PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
41617427,Anticancer research,2026,Feb,,Impact of the Immunonutritional Status on the Feasibility of Subsequent Treatment After the Discontinuation of Trifluridine-Tipiracil Plus Bevacizumab Therapy in Patients With Metastatic Colorectal Cancer.,Journal Article,"Yuki Seki, Masatsune Shibutani, Hideki Tanda, Tomoya Tsukida, Hiroaki Kasashima, Shinichiro Kashiwagi, Kiyoshi Maeda","A smooth transition to subsequent treatments is crucial for improving the prognosis of patients with metastatic colorectal cancer who receive chemotherapy. This study aimed to examine how patient factors at the initiation of treatment influence the feasibility of transitioning to subsequent treatments in patients who received trifluridine-tipiracil plus bevacizumab (FTD/TPI + Bev) therapy.
This retrospective study included 80 patients treated with FTD/TPI + Bev therapy for metastatic colorectal cancer at Osaka City University Hospital between January 2016 and December 2023.
Patients who were able to transition to subsequent treatments showed a significantly longer overall survival after the discontinuation of FTD/TPI + Bev therapy than those who were not. Immunonutritional indicators, such as the serum albumin concentration and Geriatric Nutritional Risk Index (GNRI), were significantly elevated in patients who were able to proceed to subsequent treatments in comparison to those who were not able to do so.
A poor immunonutritional status at the initiation of FTD/TPI + Bev therapy may lead to a lower rate of transitioning to subsequent treatments, thus resulting in a worse prognosis.",1,1,1,The study focuses on patients with metastatic colorectal cancer.,The study examines the use of Bevacizumab in combination with trifluridine-tipiracil as part of the treatment regimen.,The study describes the effect of Bevacizumab treatment on the feasibility of subsequent treatments and patient outcomes.
41890587,ESMO gastrointestinal oncology,2026,Jun,,Effectiveness of FTD/TPI plus bevacizumab and impact of prior bevacizumab exposure in patients with mCRC: the Italian FLOWER study.,Journal Article,"G Trovato, M Carullo, A Nicastro, C Spoto, E Perissinotto, G Giordano, E Di Giacomo, M A Calegari, V Pasquinucci, T Troiani, S Tamberi, M Schirripa, M Scartozzi, F Morano, G Arrivi, C Morelli, M Basso, M Landi, E Martinelli, F Zoratto, F Bergamo, M Landriscina, J Lucchetti, C Cremolini, G Tortora, L Salvatore","The SUNLIGHT trial established trifluridine/tipiracil (FTD/TPI) plus bevacizumab as a new later-line standard in metastatic colorectal cancer (mCRC). However, evidence in real-world populations-often older and more heterogeneous-remains limited. This study evaluated the effectiveness and safety of FTD/TPI plus bevacizumab in a large, unselected real-world mCRC population and aimed to identify potential predictive factors associated with response to this treatment.
We conducted a retrospective, multicenter analysis of patients with refractory mCRC treated with FTD/TPI plus bevacizumab across 15 Italian centers. The primary endpoint was overall survival (OS). Secondary endpoints included progression-free survival (PFS), overall response rate (ORR), and safety.
297 patients were included. Median age was 61.8 years, and 79.1% had ≥2 metastatic sites. Most patients (89.9%) had prior bevacizumab exposure, and 35.4% had received ≥3 treatment lines. ORR was 7.4%, and the disease control rate was 54.2%. Median PFS was 5.3 months [95% confidence interval (CI) 4.5-6.5 months], and median OS was 11.9 months (95% CI 10.5-14.3 months). Eastern Cooperative Oncology Group performance status, tumor sidedness, metastatic burden, and time from metastatic diagnosis to treatment initiation results were statistically associated with OS. Any grade adverse events occurred in 243 (81.8%) patients, and grade 3-4 events in 152 (52.2%); grade 3-4 neutropenia was the most frequent and emerged in 35.4% of patients, while non-hematologic toxicities were mostly low grade.
In this unselected real-world population, FTD/TPI plus bevacizumab demonstrated clinically meaningful activity and a tolerable safety profile. Outcomes were consistent with the SUNLIGHT trial, supporting the routine use of this combination in later-line option in mCRC.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use and effect of Bevacizumab in combination with FTD/TPI as a treatment for mCRC.,"The study describes the effect of Bevacizumab treatment, including outcomes such as overall survival, progression-free survival, and safety profile."
41369806,Molecular biology reports,2025,Dec,10,Non-Coding RNAs and cernas: emerging modulators of drug response in colorectal cancer.,"Journal Article, Review","Elahe Shams, Elahe Daskar Abkenar, Negin Sina, Sara Ebrahimi, Mona Malekzadeh Moghani, Amir Sadeghi, Stefania Nobili, Ehsan Nazemalhosseini Mojarad, Nayeralsadat Fatemi","Colorectal cancer (CRC) is still one of the most common cancers and a leading cause of cancer morbidity worldwide. A significant issue that should be paid much attention to is its resistance to anticancer agents. Non-coding RNAs (ncRNAs), such as microRNAs (miRNAs), long non-coding RNAs (lncRNAs), and circular RNAs (circRNAs), have been identified as important regulators of drug response and drug resistance in CRC. In this review, we provide a comprehensive assessment of the studies conducted in the field of investigating the role of ncRNAs in drug resistance to prominent anticancer agents used in CRC, including 5-fluorouracil (5-FU), oxaliplatin, cetuximab, bevacizumab, and regorafenib. We focussed specifically on the miRNAs, lncRNAs, and circRNAs associated with resistance to each drug individually, even within the context of combination therapies, such as FOLFOX. We also reviewed competing endogenous RNA (ceRNAs) networks and their relationship with drug sensitivity and resistance and new therapeutic strategies to manage drug resistance in CRC and also analyzed the role of ceRNA networks in modulating drug response and its implications for new approaches to overcome drug resistance in CRC. This article also discusses findings from human clinical trials, highlighting evidence from patient studies that validate the role of targeting ceRNA and ncRNA networks in improving drug sensitivity, overcoming resistance, and enhancing therapeutic outcomes in CRC. It supports the targeting of ncRNA and ceRNA networks as potential therapies to improve treatment outcomes and drug resistance in CRC.",1,1,0,The paper explicitly mentions colorectal cancer (CRC) as the focus of the study.,"The paper discusses the role of ncRNAs in drug resistance to bevacizumab, indicating that bevacizumab is among the main treatments examined.","While the paper discusses bevacizumab in the context of drug resistance and ncRNA regulation, it does not specifically describe the effect of bevacizumab treatment in detail."
41834510,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,Mar,16,Correction: Onvansertib in Combination with FOLFIRI and Bevacizumab in Second-Line Treatment of KRAS-Mutant Metastatic Colorectal Cancer: A Phase Ib Clinical Study.,Published Erratum,"Daniel H Ahn, Afsaneh Barzi, Maya Ridinger, Errin Samuëlsz, Ramanand A Subramanian, Peter J P Croucher, Tod Smeal, Fairooz F Kabbinavar, Heinz-Josef Lenz",,1,1,1,The study focuses on patients with metastatic colorectal cancer.,The study examines the use of Bevacizumab in combination with FOLFIRI and Onvansertib.,The study describes the effect of Bevacizumab treatment in the context of the combination therapy.
41580233,Photodiagnosis and photodynamic therapy,2026,Apr,,Photodynamic therapy combined with systemic treatment achieves significant remission in microsatellite instability-high locally advanced colorectal cancer: A case report and literature review.,"Journal Article, Case Reports, Review","Jingwei Ma, Jike Hu, Yali Li, Lingzhi Liao, Jing Liu, Yile Qi, Jiahui Ma, Lin Xiang, Hao Chen","Patients with locally advanced colorectal cancer (LACRC) are at high risk of recurrence and metastasis and benefit little from neoadjuvant radiotherapy (nCRT) or neoadjuvant chemotherapy (nCT). Although the Microsatellite instability-high (MSI-H) status has been identified as a valid predictive marker for immunotherapy response, heterogeneity in the treatment response remains. In this study, we report a case of a 70-year-old woman with locally advanced rectal cancer with MSI-H status who had no chance of surgery due to tumor invasion of the uterine wall (cT3N2Mx) and who underwent a systemic treatment regimen of photodynamic therapy (PDT) in combination with a PD-1 inhibitor and antiangiogenic therapy. The treatment consisted of four tumor-directed PDT sessions and a 6-cycle systemic regimen (sintilimab/tislelizumab 200 mg/q3W combined with bevacizumab 7.5 mg/kg/q3W and capecitabine 1000 mg/m2). After six cycles, the tumor achieved near-complete remission, with negative mesorectal fascia (MRF) and extramural vascular invasion (EMVI) status. As of the most recent telephone follow-up prior to manuscript submission, the patient remained progression-free for 17 months. This case demonstrates the synergistic efficacy of PDT combined with immune-targeted therapy in MSI-H LACRC, offering a novel non-surgical treatment option for organ preservation in such patients.",1,1,1,The study focuses on patients with locally advanced colorectal cancer (LACRC).,The study examines the use of bevacizumab as part of a systemic treatment regimen combined with PDT and PD-1 inhibitors.,The study describes the effect of bevacizumab treatment as part of a regimen that led to near-complete remission in the patient.
41437610,Gan to kagaku ryoho. Cancer & chemotherapy,2025,Dec,,[Rectosigmoid Colon Cancer with Unresectable Liver Metastases That Responded Remarkably to Bevacizumab-Combined Chemotherapy-A Case Report].,"Journal Article, Case Reports, English Abstract","Yoshinori Tanaka, Masanori Yamada, Mamiko Takii, Katsuyuki Mayumi, Tsutomu Oshima, Masashi Takemura","A woman in her 50s was referred to our hospital after a health checkup revealed a large liver tumor on abdominal ultrasonography. Colonoscopy revealed a Type 3 lesion occupying half of the rectosigmoid colon, and a biopsy confirmed a diagnosis of well-differentiated tubular adenocarcinoma. Contrast-enhanced computed tomography revealed multiple liver metastases in both lobes, and laparoscopic high anterior resection was performed(pT3N0M1a, Stage Ⅳ). Post-operatively, chemotherapy was initiated with a single course of mFOLFOX6, followed by 11 courses of mFOLFOX6+bevacizumab. Due to worsening peripheral neuropathy, the regimen was switched to FOLFIRI+bevacizumab, which was administered over 43 courses. Although the liver metastases steadily reduced in size, the response remained as a partial response. Two years and 6 months after the initiation of chemotherapy, the patient elected to discontinue treatment, and follow-up observation was continued thereafter. Three years and 4 months after discontinuation of chemotherapy, the liver metastases continued to regress, suggesting a clinical complete response.",1,1,1,"The paper describes a patient with rectosigmoid colon cancer, which is a type of colorectal cancer.",The paper examines the use of Bevacizumab in combination with chemotherapy as part of the treatment regimen.,"The paper describes the effect of Bevacizumab treatment, noting a partial response and continued regression of liver metastases."
41766359,The oncologist,2026,Feb,28,Phase II study of maintenance trifluridine/tipiracil (TAS-102) plus bevacizumab after induction chemotherapy in metastatic colorectal cancer.,Journal Article,"Katsuya Ota, Mamoru Uemura, Tsukasa Tanida, Ken Nakata, Toshihiro Kudo, Yoshinori Kagawa, Naotsugu Haraguchi, Soichiro Minami, Yusuke Matsuura, Hirofumi Ota, Masayuki Hiraki, Masayoshi Yasui, Hidekazu Takahashi, Kazuya Iwamoto, Naohiro Nishida, Taishi Hata, Yujiro Nishizawa, Mutsumi Fukunaga, Takamichi Komori, Yusuke Takahashi, Shinji Tokuyama, Hiroshi Tamagawa, Atsushi Naito, Terukazu Yoshihara, Rei Suzuki, Satoshi Sugimoto, Masakazu Miyake, Nobuo Takiguchi, Mitsuyoshi Tei, Koki Tamai, Akio Fukada, Takayuki Ogino, Norikatsu Miyoshi, Taroh Satoh, Hirofumi Yamamoto, Kohei Murata, Yuichiro Doki, Hidetoshi Eguchi","First-line chemotherapy with maintenance therapy is expected to be well-tolerated and improve survival in patients with metastatic colorectal cancer (mCRC). This study evaluated the efficacy and safety of trifluridine/tipiracil (TAS-102) plus bevacizumab (Bev) as maintenance therapy for mCRC, omitting both oxaliplatin and fluoropyrimidines.
Patients with untreated mCRC initially received induction chemotherapy with fluoropyrimidine, oxaliplatin plus bevacizumab for 3-4 months. After achieving stable disease or better on imaging, 52 patients transitioned to maintenance therapy with TAS+Bev: TAS-102 (35 mg/m2, twice daily on days 1-5 and 8-12) plus Bev (5.0 mg/kg on Days 1 and 15, intravenously). Progression-free survival 1 (PFS1), defined as the time the start of maintenance therapy to disease progression or death, was evaluated as the primary endpoint.
The median cumulative dose of oxaliplatin during induction was 529 mg/m2. Median PFS1 during TAS+Bev maintenance was 8.7 months (95%CI: 5.5-12.3). The response rate and disease control rate during maintenance were 59.6% and 94.2%, respectively. Oxaliplatin reintroduction was feasible in 53.8% (28/52) of patient with a median total first-line chemotherapy duration was 16.2 months (95%CI: 14.5-20.6). Safety outcomes, including dose intensity and adverse events, were acceptable.
This strategy of switching to first-line maintenance therapy with TAS+Bev demonstrated promising efficacy and safety. This strategy effectively avoided cumulative neurotoxicity, preserved quality of life and enabled reintroduction of oxaliplatin, suggesting it　may represent a promising alternative strategy for patients ineligible for prolonged oxaliplatin-based treatment. Overall survival analysis is currently ongoing. [UMIN Trial ID: UMIN000031317].",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use of Bevacizumab as part of the maintenance therapy regimen (TAS-102 plus Bevacizumab).,"The study describes the effect of Bevacizumab treatment, including progression-free survival, response rate, disease control rate, and safety outcomes."
41838250,"Cellular oncology (Dordrecht, Netherlands)",2026,Mar,16,Distinct clinical and genomic profiles of braf mutation subtypes in Chinese colorectal cancer: a retrospective cohort study with cross-population validation.,Journal Article,"Wentao Yang, Yi Duan, Xiao Huang, Wang Song, Jingyi Qian, Yiwei Zeng, TianAn Guo, Yunyu Wu, Hong Li, Xuan Zou, Ye Xu","To characterize the clinicogenomic features, prognostic significance and therapeutic implications of BRAF mutation subtypes in Chinese colorectal cancer (CRC) patients.
We performed integrated genomic and clinical analyses on 146 BRAF-mutant colorectal cancers identified within a cohort of 2,446 consecutive CRC patients at Fudan University Shanghai Cancer Center (FUSCC) encompassing surgical, neoadjuvant, and advanced disease. Targeted sequencing defined genomic profiles, benchmarking against the western cohorts (TCGA/MSKCC). Clinical outcomes including overall survival (OS), metastasis site, and treatment response were assessed. Isogenic cell line models validated functional impacts of BRAF variants.
The FUSCC cohort exhibited a lower overall frequency of BRAF mutations, with V600E accounting for 54.1% of BRAF mutant cases. Compared with the western cohorts, Chinese patients harboring BRAF mutations were younger at diagnosis, presented with fewer metastatic cases, and displayed distinct co-mutation patterns, notably a higher prevalence of BRAFV600E-TP53 co-mutations which predicted poor prognosis. The BRAFV600E subtype was associated with significantly worse OS, an increased risk of peritoneal metastasis, female, advanced disease stage, and poor tumor differentiation compared with BRAFnon−V600E patients. In contrast, non-V600E tumors exhibited a higher tumor mutational burden. In vitro functional assays further confirmed that BRAFV600E mutant cells possessed enhanced proliferative and invasive capacities. Clinically, patients with BRAFV600E mutations demonstrated inferior responses to first-line therapy compared with non-V600E cases (ORR: 21.1% vs. 63.2%; P < 0.01), particularly in those receiving bevacizumab-based regimens.
BRAFV600E defines an aggressive CRC subset in Chinese patients with distinct genomic and clinical features, supporting the need for population-tailored precision oncology strategies in Asian populations.
The online version contains supplementary material available at 10.1007/s13402-026-01185-7.",1,1,1,The study focuses on patients with colorectal cancer (CRC) who have BRAF mutations.,The study examines the response to bevacizumab-based regimens in patients with BRAFV600E mutations compared to non-V600E cases.,The study describes the inferior response to bevacizumab-based treatment in patients with BRAFV600E mutations (ORR: 21.1% vs. 63.2%).
41546314,Gan to kagaku ryoho. Cancer & chemotherapy,2025,Dec,,[A Case of Reoperation for Recurrent Carcinoma at a Colostomy Site Following Conversion from Laparoscopic to Open Surgery for Rectal Cancer].,"Journal Article, Case Reports, English Abstract","Kazuhiro Saso, Takamichi Komori, Yuji Uchiyama, Masaya Kato, Shoko Asamoto, Satoshi Okubo, Tomoko Sumimoto, Keisuke Toya, Momoko Ichihara, Kazuhiko Hashimoto, Kentaro Kishi, Mutsumi Fukunaga","Colostomy site carcinoma is an extremely rare clinical entity, particularly as a form of postoperative recurrence. We report a case of recurrent adenocarcinoma at the colostomy site following surgery for rectosigmoid cancer. A male patient in his 70s initially underwent laparoscopic Hartmann's procedure, which was converted to open surgery due to tumor size. While receiving adjuvant CAPOX chemotherapy, a granuloma-like mass at the colostomy site gradually enlarged. Initially considered an inflammatory change, conservative treatment was given;however, due to continuous growth, biopsy was performed and confirmed adenocarcinoma. Given the risk of bowel obstruction from the tumor, resection of the colostomy site along with reconstruction of a new stoma was undertaken. Histopathological findings revealed well-differentiated adenocarcinoma. Postoperatively, the patient resumed systemic chemotherapy with bevacizumab plus FOLFIRI. This case highlights the clinical importance of considering malignant recurrence even when stoma-associated lesions initially resemble benign granulation. Early diagnosis and appropriate surgical intervention are essential for optimal outcomes. We present this case to emphasize the need for vigilant long-term stoma surveillance and rapid diagnostic action in the presence of suspicious lesions.",1,1,1,The paper describes a patient with colorectal cancer who underwent surgery for rectosigmoid cancer.,The paper mentions the use of bevacizumab as part of the patient's postoperative systemic chemotherapy regimen.,The paper describes the administration of bevacizumab as part of the treatment following reoperation for recurrent carcinoma.
41719193,The oncologist,2026,Feb,05,"Anlotinib in combination with trifluridine-tipiracil in patients with refractory metastatic colorectal cancers: a phase II, single arm study.","Journal Article, Clinical Trial, Phase II","Qing Liu, Chi Zhang, Mengling Liu, Ke Peng, Xiaojing Xu, Yiyi Yu, Tianshu Liu","The management of metastatic colorectal cancer (mCRC) in late-line settings remains a significant clinical challenge. The SUNLIGHT trial, which investigated the combination of trifluridine-tipiracil (FTD-TPI) and bevacizumab, reported a median progression-free survival (PFS) of 5 months and an objective response rate (ORR) of 6.3%. This phase II study was conducted to evaluate the potential of combining anlotinib with FTD-TPI as a third-line treatment strategy in patients with refractory mCRC.
In this open-label, single-arm phase II study, mCRC patients who had experienced disease progression following at least two prior standard treatment regimens were enrolled. Participants received a combination of anlotinib (12 mg, PO, QD, days 1-14, q3w) and FTD-TPI (35 mg/m2, PO, BID, days 1-5, q2w). The primary endpoint was the ORR. Secondary endpoints included disease control rate (DCR), PFS, overall survival (OS) and safety.
As of May 30, 2025, twenty-one patients with mCRC were enrolled in this study. The median age was 62 years, with 71.4% male participants. Among the 20 evaluable patients, 2 achieved a partial response (PR), 16 had stable disease (SD) at the first evaluation. The ORR was 10.0% (2/20), and the DCR reached 90.0% (18/20). Based on Kaplan-Meier estimates, the median PFS was 5.6 months. The most common grade ≥3 treatment emergent adverse event (TEAEs) were neutropenia (25%) and thrombocytopenia (5%).
The combination of anlotinib and FTD-TPI demonstrated promising efficacy and a manageable safety profile, supporting its potential as a favorable late-line treatment option for patients with refractory mCRC.
ChiCTR2400079535.",1,-1,0,The study focuses on patients with metastatic colorectal cancer (mCRC).,"The study examines the use of anlotinib in combination with trifluridine-tipiracil, not bevacizumab.",The study does not describe the effect of bevacizumab treatment as it is not part of the intervention being evaluated.
41522748,Journal of gastrointestinal oncology,2025,Dec,31,Predicting bevacizumab efficacy: the emerging role of ACTL6B in colorectal cancer.,Journal Article,"Xia Weng, Jiyun Zhu, Xiaoshuai Zhou","Colorectal cancer (CRC) is the third most common malignancy worldwide, and bevacizumab is the backbone antibody against vascular endothelial growth factor (VEGF) for patients with liver metastases. Nevertheless, no clinically applicable biomarker reliably foretells who will benefit, because VEGF expression alone shows limited predictive value. This study aims to discover and functionally validate a molecular signature that can anticipate bevacizumab response and long-term outcome in CRC.
A total of 620 CRC cases with documented heterogeneous bevacizumab exposure were extracted from The Cancer Genome Atlas (TCGA). Multi-omics layers-whole-exome sequencing, RNA-seq, reverse-phase protein array, immune-deconvolution algorithms [Tool for Immune Estimation Resource 2 (TIMER2), QUANTitative Immunogeneic Sequencing (QUANTISEQ), Estimating the Proportions of Immune and Cancer cells (EPIC), Microenvironment Cell Populations (MCP)-counter], microsatellite instability (MSI) and tumor mutational burden (TMB)-were integrated. Pan-cancer enrichment [Gene Ontology (GO), Kyoto Encyclopedia of Genes and Genomes (KEGG)], survival modelling, and nomogram construction were performed, followed by lentiviral over-expression and CRISPR-knockout studies in HT29 and COLO205 cells for proliferation, colony formation, trans-well migration and sphingolipid signaling interrogation.
Actin-like 6B (ACTL6B) emerged as the top predictor, showing inverse correlation with mesenchymal markers and positive association with CD4+ cytotoxic infiltration. High ACTL6B transcript consistently predicted better objective response rate (ORR; 67% vs. 31%, P=0.002) and longer median overall survival [OS; hazard ratio (HR) =0.58, 95% confidence interval (CI): 0.41-0.81] and recurrence-free survival (RFS; HR =0.62, 95% CI: 0.44-0.87) in the discovery and two validation sets. Mechanistically, ACTL6B transcriptionally repressed sphingosine-1-phosphate receptor 3 (S1PR3) and activated protein phosphatase 2 regulatory subunit Bbeta (PPP2R2B), thereby dampening pro-migratory sphingosine-1-phosphate signaling. A three-gene logistic model (ACTL6Blow/S1PR3high/PPP2R2Blow) yielded an AUC of 0.84 (95% CI: 0.79-0.89) for progressive disease under bevacizumab.
ACTL6B, alone or combined with S1PR3 and PPP2R2B, constitutes a robust biomarker panel for stratifying CRC patients likely to benefit from bevacizumab, warranting prospective clinical qualification.",1,1,1,The study explicitly focuses on patients with colorectal cancer (CRC).,"The study examines the use and sensitivity to bevacizumab in CRC patients, aiming to predict response to the treatment.","The study describes the effect of bevacizumab treatment by analyzing objective response rates, overall survival, and recurrence-free survival in relation to ACTL6B expression."
41784617,Cancer research,2026,Mar,05,PKM2 Lactylation Promotes Colorectal Cancer Vasculogenic Mimicry and Bevacizumab Resistance by Facilitating FOSL1 Super-Enhancer Formation.,Journal Article,"Weihao Li, Jianhong Peng, Jiahua He, Leen Liao, Da Kang, Weili Zhang, Weifeng Wang, Ruowei Wang, Song Wang, Yuanbin Liao, Long Yu, Qingjian Ou, Yujing Fang, Xiaojun Wu, Peirong Ding, Zhizhong Pan, Chi Zhou, Junzhong Lin","Despite the clinical utility of bevacizumab in advanced colorectal cancer (CRC), resistance remains a major challenge. Here, we unveiled a lactate-mediated mechanism driving vasculogenic mimicry (VM) and bevacizumab resistance through PKM2 lactylation. PKM2 lactylation at K206 by AARS1 promoted PKM2 nuclear translocation and interaction with FOSL1. PKM2 binding facilitated FOSL1-dependent super-enhancer formation and target gene transcription, which contributed to CRC cell VM. Genetic or pharmacological inhibition of PKM2 lactylation disrupted VM and synergized with bevacizumab in patient-derived pre-clinical models, significantly improving therapeutic efficacy. Together, this study reveals lactylation as a metabolic switch linking cancer glycolytic reprogramming to transcriptional rewiring and proposes targeting PKM2 lactylation to enhance the anti-tumor activity of bevacizumab in CRC.",1,1,1,The study explicitly mentions colorectal cancer (CRC) as the focus.,The study examines the effect of Bevacizumab in the context of CRC treatment and resistance.,"The study describes the effect of Bevacizumab treatment, including its resistance and potential synergistic effects when combined with PKM2 lactylation inhibition."
41513015,International journal of pharmaceutics,2026,Feb,20,Unveiling the effects of light exposure Bevacizumab stability in clinical settings.,Journal Article,"Elisabetta De Diana, Chiara Sottoriva, Giorgia Zorzetto, Giovanna Crivellaro, Nicoletta Rigamonti, Marina Coppola, Claudia Cecilia Vera, Claudio Darío Borsarelli, Benedetta Campara, Luca Menilli, Ilaria Battisti, Giulia Rocca, Giorgio Arrigoni, Giorgia Miolo","Bevacizumab was the first available anti-angiogenic therapy with a monoclonal antibody, initially approved against colorectal cancer. It is now used intravenously in the treatment of several other malignancies and in combination with chemotherapy. It binds to all circulating, soluble VEGF-A isoforms, inhibiting angiogenesis, and thereby reducing tumor vascularization. During storage, transport, dilution and administration, Bevacizumab is exposed to different stressors, including ambient light, which can compromise its efficacy and safety. Here, the chemico-physical instability induced by real-life doses of light on Bevacizumab-bvzr is reported in relation to the observed target recognition, anti-angiogenic activity and in vitro immunogenicity. By irradiating the diluted formulation with real-life light doses, mimicking the IV bag infusions, no conformational changes were found by UV and CD spectroscopy. However, light-exposed Bevacizumab-bvzr exhibited a marked reduction in VEGF-A binding, along with decreased anti-angiogenic efficacy in HUVEC-based assays. This loss of activity can be explained by the formation of a small amount of high molecular weight aggregates, detected by SEC, SDS-PAGE and TEM analyses, in all irradiated samples and in a concentration-dependent manner. The immunogenic properties of Bevacizumab aggregates were assessed on human monocytes-derived dendritic cells, which revealed no evidence of dendritic cell activation in vitro. At very high light doses, highlighting the amino acid modifications, mono/dioxidations and deamidation were detected by LC-MS fingerprinting analysis, involving Trp and Met, and Asn and Gln, respectively. Serine formylation and tyrosine oxidation mostly in 5 different peptides were also found. Notably, none of the identified modifications appeared within the complementarity-determining regions (CDRs). Although Bevacizumab is typically exposed to low levels of artificial and indoor light under clinical conditions, our findings indicate that it should be always protected from light. This is especially true during long IV administration periods, to avoid aggregate formation with potential reduction of the mAb therapeutic activity.",1,1,1,"The paper discusses Bevacizumab in the context of colorectal cancer, as it was initially approved for this condition.","The study examines the effects of light exposure on Bevacizumab's stability, which is relevant to its use in treatment.","The paper describes the effect of light exposure on Bevacizumab's efficacy, including reduced VEGF-A binding and anti-angiogenic activity."
41679415,Photodiagnosis and photodynamic therapy,2026,Apr,,Photodynamic therapy combined with radiofrequency ablation and systemic therapy for KRAS-mutant advanced low rectal cancer: A case report.,"Journal Article, Case Reports","Lingzhi Liao, Yifan Li, Jing Liu, Yali Li, Jingwei Ma, Yile Qi, Jiahui Ma, Hao Chen","The overall incidence of colorectal cancer, particularly the lower part of the rectum normally known as low rectal cancer, is globally on the rise, accounting for approximately 10% of all new oncology cases. KRAS, a common oncogenic mutant gene, has a mutation frequency of up to 40% in colorectal cancer and significantly impacts its prognosis and therapeutic outcomes. Anatomically, low rectal cancer usually develops in a deep and narrow pelvic space, adjacent to critical nerves and organs, posing significant challenges for radical resection. A 52-year-old female presented with an extremely low-lying locally advanced rectal cancer or tumor exhibiting high-risk features with an intravascular tumor thrombus and high proliferative activity. This patient initially underwent an endoscopic photodynamic therapy combined with ""oxaliplatin + capecitabine"" chemotherapy, bevacizumab, and sintilimab monotherapy, resulting in some significant tumor shrinkage and decrease in volume. Subsequent sequential therapeutic strategies included radiofrequency ablation, second-line chemotherapy combined with bevacizumab, and sintilimab. Following 15 months of intensive neoadjuvant conversion therapy, the tumor continued to decrease in size, ultimately enabling successful radical abdominoperineal resection with rectal resection. This case demonstrates a remarkable successful application of a novel treatment strategy combining photodynamic therapy with radiofrequency ablation for local treatment alongside systemic therapy to give room to surgical opportunities for patients with locally advanced ultra-low rectal cancer.",1,1,1,"The paper explicitly discusses patients with low rectal cancer, which is a subset of colorectal cancer.",The paper mentions the use of Bevacizumab as part of the systemic therapy regimen.,The paper describes the effect of Bevacizumab treatment as part of a combination therapy that contributed to tumor shrinkage and enabled surgical intervention.
41505680,JCO precision oncology,2026,Jan,,Genomic Profile and Resistance to Anti-Epidermal Growth Factor Receptor Antibody in RAS-Amplified Colorectal Cancer: A Study Based on a Japanese Cancer Genome Database.,"Journal Article, Observational Study","Gota Fujisawa, Kenji Tamada, Takeshi Hayashi, Nobumi Suzuki, Takuma Iwata, Yu Miyakawa, Masahiro Hata, Rei Ishibashi, Yoku Hayakawa, Aya Shinozaki-Ushiku, Hidenori Kage, Katsutoshi Oda, Narikazu Boku, Mitsuhiro Fujishiro","RAS mutation is a key biomarker of anti-epidermal growth factor receptor (EGFR) antibody resistance in colorectal cancer (CRC). However, the clinical impact of RAS amplification on the efficacy of anti-EGFR therapy remains unclear. This study aimed to characterize RAS-amplified CRC and evaluate the sensitivity of these tumors to anti-EGFR antibodies.
We conducted a retrospective observational study using the Center for Cancer Genomics and Advanced Therapeutics database in Japan, which includes clinical and genomic data from patients who underwent comprehensive genomic profiling. We analyzed the data from 9,135 patients with unresectable colorectal adenocarcinoma (CRA) who underwent FoundationOne CDx testing.
RAS amplification was identified in 2.1% (188/9,135) of patients with CRA. Among 1,649 patients with RAS wild-type CRA who received first-line chemotherapy with anti-EGFR antibodies, those with RAS amplification had a lower overall response rate (ORR) and a shorter time to treatment failure (TTF) compared with those without RAS amplification (ORR, 37.5% [21/56] v 52.9% [843/1,593]; median TTF, 195 days [95% CI, 129 to 224] v 274 days [95% CI, 258 to 293]; P = .023 and P = .005, respectively). By contrast, among 4,858 patients treated with bevacizumab, no significant differences were observed in ORR (37.3% [31/83] v 37.1% [1,772/4,775]; P = .964) or TTF (median, 231 days [95% CI, 175 to 273] v 259 days [95% CI, 252 to 270]; P = .445).
RAS amplification is a rare alteration that may confer resistance to anti-EGFR antibodies. Assessing RAS amplification status may help guide the appropriate use of anti-EGFR antibodies in clinical practice.",1,1,1,The study focuses on patients with colorectal cancer (CRA).,The study examines the use of Bevacizumab as part of treatment in patients with colorectal cancer.,"The study describes the effect of Bevacizumab treatment, showing no significant differences in ORR or TTF between patients with and without RAS amplification."
