PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
33007288,Chemico-biological interactions,2020,Nov,01,Interplay between APC and ALDH1B1 in a newly developed mouse model of colorectal cancer.,Journal Article,"Jaya Prakash Golla, Aikaterini Kandyliari, Wan Ying Tan, Ying Chen, David J Orlicky, David C Thompson, Yatrik M Shah, Vasilis Vasiliou","Colorectal cancer (CRC) is a leading cause of cancer mortality worldwide. Mutations in the adenomatous polyposis coli (APC) gene are pivotal in colorectal tumorigenesis. Recently, we demonstrated that aldehyde dehydrogenase 1B1 (ALDH1B1) knockdown dramatically reduced colon tumor growth in a mouse xenograft model. The purpose of the present preliminary study is to examine the effect of loss of ALDH1B1 in CRC development in an inducible colon-specific Apc mouse model.
ApcW/FCdx2ERT2-Cre mice develop uni-allelic inactivation of Apc specifically in colon epithelial cells following tamoxifen treatment. Aldh1b1-/- KO mice were crossed with ApcW/FCdx2ERT2-Cre mice. Six-month-old male ApcW/FCdx2ERT2-Cre/Aldh1b1-/-, and ApcW/FCdx2ERT2-Cre/Aldh1b1+/+ mice were treated with tamoxifen (50 mg/kg, i.p.) for three consecutive days. ApcW/F/Aldh1b1-/- and ApcW/F/Aldh1b1+/+ mice were treated with corn oil (i.e., tamoxifen vehicle control) for three consecutive days. Eighteen days later, mice were sacrificed and their colons examined microscopically, macroscopically and histologically for the presence of adenoma.
All ApcW/FCdx2ERT2-Cre/Aldh1b1+/+ and ApcW/FCdx2ERT2-Cre/Aldh1b1-/- mice treated with tamoxifen developed colorectal adenoma. The ApcW/FCdx2ERT2-Cre/Aldh1b1-/- mice showed a significant decrease in the total volume of all ileal and colonic adenomas, and decreased incidence of large colonic adenoma compared to ApcW/FCdx2ERT2-Cre/Aldh1b1+/+ mice. Immunohistochemical analysis of p53 and β-catenin showed a trend toward decreased expression score in colonic adenomas of ApcW/FCdx2ERT2-Cre/Aldh1b1-/- mice.
The present preliminary study suggests that deletion of ALDH1B1 may protect against the full development of colorectal cancer. Further mechanistic studies are required to elucidate how ALDH1B1 contributes for colorectal cancer.",1,1,1,The study focuses on a mouse model of colorectal cancer (CRC) with Apc mutations.,The study examines the use of tamoxifen to induce Apc inactivation in a mouse model of CRC.,The study describes the effect of tamoxifen treatment on the development of colorectal adenomas in the mouse model.
30485707,Cancer medicine,2018,Dec,,Risk and prognostic factors for endometrial carcinoma after diagnosis of breast or Lynch-associated cancers-A population-based analysis.,"Journal Article, Research Support, Non-U.S. Gov't","Sharon E Johnatty, Colin J R Stewart, Deborah Smith, Daniel Buchanan, Yee Leung, Martin K Oehler, Alison Brand, Penelope M Webb, Amanda B Spurdle","We hypothesized that endometrial carcinoma (EC) patients with a prior cancer diagnosis, after accounting for EC arising after tamoxifen-treated prior breast carcinoma, are more likely to have an underlying genetic basis. We used information from a population-based study to compare measured risk factors, tumor characteristics, survival, and known mismatch repair (MMR) pathogenic variant status for EC subgroups according to prior diagnosis of cancer (none, breast cancer tamoxifen-treated or not, Lynch Syndrome (LS)-associated cancer). Family history of any cancer was increased for EC cases with prior breast cancer, both tamoxifen treated (P = 0.005) and untreated (P = 0.01). EC cases with prior LS-associated cancer more often reported family history of LS-associated cancer (P = 0.04) and breast cancer (P = 0.05). EC patients with a germline pathogenic MMR gene variant were more likely to report a prior cancer than cases with a MMR proficient tumor (P = 0.0001), but more than half (54.5%) of MMR carriers reported no prior cancer. Women developing EC after tamoxifen treatment for breast cancer were significantly more likely to develop EC of malignant mixed mullerian tumor subtype (13.2% vs 2.6%, P = 1.3 × 10-6 ), present with stage IV disease (8.8% vs 1.2%, P = 1.6 × 10-6 ), and have poorer survival (HRadj 1.96; P = 0.001). While report of prior cancer is an indicator of MMR pathogenic variant status, molecular analysis of all ECs at diagnosis is warranted to detect all patients with LS. Results also indicate the importance of longer-term monitoring of women treated with tamoxifen for symptoms of EC, and the need for studies assessing the biological mechanism underlying the poorer prognosis of this subset of EC patients.",-1,1,1,"The study focuses on patients with endometrial carcinoma, not colorectal cancer.",The study examines the use and effect of Tamoxifen in patients with prior breast cancer who later develop endometrial carcinoma.,"The study describes the effect of Tamoxifen treatment, noting an increased risk of certain subtypes of endometrial carcinoma, advanced stage at diagnosis, and poorer survival."
29304783,BMC musculoskeletal disorders,2018,Jan,05,Desmoid Tumours of the extremity and trunk. A retrospective study of 44 patients.,Journal Article,"Laura Wirth, Alexander Klein, Andrea Baur-Melnyk, Thomas Knösel, Lars H Lindner, Falk Roeder, Volkmar Jansson, Hans Roland Dürr","Desmoid-type fibromatosis (DF) is a aggressive (myo)fibroblastic neoplasm with an infiltrative growth and a tendency to local recurrence. Resection of the tumour and/or radiation were proposed as principal treatment. The aim of this retrospective study was to analyze the local control rates focusing on the effect of surgical margins and radiotherapy.
From 1981 to 2014, 44 patients had been treated. Fifty four therapies had been applied, in 50 cases surgery +/- radiation therapy, NSAIDs or chemotherapy. In 4 cases a conservative approach was chosen. Thirty seven patients had primary, 17 recurrent disease. Endpoint was either local recurrence (LR), progression of residual disease or rare non-metastatic secondary lesions at the same extremity.
The mean age was 39,4 years. In 17 cases a R0, in 27 a R1 and in 6 cases a R2 resection was achieved. Four patients were treated conservatively. All together in 21 cases radiotherapy, in 5 NSAIDs, in 3 imatinib and in 2 cases each tamoxifen or chemotherapy had been applied. The median follow-up was 119 months. 5-year recurrence free survival after resection was 78%. 10 (20.4%) patients developed LR between 5 and 42 months after therapy. Recurrent disease was a negative factor on LR. Margins, radiotherapy, sex, or size of the tumour had no significant impact on LR. Patients younger than 40 years had a significant higher risk of LR.
Surgical margins are less important than keeping function. Radiotherapy might be an option in unresectable lesions, the role of adjuvant radiotherapy is controversially discussed.",-1,1,0,"The study focuses on patients with desmoid tumours, not colorectal cancer.",The study mentions that tamoxifen was used in 2 cases as part of the treatment.,The study does not provide specific information on the effect of tamoxifen treatment.
26686313,"Lancet (London, England)",2016,Feb,27,"Anastrozole versus tamoxifen for the prevention of locoregional and contralateral breast cancer in postmenopausal women with locally excised ductal carcinoma in situ (IBIS-II DCIS): a double-blind, randomised controlled trial.","Comparative Study, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","John F Forbes, Ivana Sestak, Anthony Howell, Bernardo Bonanni, Nigel Bundred, Christelle Levy, Gunter von Minckwitz, Wolfgang Eiermann, Patrick Neven, Michael Stierer, Chris Holcombe, Robert E Coleman, Louise Jones, Ian Ellis, Jack Cuzick,  ","Third-generation aromatase inhibitors are more effective than tamoxifen for preventing recurrence in postmenopausal women with hormone-receptor-positive invasive breast cancer. However, it is not known whether anastrozole is more effective than tamoxifen for women with hormone-receptor-positive ductal carcinoma in situ (DCIS). Here, we compare the efficacy of anastrozole with that of tamoxifen in postmenopausal women with hormone-receptor-positive DCIS.
In a double-blind, multicentre, randomised placebo-controlled trial, we recruited women who had been diagnosed with locally excised, hormone-receptor-positive DCIS. Eligible women were randomly assigned in a 1:1 ratio by central computer allocation to receive 1 mg oral anastrozole or 20 mg oral tamoxifen every day for 5 years. Randomisation was stratified by major centre or hub and was done in blocks (six, eight, or ten). All trial personnel, participants, and clinicians were masked to treatment allocation and only the trial statistician had access to treatment allocation. The primary endpoint was all recurrence, including recurrent DCIS and new contralateral tumours. All analyses were done on a modified intention-to-treat basis (in all women who were randomised and did not revoke consent for their data to be included) and proportional hazard models were used to compute hazard ratios and corresponding confidence intervals. This trial is registered at the ISRCTN registry, number ISRCTN37546358.
Between March 3, 2003, and Feb 8, 2012, we enrolled 2980 postmenopausal women from 236 centres in 14 countries and randomly assigned them to receive anastrozole (1449 analysed) or tamoxifen (1489 analysed). Median follow-up was 7·2 years (IQR 5·6-8·9), and 144 breast cancer recurrences were recorded. We noted no statistically significant difference in overall recurrence (67 recurrences for anastrozole vs 77 for tamoxifen; HR 0·89 [95% CI 0·64-1·23]). The non-inferiority of anastrozole was established (upper 95% CI <1·25), but its superiority to tamoxifen was not (p=0·49). A total of 69 deaths were recorded (33 for anastrozole vs 36 for tamoxifen; HR 0·93 [95% CI 0·58-1·50], p=0·78), and no specific cause was more common in one group than the other. The number of women reporting any adverse event was similar between anastrozole (1323 women, 91%) and tamoxifen (1379 women, 93%); the side-effect profiles of the two drugs differed, with more fractures, musculoskeletal events, hypercholesterolaemia, and strokes with anastrozole and more muscle spasm, gynaecological cancers and symptoms, vasomotor symptoms, and deep vein thromboses with tamoxifen.
No clear efficacy differences were seen between the two treatments. Anastrozole offers another treatment option for postmenopausal women with hormone-receptor-positive DCIS, which may be be more appropriate for some women with contraindications for tamoxifen. Longer follow-up will be necessary to fully evaluate treatment differences.
Cancer Research UK, National Health and Medical Research Council Australia, Breast Cancer Research Fund, AstraZeneca, Sanofi Aventis.",-1,1,1,"The study focuses on postmenopausal women with ductal carcinoma in situ (DCIS), not colorectal cancer.",The study examines the use and effect of tamoxifen as a treatment for hormone-receptor-positive DCIS.,"The study describes the effect of tamoxifen treatment, comparing it with anastrozole in preventing breast cancer recurrence."
37521867,Acta pharmaceutica Sinica. B,2023,Jul,,Emerging roles of Aurora-A kinase in cancer therapy resistance.,"Journal Article, Review","Dayong Zheng, Jun Li, Han Yan, Gang Zhang, Wei Li, Edward Chu, Ning Wei","Aurora kinase A (Aurora-A), a serine/threonine kinase, plays a pivotal role in various cellular processes, including mitotic entry, centrosome maturation and spindle formation. Overexpression or gene-amplification/mutation of Aurora-A kinase occurs in different types of cancer, including lung cancer, colorectal cancer, and breast cancer. Alteration of Aurora-A impacts multiple cancer hallmarks, especially, immortalization, energy metabolism, immune escape and cell death resistance which are involved in cancer progression and resistance. This review highlights the most recent advances in the oncogenic roles and related multiple cancer hallmarks of Aurora-A kinase-driving cancer therapy resistance, including chemoresistance (taxanes, cisplatin, cyclophosphamide), targeted therapy resistance (osimertinib, imatinib, sorafenib, etc.), endocrine therapy resistance (tamoxifen, fulvestrant) and radioresistance. Specifically, the mechanisms of Aurora-A kinase promote acquired resistance through modulating DNA damage repair, feedback activation bypass pathways, resistance to apoptosis, necroptosis and autophagy, metastasis, and stemness. Noticeably, our review also summarizes the promising synthetic lethality strategy for Aurora-A inhibitors in RB1, ARID1A and MYC gene mutation tumors, and potential synergistic strategy for mTOR, PAK1, MDM2, MEK inhibitors or PD-L1 antibodies combined with targeting Aurora-A kinase. In addition, we discuss the design and development of the novel class of Aurora-A inhibitors in precision medicine for cancer treatment.",1,1,0,The paper mentions colorectal cancer as one of the cancer types associated with Aurora-A kinase overexpression.,The paper explicitly mentions tamoxifen as an endocrine therapy that can develop resistance involving Aurora-A kinase.,The paper discusses mechanisms of resistance to tamoxifen but does not specifically describe the effect of tamoxifen treatment itself.
27807505,Cancer biology & medicine,2016,Sep,,Implantable port thrombosis in cancer patients: a monocentric experience.,Journal Article,"Manel Dridi, Nesrine Mejri, Soumaya Labidi, Mehdi Afrit, Houda El Benna, Khaoula Ben Miled, Hamouda Boussen","Implantable port thrombosis (IPT) in cancer patients is a relatively rare but severe complication. Several factors are reportedly associated with the occurrence of thrombosis. We aimed to describe the prevalence and the anatomoclinical features of IPT observed in cancer patients who were treated in a medical oncology department in Tunisia.
A total of 600 cancer patients who had port implantation from January 2013 to December 2015 were retrospectively identified. Cases with symptomatic/incidental IPT (radiologically confirmed) were further identified. Epidemiological and anatomoclinical features were collected from patient records and the department database.
We observed that 33 of the 600 patients had IPT; thus, the prevalence was 5.5%. The median age was 57 years, and the gender ratio was 0.43. Overweight or obesity was observed in 73% of the patients. IPT occurred mainly in patients with breast (36.4%) and colorectal (33.3%) cancers, which were mostly nonmetastatic (79%). At least one identified classical thromboembolic risk factor was found in 13 patients (smoking in 9, tamoxifen in 2). IPT was symptomatic in 93% of the cases, occurring within an average time of 56 days. Implantable ports were removed because of infection in 2 cases and nonfunctionality in 3 cases. IPT treatment was based on low-molecular-weight heparins (94%) and antivitamin K (6%) for an average of 130 days. Four patients had post-therapy complications: one thrombosis recurrence and three infections.
IPT cases in the 600 patients were observed to occur in obese nonmetastatic cancer patients within the first 3 months after IP implantation.",1,-1,0,The study includes patients with colorectal cancer.,"The study mentions tamoxifen as one of several thromboembolic risk factors, but does not examine its use or effect as a main treatment.",The study does not describe the effect of tamoxifen treatment on patients.
31028190,"In vivo (Athens, Greece)",2019,,,DNA Adduct Assessment During Antihormonal Treatment of Perianal Gland Tumors With Tamoxifen in Male Dogs.,Journal Article,"Adam Brodzki, Marcin R Tatara, Piotr Brodzki, Ireneusz Balicki","Determination of DNA adduct count was performed in mononuclear cells during antihormonal treatment of perianal gland tumors.
Eight- to fifteen-year-old dogs with carcinoma (CAR Group; N=5), epithelioma (EPI Group; N=16) or adenoma (ADE Group; N=24) were used. The control group suffered from perineal hernia or rectal diverticulum (CTR Group; N=25). Blood was collected at baseline, and at one and six months after the beginning of the anti-hormonal treatment with tamoxifen (1 mg/kg of body weight). DNA adduct count was determined using autoradiography.
At baseline, DNA adduct count reached the highest value in the CTR Group, and the lowest in the EPI Group (p<0.05). Six-month-long therapy with tamoxifen resulted in a significant increase in the DNA adduct count by 78.7%, 221.5% and 198.3% in the ADE, EPI and CAR groups, respectively (p<0.05).
Increased DNA adduct formation after long-term administration of tamoxifen shows its genotoxicity.",-1,1,1,"The study focuses on male dogs with perianal gland tumors, not colorectal cancer in humans.",The study examines the use and effect of tamoxifen in the treatment of perianal gland tumors.,"The study describes the effect of tamoxifen treatment, showing increased DNA adduct formation, indicating genotoxicity."
41107652,Clinical journal of gastroenterology,2026,Feb,,Managing dual primary liver metastases from breast and colorectal cancers.,"Journal Article, Case Reports","Ryota Ito, Atsushi Oba, Takayuki Kobayashi, Keisuke Sugita, Manabu Takamatsu, Shota Fukuoka, Eiji Shinozaki, Satoshi Tsuchiya, Kiyoshi Matsueda, Kosuke Kobayashi, Yoshihiro Ono, Hiromichi Ito, Yosuke Inoue, Akio Saiura, Yu Takahashi","In the treatment of metastatic liver tumors, identifying the primary cancer is crucial for determining the appropriate treatment strategy. The management of colorectal liver metastases often centers around surgical resection, whereas breast cancer liver metastases are predominantly treated with chemotherapy. To our knowledge, this case represents a rare example of dual primary liver metastasis.
A 55-year-old female underwent systemic therapy with tamoxifen plus T-DM1 after right breast cancer resection 3 years ago. Two years ago, the patient developed simultaneous sigmoid colon cancer with liver metastasis. Due to liver damage from T-DM1, she initially underwent sigmoid colon resection, followed 2 months later by partial S5/8 resection and caudate lobectomy. S5/8 lesion was histologically diagnosed as colon cancer liver metastasis, while the caudate lobe lesion was breast cancer liver metastasis. 6 months after surgery, five liver metastases recurred, and the patient was diagnosed with liver metastatic recurrence of colorectal cancer. Six cycles of chemotherapy FOLFOX + Cetuximab were administered before surgery. The largest lesion of S5/8 shrunk, and the other four lesions were slightly enlarged. The histological examination confirmed the shrunken lesion as colorectal liver metastasis and the other lesions as breast cancer liver metastases.
Although radiological differentiation of metastatic liver lesions is challenging, chemotherapy response and tumor localization can aid in diagnosis. Multi-disciplinary cooperation is essential in determining treatment strategies for dual primary liver metastases.",1,1,0,The paper describes a patient with colorectal cancer and liver metastases.,The paper mentions the use of Tamoxifen as part of the patient's systemic therapy.,The paper does not provide specific data or outcomes related to the effect of Tamoxifen treatment.
26569046,FP essentials,2015,Nov,,Genital Cancers in Women: Uterine Cancer.,Journal Article,Michelle A Roett,"There are two main types of uterine cancer. Endometrial carcinoma, the most commonly diagnosed genital cancer in women, accounts for most cases (more than 95%) and sarcoma comprises the remainder. Endometrial cancer primarily occurs in postmenopausal women. Risk factors include exposure to high levels of endogenous estrogen (eg, obesity, nulliparity, late menopause) or exogenous estrogen (eg, hormone replacement therapy, tamoxifen) and pelvic radiation. Genetics are involved in a small percentage of cases, notably among women in families with hereditary nonpolyposis colorectal cancer (HNPCC). More than 80% of patients with endometrial cancers present with abnormal uterine bleeding. Endometrial biopsy and transvaginal ultrasound are the first-line tests to evaluate bleeding. If the endometrial lining is thickened on ultrasound, endometrial biopsy is indicated. If symptoms persist after negative biopsy results, or if biopsy results are inadequate, hysteroscopy is performed for tissue sampling. Most patients with endometrial cancer are diagnosed early, when cancer is confined to the uterus. Hysterectomy is the treatment of choice in such cases. Treatment of advanced disease involves radiotherapy and/or chemotherapy. Perimenopausal women should be informed that abnormal bleeding could be a sign of cancer and should be evaluated. However, no routine screening is recommended except for women with HNPCC.",-1,1,0,"The paper focuses on uterine cancer, not colorectal cancer.",The paper mentions tamoxifen as a risk factor for endometrial cancer due to exogenous estrogen exposure.,"The paper does not describe the effect of tamoxifen treatment, only its association with increased risk of endometrial cancer."
29488037,Digestive diseases and sciences,2018,May,,Severe Intestinal Inflammation in the Small Intestine of Mice Induced by Controllable Deletion of Claudin-7.,"Journal Article, Research Support, Non-U.S. Gov't","Wen-Jing Li, Chang Xu, Kun Wang, Teng-Yan Li, Xiao-Nan Wang, Hui Yang, Tiaosi Xing, Wen-Xia Li, Yan-Hua Chen, Hong Gao, Lei Ding","As a potential tumor suppressor gene, Claudin-7 (Cldn7), which is a component of tight junctions, may play an important role in colorectal cancer occurrence and development.
To generate a knockout mouse model of inducible conditional Cldn7 in the intestine and analyze the phenotype of the mice after induction with tamoxifen.
We constructed Cldn7-flox transgenic mice and crossed them with Villin-CreERT2 mice. The Cldn7 inducible conditional knockout mice appeared normal and were well developed at birth. We induced Cldn7 gene deletion by injecting different dosages of tamoxifen into the mice and then conducted a further phenotypic analysis.
After induction for 5 days in succession at a dose of 200 µl tamoxifen in sunflower oil at 10 mg/ml per mouse every time, the mice appeared dehydrated, had a lower temperature, and displayed inactivity or death. The results of hematoxylin-eosin staining showed that the intestines of the Cldn7 inducible conditional knockout mice had severe intestinal defects that included epithelial cell sloughing, necrosis, inflammation and hyperplasia. Owing to the death of ICKO mice, we adjusted the dose of tamoxifen to a dose of 100 µl in sunflower oil at 10 mg/ml per mouse (aged more than 8 weeks old) every 4 days. And we could induce atypical hyperplasia and adenoma in the intestine. Immunofluorescent staining indicated that the intestinal epithelial structure was destroyed. Electron microscopy experimental analysis indicated that the intercellular gap along the basolateral membrane of Cldn7 inducible conditional knockout mice in the intestine was increased and that contact between the cells and matrix was loosened.
We generated a model of intestinal Cldn7 inducible conditional knockout mice. Intestinal Cldn7 deletion induced by tamoxifen initiated inflammation and hyperplasia in mice.",1,1,1,"The study involves a mouse model of intestinal Cldn7 deletion induced by tamoxifen, which is relevant to colorectal cancer as Cldn7 is suggested to be a potential tumor suppressor gene.","The study examines the use of tamoxifen to induce gene deletion in a mouse model, which is a key part of the experimental design.","The study describes the effects of tamoxifen treatment, including the induction of intestinal inflammation, hyperplasia, and structural changes in the intestinal epithelium."
28355176,Nature,2017,May,11,Visualization and targeting of LGR5,"Journal Article, Research Support, Non-U.S. Gov't","Mariko Shimokawa, Yuki Ohta, Shingo Nishikori, Mami Matano, Ai Takano, Masayuki Fujii, Shoichi Date, Shinya Sugimoto, Takanori Kanai, Toshiro Sato","The cancer stem cell (CSC) theory highlights a self-renewing subpopulation of cancer cells that fuels tumour growth. The existence of human CSCs is mainly supported by xenotransplantation of prospectively isolated cells, but their clonal dynamics and plasticity remain unclear. Here, we show that human LGR5+ colorectal cancer cells serve as CSCs in growing cancer tissues. Lineage-tracing experiments with a tamoxifen-inducible Cre knock-in allele of LGR5 reveal the self-renewal and differentiation capacity of LGR5+ tumour cells. Selective ablation of LGR5+ CSCs in LGR5-iCaspase9 knock-in organoids leads to tumour regression, followed by tumour regrowth driven by re-emerging LGR5+ CSCs. KRT20 knock-in reporter marks differentiated cancer cells that constantly diminish in tumour tissues, while reverting to LGR5+ CSCs and contributing to tumour regrowth after LGR5+ CSC ablation. We also show that combined chemotherapy potentiates targeting of LGR5+ CSCs. These data provide insights into the plasticity of CSCs and their potential as a therapeutic target in human colorectal cancer.",1,1,1,The study focuses on human colorectal cancer cells and tumour tissues.,"The study uses tamoxifen-inducible Cre knock-in alleles to trace LGR5+ cells, indicating the use of tamoxifen as a tool.",The study describes the effect of tamoxifen-inducible Cre in lineage-tracing experiments and its role in CSC targeting.
26300002,Oncogene,2016,May,12,Intestinal-specific activatable Myb initiates colon tumorigenesis in mice.,Journal Article,"J Malaterre, L Pereira, T Putoczki, R Millen, S Paquet-Fifield, M Germann, J Liu, D Cheasley, S Sampurno, S A Stacker, M G Achen, R L Ward, P Waring, T Mantamadiotis, M Ernst, R G Ramsay","Transcription factor Myb is overexpressed in most colorectal cancers (CRC). Patients with CRC expressing the highest Myb are more likely to relapse. We previously showed that mono-allelic loss of Myb in an Adenomatous polyposis coli (APC)-driven CRC mouse model (Apc(Min/+)) significantly improves survival. Here we directly investigated the association of Myb with poor prognosis and how Myb co-operates with tumor suppressor genes (TSGs) (Apc) and cell cycle regulator, p27. Here we generated the first intestinal-specific, inducible transgenic model; a MybER transgene encoding a tamoxifen-inducible fusion protein between Myb and the estrogen receptor-α ligand-binding domain driven by the intestinal-specific promoter, Gpa33. This was to mimic human CRC with constitutive Myb activity in a highly tractable mouse model. We confirmed that the transgene was faithfully expressed and inducible in intestinal stem cells (ISCs) before embarking on carcinogenesis studies. Activation of the MybER did not change colon homeostasis unless one p27 allele was lost. We then established that MybER activation during CRC initiation using a pro-carcinogen treatment, azoxymethane (AOM), augmented most measured aspects of ISC gene expression and function and accelerated tumorigenesis in mice. CRC-associated symptoms of patients including intestinal bleeding and anaemia were faithfully mimicked in AOM-treated MybER transgenic mice and implicated hypoxia and vessel leakage identifying an additional pathogenic role for Myb. Collectively, the results suggest that Myb expands the ISC pool within which CRC is initiated while co-operating with TSG loss. Myb further exacerbates CRC pathology partly explaining why high MYB is a predictor of worse patient outcome.",1,1,1,"The study focuses on a mouse model of colorectal cancer (CRC) with Myb overexpression, which is relevant to the population of interest.","The study uses tamoxifen to induce the MybER transgene, which is a key aspect of the intervention involving tamoxifen.","The study describes the effect of tamoxifen treatment in activating the MybER transgene, which influences CRC initiation and progression."
28351943,Endocrine-related cancer,2017,Jun,,,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't","Tahmineh Tabrizian, Donghai Wang, Fangxia Guan, Zunju Hu, Amanda P Beck, Fabien Delahaye, Derek M Huffman","Obesity is a major risk factor for colorectal cancer and can accelerate Lgr5+ intestinal stem cell (ISC)-derived tumorigenesis after the inactivation of Apc However, whether non-canonical pathways involving PI3K-Akt signaling in ISCs can lead to tumor formation, and if this can be further exacerbated by obesity is unknown. Despite the synergy between Pten and Apc inactivation in epithelial cells on intestinal tumor formation, their combined role in Lgr5+-ISCs, which are the most rapidly dividing ISC population in the intestine, is unknown. Lgr5+-GFP mice were provided low-fat diet (LFD) or high-fat diet (HFD) for 8 months, and the transcriptome was evaluated in Lgr5+-ISCs. For tumor studies, Lgr5+-GFP and Lgr5+-GFP-Ptenflox/flox mice were tamoxifen treated to inactivate Pten in ISCs and provided LFD or HFD until 14-15 months of age. Finally, various combinations of Lgr5+-ISC-specific, Apc- and Pten-deleted mice were generated and evaluated for histopathology and survival. HFD did not overtly alter Akt signaling in ISCs, but did increase other metabolic pathways. Pten deficiency, but not HFD, increased BrdU-positive cells in the small intestine (P < 0.05). However, combining Pten and Apc deficiency synergistically increased proliferative markers, tumor pathology and mortality, in a dose-dependent fashion (P < 0.05). In summary, we show that HFD alone fails to drive Akt signaling in ISCs and that Pten deficiency is dispensable as a tumor suppressor in Lgr5+-ISCs. However, combining Pten and Apc deficiency in ISCs synergistically increases proliferation, tumor formation and mortality. Thus, aberrant Wnt/β-catenin, rather than PI3K-Akt signaling, is requisite for obesity to drive Lgr5+ ISC-derived tumorigenesis.",1,1,1,"The study involves Lgr5+ intestinal stem cells (ISCs) in a mouse model of colorectal cancer, specifically examining tumorigenesis related to Apc and Pten inactivation.","The study uses tamoxifen to inactivate Pten in Lgr5+ intestinal stem cells, indicating its use as a treatment or intervention method.","The study describes the effect of tamoxifen treatment in inactivating Pten in ISCs and its impact on tumor formation, proliferation, and mortality."
32532126,International journal of molecular sciences,2020,Jun,10,Reprogramming of Mesothelial-Mesenchymal Transition in Chronic Peritoneal Diseases by Estrogen Receptor Modulation and TGF-β1 Inhibition.,"Journal Article, Review","Robert B Wilson, Rami Archid, Marc A Reymond","In chronic peritoneal diseases, mesothelial-mesenchymal transition is determined by cues from the extracellular environment rather than just the cellular genome. The transformation of peritoneal mesothelial cells and other host cells into myofibroblasts is mediated by cell membrane receptors, Transforming Growth Factor β1 (TGF-β1), Src and Hypoxia-inducible factor (HIF). This article provides a narrative review of the reprogramming of mesothelial mesenchymal transition in chronic peritoneal diseases, drawing on the similarities in pathophysiology between encapsulating peritoneal sclerosis and peritoneal metastasis, with a particular focus on TGF-β1 signaling and estrogen receptor modulators. Estrogen receptors act at the cell membrane/cytosol as tyrosine kinases that can phosphorylate Src, in a similar way to other receptor tyrosine kinases; or can activate the estrogen response element via nuclear translocation. Tamoxifen can modulate estrogen membrane receptors, and has been shown to be a potent inhibitor of mesothelial-mesenchymal transition (MMT), peritoneal mesothelial cell migration, stromal fibrosis, and neoangiogenesis in the treatment of encapsulating peritoneal sclerosis, with a known side effect and safety profile. The ability of tamoxifen to inhibit the transduction pathways of TGF-β1 and HIF and achieve a quiescent peritoneal stroma makes it a potential candidate for use in cancer treatments. This is relevant to tumors that spread to the peritoneum, particularly those with mesenchymal phenotypes, such as colorectal CMS4 and MSS/EMT gastric cancers, and pancreatic cancer with its desmoplastic stroma. Morphological changes observed during mesothelial mesenchymal transition can be treated with estrogen receptor modulation and TGF-β1 inhibition, which may enable the regression of encapsulating peritoneal sclerosis and peritoneal metastasis.",1,1,1,"The paper discusses the relevance of tamoxifen in the context of peritoneal metastasis, particularly mentioning colorectal CMS4 and MSS/EMT gastric cancers, indicating a focus on colorectal cancer.","The paper explicitly mentions tamoxifen as a treatment with effects on mesothelial-mesenchymal transition and peritoneal stroma, indicating its use and examination as a treatment.","The paper describes the effects of tamoxifen, including its inhibition of MMT, peritoneal mesothelial cell migration, stromal fibrosis, and neoangiogenesis, providing a clear description of its treatment effects."
38507997,Bioorganic chemistry,2024,May,,Bis-arylidene oxindoles for colorectal cancer nanotherapy.,"Journal Article, Research Support, Non-U.S. Gov't","Tithi Bhattacharyya, Tanushree Mishra, Debojyoti Das, Susanta S Adhikari, Rajkumar Banerjee","Oxindoles are potent anti-cancer agents and are also used against microbial and fungal infections and for treating neurodegenerative diseases. These oxindoles are earlier established as estrogen receptor (ER)-targeted agents for killing ER (+) cancer cells. Our previously developed bis-arylidene oxindole, Oxifen (OXF) exhibits effective targeting towards ER (+) cancer cells which has a structural resemblance with tamoxifen. Herein, we have designed and synthesized few structural analogues of OXF such as BPYOX, ACPOX and ACPOXF to examine its cytotoxicity in different cancer as well as non-cancer cell lines and its potential to form self- aggregates in aqueous solution. Among these series of molecules, ACPOXF showed maximum toxicity in colorectal cancer cell line which are ER (-) but it also kills non-cancer cell line HEK-293, thereby reducing its cancer cell selectivity. Incidentally, ACPOXF exhibits self-aggregation, without the help of a co-lipid with nanometric size in aqueous solution. ACPOXF self-aggregate was co-formulated with glucocorticoid receptor (GR) synthetic ligand, dexamethasone (Dex) (called, ACPOXF-Dex aggregate) which could selectively kill ER (-) colorectal cancer cells and also could increase survivability of colon-tumour bearing mice. ACPOXF-Dex induced ROS up-regulation followed by apoptosis through expression of caspase-3. Further, we observed upregulation of antiproliferative factor, p53 and epithelial-to-mesenchymal (EMT) reversal marker E-cadherin in tumour mass. In conclusion, a typical structural modification in ER-targeting Oxifen moiety resulted in its self-aggregation that enabled it to carry a GR-ligand, thus broadening its selective antitumor property especially as colon cancer therapeutics.",1,-1,0,"The study examines colorectal cancer cell lines, including ER (-) colorectal cancer cells.","The study does not examine the use, effect, or sensitivity of Tamoxifen as a treatment.","The study does not describe the effect of Tamoxifen treatment; it discusses a different compound, ACPOXF, and its therapeutic effects."
