PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
21555684,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2011,Jul,01,Impact of body mass index on the efficacy of endocrine therapy in premenopausal patients with breast cancer: an analysis of the prospective ABCSG-12 trial.,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Georg Pfeiler, Robert Königsberg, Christian Fesl, Brigitte Mlineritsch, Herbert Stoeger, Christian F Singer, Sabine Pöstlberger, Guenther G Steger, Michael Seifert, Peter Dubsky, Susanne Taucher, Hellmut Samonigg, Vesna Bjelic-Radisic, Richard Greil, Christian Marth, Michael Gnant","Aromatase inhibitors are effective as endocrine treatment for patients with hormone receptor-positive breast cancer. According to the hypothesis that overweight patients have higher levels of aromatase enzyme availability, we investigated the influence of body mass index (BMI) on the efficacy of adjuvant endocrine therapy in premenopausal patients in a retrospective analysis of the Austrian Breast and Colorectal Cancer Study Group (ABCSG) 12 trial.
ABCSG-12 examined the efficacy of ovarian suppression using goserelin (3.6 mg subcutaneously every 28 days) in combination with anastrozole or tamoxifen with or without zoledronic acid (4 mg intravenously every 6 months) in premenopausal women with endocrine-responsive breast cancer. BMI was calculated using the prospectively collected data on patients' height and weight at study entry. BMI categories have been differentiated according to the WHO definition.
Overweight patients treated with anastrozole had a 60% increase in the risk of disease recurrence (hazard ratio [HR], 1.60; 95% CI, 1.06 to 2.41; P = .02) and more than a doubling in the risk of death (HR, 2.14; 95% CI, 1.17 to 3.92; P = .01) compared with normal weight patients treated with anastrozole. In the overweight group, patients treated with anastrozole had a nearly 50% increase in the risk of disease recurrence (HR, 1.49; 95% CI, 0.93 to 2.38; P = .08) and a three-fold increase in the risk of death (HR, 3.03; 95% CI, 1.35 to 6.82; P = .004) compared with patients treated with tamoxifen.
BMI significantly impacts on the efficacy of anastrozole plus goserelin in premenopausal patients with breast cancer, probably through influencing aromatase availability and/or ovarian suppression by goserelin.",-1,1,1,"The study focuses on patients with breast cancer, not colorectal cancer.",The study examines the use and effect of anastrozole as part of endocrine therapy in premenopausal patients with breast cancer.,"The study describes the effect of anastrozole treatment, specifically its efficacy in relation to BMI and disease recurrence and mortality."
26686313,"Lancet (London, England)",2016,Feb,27,"Anastrozole versus tamoxifen for the prevention of locoregional and contralateral breast cancer in postmenopausal women with locally excised ductal carcinoma in situ (IBIS-II DCIS): a double-blind, randomised controlled trial.","Comparative Study, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","John F Forbes, Ivana Sestak, Anthony Howell, Bernardo Bonanni, Nigel Bundred, Christelle Levy, Gunter von Minckwitz, Wolfgang Eiermann, Patrick Neven, Michael Stierer, Chris Holcombe, Robert E Coleman, Louise Jones, Ian Ellis, Jack Cuzick,  ","Third-generation aromatase inhibitors are more effective than tamoxifen for preventing recurrence in postmenopausal women with hormone-receptor-positive invasive breast cancer. However, it is not known whether anastrozole is more effective than tamoxifen for women with hormone-receptor-positive ductal carcinoma in situ (DCIS). Here, we compare the efficacy of anastrozole with that of tamoxifen in postmenopausal women with hormone-receptor-positive DCIS.
In a double-blind, multicentre, randomised placebo-controlled trial, we recruited women who had been diagnosed with locally excised, hormone-receptor-positive DCIS. Eligible women were randomly assigned in a 1:1 ratio by central computer allocation to receive 1 mg oral anastrozole or 20 mg oral tamoxifen every day for 5 years. Randomisation was stratified by major centre or hub and was done in blocks (six, eight, or ten). All trial personnel, participants, and clinicians were masked to treatment allocation and only the trial statistician had access to treatment allocation. The primary endpoint was all recurrence, including recurrent DCIS and new contralateral tumours. All analyses were done on a modified intention-to-treat basis (in all women who were randomised and did not revoke consent for their data to be included) and proportional hazard models were used to compute hazard ratios and corresponding confidence intervals. This trial is registered at the ISRCTN registry, number ISRCTN37546358.
Between March 3, 2003, and Feb 8, 2012, we enrolled 2980 postmenopausal women from 236 centres in 14 countries and randomly assigned them to receive anastrozole (1449 analysed) or tamoxifen (1489 analysed). Median follow-up was 7·2 years (IQR 5·6-8·9), and 144 breast cancer recurrences were recorded. We noted no statistically significant difference in overall recurrence (67 recurrences for anastrozole vs 77 for tamoxifen; HR 0·89 [95% CI 0·64-1·23]). The non-inferiority of anastrozole was established (upper 95% CI <1·25), but its superiority to tamoxifen was not (p=0·49). A total of 69 deaths were recorded (33 for anastrozole vs 36 for tamoxifen; HR 0·93 [95% CI 0·58-1·50], p=0·78), and no specific cause was more common in one group than the other. The number of women reporting any adverse event was similar between anastrozole (1323 women, 91%) and tamoxifen (1379 women, 93%); the side-effect profiles of the two drugs differed, with more fractures, musculoskeletal events, hypercholesterolaemia, and strokes with anastrozole and more muscle spasm, gynaecological cancers and symptoms, vasomotor symptoms, and deep vein thromboses with tamoxifen.
No clear efficacy differences were seen between the two treatments. Anastrozole offers another treatment option for postmenopausal women with hormone-receptor-positive DCIS, which may be be more appropriate for some women with contraindications for tamoxifen. Longer follow-up will be necessary to fully evaluate treatment differences.
Cancer Research UK, National Health and Medical Research Council Australia, Breast Cancer Research Fund, AstraZeneca, Sanofi Aventis.",-1,1,1,"The study focuses on postmenopausal women with ductal carcinoma in situ (DCIS), not colorectal cancer.","The study examines the use and effect of anastrozole as a treatment for DCIS, comparing it with tamoxifen.","The study describes the effect of anastrozole treatment, including recurrence rates and adverse events."
17138220,The Lancet. Oncology,2006,Dec,,Effectiveness of switching from adjuvant tamoxifen to anastrozole in postmenopausal women with hormone-sensitive early-stage breast cancer: a meta-analysis.,"Journal Article, Meta-Analysis","Walter Jonat, Michael Gnant, Francesco Boccardo, Manfred Kaufmann, Alessandra Rubagotti, Ivan Zuna, Mike Greenwood, Raimund Jakesz","For more than 20 years, tamoxifen has been the mainstay of adjuvant endocrine therapy for women with hormone-sensitive early-stage breast cancer. However, not only does tamoxifen have potential side-effects such as an increased risk of endometrial cancer and thromboembolic events, but patients can also develop resistance to the drug. We aimed to investigate whether switching treatment of postmenopausal women with such breast cancer to anastrozole after 2-3 years of tamoxifen would be more effective than continuing on tamoxifen for a total of 5 years.
We did a meta-analysis of three clinical trials--the Austrian Breast and Colorectal Cancer Study Group (ABCSG 8), Arimidex-Nolvadex (ARNO 95), and the Italian Tamoxifen Anastrozole (ITA) studies--in which postmenopausal women with histologically confirmed, hormone-sensitive early-stage breast cancer were randomised to 1 mg/day anastrozole (n=2009) after 2-3 years of tamoxifen treatment or to continued 20 or 30 mg/day tamoxifen (n=1997). We analysed the data with a stratified Cox proportional hazards model with the covariates of age, tumour size, nodal status, grade, surgery, and chemotherapy.
Patients who switched to anastrozole had fewer disease recurrences (92 vs 159) and deaths (66 vs 90) than did those who remained on tamoxifen, resulting in significant improvements in disease-free survival (hazard ratio 0.59 [95% CI 0.48-0.74]; p<0.0001), event-free survival (0.55 [0.42-0.71]; p<0.0001), distant recurrence-free survival (0.61 [0.45-0.83]; p=0.002), and overall survival (0.71 [0.52-0.98]; p=0.04).
Our results show that the clinical benefits in terms of event-free survival seen in individual trials for those patients who switched to anastrozole translate into a benefit in overall survival. These findings confirm that clinicians should consider switching postmenopausal women who have taken adjuvant tamoxifen for 2-3 years to anastrozole.",-1,1,1,"The study focuses on postmenopausal women with hormone-sensitive early-stage breast cancer, not Colorectal cancer.",The study examines the use of Anastrozole as a switch from Tamoxifen in postmenopausal women with breast cancer.,"The study describes the effect of Anastrozole treatment, showing improvements in disease-free survival, event-free survival, distant recurrence-free survival, and overall survival."
19173204,Revista de neurologia,,,,[Clinical course of multiple sclerosis in patients treated with cytostatic drugs for cancer].,"Case Reports, Journal Article","D Santos-García, J M Prieto, M Lema","The risk of side effects secondary to global and non-specific immune suppression has limited the systematic application of immunosuppressive therapy in multiple sclerosis (MS). However, when a patient with MS develops a cancer, cytostatic drugs as treatment for the neoplastic process may induce improvement not only of the cancer but also of MS.
We present a series of four women with clinically defined MS and subjected to cytostatic therapy (cisplatin, 5-fluorouracil, leukovorin, adriamycin, tamoxifen and anastrozole) after the development of cancer: two presented breast cancer, one colon cancer, and the fourth parotid gland malignancy. Their clinical and neuroimaging course is described, following chemotherapy for the malignant disease. None of the patients have suffered further MS outbreaks. The four women have improved and remain clinically stable after neoplastic treatment. Magnetic resonance imaging showed persistence of the same lesion burden in three patients, and reduction in the other. At the present one patient receives weekly intramuscular interferon-beta 1a, whereas the other did not received any treatment.
Probably there are no specific cytostatics for MS. Immunosuppressive therapy could be a therapeutic option among patients with an aggressive clinical course.",1,1,1,"The paper includes a patient with colon cancer, which is a type of colorectal cancer.",Anastrozole is mentioned as one of the cytostatic drugs used in the treatment of the patients.,"The paper describes the clinical course of the patient treated with anastrozole, noting that she remained clinically stable after treatment."
16870082,Current medical research and opinion,2006,Aug,,Defining the role of aromatase inhibitors in the adjuvant endocrine treatment of early breast cancer.,"Journal Article, Meta-Analysis, Review","Aman Buzdar, Rowan Chlebowski, Jack Cuzick, Sean Duffy, John Forbes, Walter Jonat, Peter Ravdin","Over the past few years, data have been published concerning the relative efficacy and safety profiles of tamoxifen and the aromatase inhibitors (AIs) in the adjuvant therapy setting for women with early hormone receptor-positive breast cancer. Recently, debate has centred around trials which have studied primary tamoxifen and AI therapy, switching and sequencing strategies and extended adjuvant therapy.
Here, a group of 24 breast cancer experts review efficacy and safety data from the recent major trials investigating tamoxifen and the third-generation AIs in postmenopausal women, which have challenged the perception of tamoxifen as optimum adjuvant endocrine therapy. Data from the Arimidex, Tamoxifen, Alone or in Combination (ATAC) trial, Breast International Group (BIG) 1-98 study, National Cancer Institute of Canada MA 17 trial, Intergroup Exemestane Study (IES), Italian Tamoxifen Anastrozole (ITA) trial, Austrian Breast and Colorectal Cancer Study Group (ABCSG) Trial 8 and Arimidex-Nolvadex (ARNO) 95 are considered to provide a rational interpretation of the impact of these data on current practice, and to highlight areas where further investigation is needed.
We can be confident that AIs represent superior adjuvant endocrine treatment to tamoxifen in postmenopausal women, either as initial therapy or as an alternative for women who have started adjuvant therapy with tamoxifen. However, there remain issues regarding the best way to use AIs, such as the optimal length of AI treatment and how a sequence of tamoxifen followed by an AI compares with AI monotherapy; these will require further data to resolve.",-1,1,1,"The study focuses on breast cancer, not colorectal cancer.",The study examines the use and effect of Anastrozole in the context of adjuvant endocrine therapy for breast cancer.,The study describes the effect of Anastrozole treatment in comparison to tamoxifen in postmenopausal women with breast cancer.
22271481,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2012,Mar,01,Tamoxifen and anastrozole as a sequencing strategy: a randomized controlled trial in postmenopausal patients with endocrine-responsive early breast cancer from the Austrian Breast and Colorectal Cancer Study Group.,"Clinical Trial, Phase III, Journal Article, Multicenter Study, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Peter C Dubsky, Raimund Jakesz, Brigitte Mlineritsch, Sabine Pöstlberger, Hellmut Samonigg, Werner Kwasny, Christoph Tausch, Herbert Stöger, Karin Haider, Florian Fitzal, Christian F Singer, Michael Stierer, Paul Sevelda, Gero Luschin-Ebengreuth, Susanne Taucher, Margaretha Rudas, Rupert Bartsch, Günther G Steger, Richard Greil, Lidija Filipcic, Michael Gnant","Anastrozole (ANA) alone delivers significant disease-free survival benefits over tamoxifen (TAM) monotherapy in postmenopausal women with early estrogen receptor-positive breast cancer. The ABCSG-8 (Austrian Breast and Colorectal Cancer Study Group 8) study is a large phase III clinical trial addressing the sequence strategy containing ANA in comparison with 5 years of TAM in a low- to intermediate-risk group of postmenopausal patients.
Endocrine receptor-positive patients with G1 or G2 tumors were eligible. After surgery, patients were randomly assigned to 5 years of TAM or 2 years of TAM followed by 3 years of ANA. Adjuvant chemotherapy and G3 and T4 tumors were exclusion criteria. Intention-to-treat and censored analyses of on-treatment recurrence-free survival (RFS) were performed, and exploratory survival end points and toxicity were investigated.
Information from 3,714 patients, including 17,563 woman-years, with a median of 60 months of follow-up was available for this analysis. Median age was 63.8 years, 75% were node negative, and 75% had T1 tumors. Sequencing of ANA after identical 2-year treatment with TAM in both arms did not result in a statistically significant improvement of RFS (hazard ratio [HR], 0.80; 95% CI, 0.63 to 1.01; P = .06). Exploratory analyses of distant relapse-free survival indicated a 22% improvement (HR, 0.78; 95% CI, 0.60 to 1.00). On-treatment adverse events and serious adverse events were consistent with known toxicity profiles of ANA and TAM treatment.
Despite a low overall rate of recurrence in a population with breast cancer at limited risk of relapse, the a priori sequence strategy of 2 years of TAM followed by 3 years of ANA led to small outcome and toxicity benefits.",-1,1,1,"The study focuses on patients with early estrogen receptor-positive breast cancer, not colorectal cancer.",The study examines the use and effect of Anastrozole as part of a sequencing strategy in comparison with Tamoxifen.,"The study describes the effect of Anastrozole treatment, including its impact on recurrence-free survival and toxicity."
18072256,Cancer,2008,Feb,01,Summary of aromatase inhibitor clinical trials in postmenopausal women with early breast cancer.,"Journal Article, Research Support, Non-U.S. Gov't","Aman U Buzdar, R Charles Coombes, Paul E Goss, Eric P Winer","Five years of adjuvant therapy with tamoxifen was considered the gold-standard treatment for postmenopausal women with estrogen receptor-positive breast cancer for many years. Data from a core group of clinical trials investigating the safety and efficacy of aromatase inhibitors (AIs) have challenged this perception. These studies were designed to evaluate the safety and efficacy of AIs in the following clinical settings: 1) as initial adjuvant therapy (the Arimidex, Tamoxifen, Alone or in Combination trial, Breast International Group Trial 1-98), 2) in a ""switched setting"" after 2 to 3 years of treatment with tamoxifen (Arimidex-Nolvadex 95, the Austrian Breast and Colorectal Cancer Study Group 8 [ABCSG 8] trial, the Italian Tamoxifen Anastrozole study, the Intergroup Exemestane Study), and 3) in extended settings (National Cancer Institute of Canada Trial MA.17, ABCSG 6a, National Surgical Adjuvant Breast and Bowel Project 33). The efficacy data from these studies suggested that AIs have added substantial benefit in terms of disease outcome. AIs were tolerated well, and patients who received them experienced fewer thrombolic events and less endometrial cancer, hot flashes, night sweats, and vaginal bleeding compared with patients who receive tamoxifen. However, patients who received tamoxifen had less skeletal events and accelerated bone resorption compared with women who received AIs. AIs should be considered when planning a patient's endocrine therapy, taking into account the differences in tolerability and end-organ effects of the classes of endocrine therapy. Outstanding issues to optimize AI therapy include identifying the optimal duration, agent, and patients for these therapies.",-1,1,1,"The study focuses on postmenopausal women with early breast cancer, not colorectal cancer.",The study examines the use and effect of Anastrozole in the context of aromatase inhibitors for breast cancer treatment.,"The study describes the effects of Anastrozole treatment, including its tolerability and outcomes compared to tamoxifen."
16084253,"Lancet (London, England)",,,,Switching of postmenopausal women with endocrine-responsive early breast cancer to anastrozole after 2 years' adjuvant tamoxifen: combined results of ABCSG trial 8 and ARNO 95 trial.,"Journal Article, Multicenter Study, Research Support, Non-U.S. Gov't","Raimund Jakesz, Walter Jonat, Michael Gnant, Martina Mittlboeck, Richard Greil, Christoph Tausch, Joern Hilfrich, Werner Kwasny, Christian Menzel, Hellmut Samonigg, Michael Seifert, Guenther Gademann, Manfred Kaufmann, Johann Wolfgang,  ","Tamoxifen has been the standard adjuvant treatment for postmenopausal women with hormone-responsive early breast cancer for more than 20 years. However, the third-generation aromatase inhibitor anastrozole has proven efficacy and tolerability benefits compared with tamoxifen when used as initial adjuvant therapy. We investigate whether women who have received a period of adjuvant tamoxifen would benefit from being switched to anastrozole.
We present a combined analysis of data from two prospective, multicentre, randomised, open-label trials with nearly identical inclusion criteria. Postmenopausal women with hormone-sensitive early breast cancer who had completed 2 years' adjuvant oral tamoxifen (20 or 30 mg daily) were randomised to receive 1 mg oral anastrozole (n=1618) or 20 or 30 mg tamoxifen (n=1606) daily for the remainder of their adjuvant therapy. The primary endpoint was event-free survival, with an event defined as local or distant metastasis, or contralateral breast cancer. Analysis was by intention to treat.
3224 patients were included in analyses. At a median follow-up of 28 months, we noted a 40% decrease in the risk for an event in the anastrozole group as compared with the tamoxifen group (67 events with anastrozole vs 110 with tamoxifen, hazard ratio 0.60, 95% CI 0.44-0.81, p=0.0009). Both study treatments were well tolerated. There were significantly more fractures (p=0.015) and significantly fewer thromboses (p=0.034) in patients treated with anastrozole than in those on tamoxifen.
These data lend support to a switch from tamoxifen to anastrozole in patients who have completed 2 years' adjuvant tamoxifen.",-1,1,1,"The study focuses on postmenopausal women with early breast cancer, not colorectal cancer.",The study examines the use of anastrozole as a switch from tamoxifen in postmenopausal women with hormone-sensitive early breast cancer.,"The study describes the effect of anastrozole treatment, showing a 40% decrease in the risk for an event compared to tamoxifen."
14633326,The Canadian journal of urology,2003,Oct,,An oncology perspective on the benefits and cost of combined androgen blockade in advanced prostate cancer.,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't","Armen G Aprikian, Neil Fleshner, Adrian Langleben, Jeffrey Hames","To provide context in oncology for the significance of the benefits and cost of combined androgen blockade (CAB) in the treatment of advanced prostate cancer.
Canadian drug costs for the survival benefit with CAB in advanced prostate cancer were compared with the costs of benefit with new treatments in advanced non-small-cell lung cancer (NSCLC), metastatic colorectal cancer, and metastatic breast cancer. Clinical toxicities were also compared.
The survival benefit with CAB in advanced prostate cancer appears to be approximately 3 months. The survival benefit with the addition of vinorelbine to cisplatin for the treatment of advanced NSCLC is approximately 2 months, and the survival benefit with the addition of irinotecan to fluorouracil (and leucovorin) for the treatment of metastatic colorectal cancer is approximately 2 to 3 months. The survival benefit with anastrozole or exemestane in advanced breast cancer, or with the addition of trastuzumab to standard chemotherapy in metastatic breast cancer that overexpresses human epidermal growth factor receptor 2 (HER2), is approximately 4 to 5 months. The calculated cost per month of survival benefit with bicalutamide in CAB for prostate cancer is 437 US dollars to 1107 US dollars. The cost per month of survival benefit with vinorelbine for NSCLC is 1241 US dollars and with irinotecan for colorectal cancer is 6812 to 11,214 US dollars. The calculated cost per month of survival benefit with anastrozole for breast cancer is 170 US dollars, for exemestane is 185 US dollars, and the cost per month with the addition of trastuzumab is 5230 US dollars. Vinorelbine and irinotecan are associated with severe grade 3 or 4 clinical toxicities, and an increased frequency of heart failure has been observed when trastuzumab is added to anthracyclines. Anastrozole, exemestane and nonsteroidal antiandrogens are associated with mild to moderate side effects.
The advantages offered by CAB (including the cost per month of survival benefit and minimal associated clinical toxicities) are comparable to the reported advantages of new treatments for other common cancers such as NSCLC, colorectal cancer, and breast cancer.",-1,1,1,"The study focuses on prostate cancer, NSCLC, breast cancer, and colorectal cancer, but it does not focus specifically on patients with colorectal cancer.",The study examines the use and cost-effectiveness of anastrozole in the treatment of advanced breast cancer.,The study describes the survival benefit of anastrozole treatment in advanced breast cancer and its associated cost per month of survival.
24347518,Annals of oncology : official journal of the European Society for Medical Oncology,2014,Feb,,Predicting distant recurrence in receptor-positive breast cancer patients with limited clinicopathological risk: using the PAM50 Risk of Recurrence score in 1478 postmenopausal patients of the ABCSG-8 trial treated with adjuvant endocrine therapy alone.,"Journal Article, Research Support, Non-U.S. Gov't","M Gnant, M Filipits, R Greil, H Stoeger, M Rudas, Z Bago-Horvath, B Mlineritsch, W Kwasny, M Knauer, C Singer, R Jakesz, P Dubsky, F Fitzal, R Bartsch, G Steger, M Balic, S Ressler, J W Cowens, J Storhoff, S Ferree, C Schaper, S Liu, C Fesl, T O Nielsen,  ","PAM50 is a 50-gene test that is designed to identify intrinsic breast cancer subtypes and generate a Risk of Recurrence (ROR) score. It has been developed to be carried out in qualified routine hospital pathology laboratories.
One thousand four hundred seventy-eight postmenopausal women with estrogen receptor (ER)+ early breast cancer (EBC) treated with tamoxifen or tamoxifen followed by anastrozole from the prospective randomized ABCSG-8 trial were entered into this study. Patients did not receive adjuvant chemotherapy. RNA was extracted from paraffin blocks and analyzed using the PAM50 test. Both intrinsic subtype (luminal A/B, HER2-enriched, basal-like) and ROR score were calculated. The primary analysis was designed to test whether the continuous ROR score adds prognostic value in predicting distant recurrence (DR) over and above standard clinical variables.
In all tested subgroups, ROR score significantly adds prognostic information to the clinical predictor (P<0.0001). PAM50 assigns an intrinsic subtype to all cases, and the luminal A cohort had a significantly lower ROR at 10 years compared with Luminal B (P<0.0001). Significant and clinically relevant discrimination between low- and high-risk groups occurred also within all tested subgroups.
The results of the primary analysis, in combination with recently published results from the ATAC trial, constitute Level 1 evidence for clinical validity of the PAM50 test for predicting the risk of DR in postmenopausal women with ER+ EBC. A 10-year metastasis risk of <3.5% in the ROR low category makes it unlikely that additional chemotherapy would improve this outcome-this finding could help to avoid unwarranted overtreatment.
ABCSG 8: NCT00291759.",-1,1,1,"The study focuses on postmenopausal women with estrogen receptor-positive breast cancer, not colorectal cancer.",The study examines the use of Anastrozole as part of adjuvant endocrine therapy in postmenopausal women with ER+ early breast cancer.,The study describes the effect of Anastrozole treatment in combination with tamoxifen and its impact on distant recurrence risk in breast cancer patients.
21087898,The Lancet. Oncology,2010,Dec,,Effect of anastrozole and tamoxifen as adjuvant treatment for early-stage breast cancer: 10-year analysis of the ATAC trial.,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't","Jack Cuzick, Ivana Sestak, Michael Baum, Aman Buzdar, Anthony Howell, Mitch Dowsett, John F Forbes,  ","The Arimidex, Tamoxifen, Alone or in Combination (ATAC) trial was designed to compare the efficacy and safety of anastrozole (1 mg) with tamoxifen (20 mg), both given orally every day for 5 years, as adjuvant treatment for postmenopausal women with early-stage breast cancer. In this analysis, we assess the long-term outcomes after a median follow-up of 120 months.
We used a proportional hazards model to assess the primary endpoint of disease-free survival, and the secondary endpoints of time to recurrence, time to distant recurrence, incidence of new contralateral breast cancer, overall survival, and death with or without recurrence in all randomised patients (anastrozole n=3125, tamoxifen n=3116) and hormone-receptor-positive patients (anastrozole n=2618, tamoxifen n=2598). After treatment completion, we continued to collect data on fractures and serious adverse events in a masked fashion (safety population: anastrozole n=3092, tamoxifen n=3094). This study is registered as an International Standard Randomised Controlled Trial, number ISRCTN18233230.
Patients were followed up for a median of 120 months (range 0-145); there were 24,522 woman-years of follow-up in the anastrozole group and 23,950 woman-years in the tamoxifen group. In the full study population, there were significant improvements in the anastrozole group compared with the tamoxifen group for disease-free survival (hazard ratio [HR] 0·91, 95% CI 0·83-0·99; p=0·04), time to recurrence (0·84, 0·75-0·93; p=0·001), and time to distant recurrence (0·87, 0·77-0·99; p=0·03). For hormone-receptor-positive patients, the results were also significantly in favour of the anastrozole group for disease-free survival (HR 0·86, 95% CI 0·78-0·95; p=0·003), time to recurrence (0·79, 0·70-0·89; p=0·0002), and time to distant recurrence (0·85, 0·73-0·98; p=0·02). In hormone-receptor-positive patients, absolute differences in time to recurrence between anastrozole and tamoxifen increased over time (2·7% at 5 years and 4·3% at 10 years) and recurrence rates remained significantly lower on anastrozole than tamoxifen after treatment completion (HR 0·81, 95% CI 0·67-0·98; p=0·03), although the carryover benefit was smaller after 8 years. There was weak evidence of fewer deaths after recurrence with anastrozole compared with tamoxifen treatment in the hormone-receptor-positive subgroup (HR 0·87, 95% CI 0·74-1·02; p=0·09), but there was little difference in overall mortality (0·95, 95% CI 0·84-1·06; p=0·4). Fractures were more frequent during active treatment in patients receiving anastrozole than those receiving tamoxifen (451 vs 351; OR 1·33, 95% CI 1·15-1·55; p<0·0001), but were similar in the post-treatment follow-up period (110 vs 112; OR 0·98, 95% CI 0·74-1·30; p=0·9). Treatment-related serious adverse events were less common in the anastrozole group than the tamoxifen group (223 anastrozole vs 369 tamoxifen; OR 0·57, 95% CI 0·48-0·69; p<0·0001), but were similar after treatment completion (66 vs 78; OR 0·84, 95% CI 0·60-1·19; p=0·3). No differences in non-breast cancer causes of death were apparent and the incidence of other cancers was similar between groups (425 vs 431) and continue to be higher with anastrozole for colorectal (66 vs 44) and lung cancer (51 vs 34), and lower for endometrial cancer (six vs 24), melanoma (eight vs 19), and ovarian cancer (17 vs 28). No new safety concerns were reported.
These data confirm the long-term superior efficacy and safety of anastrozole over tamoxifen as initial adjuvant therapy for postmenopausal women with hormone-sensitive early breast cancer.",-1,1,1,"The study focuses on postmenopausal women with early-stage breast cancer, not colorectal cancer.",The study examines the use and effect of anastrozole as an adjuvant treatment for breast cancer.,"The study describes the effect of anastrozole treatment on disease-free survival, recurrence, and safety outcomes."
15976552,Current opinion in obstetrics & gynecology,2005,Aug,,"Selective oestrogen receptor modulators, aromatase inhibitors and the female breast.","Journal Article, Review",Anthony Howell,"Tamoxifen has been available for over 20 years and remains the most commonly recognized endocrine therapy. This review was prompted by a wealth of new data on several newer endocrine agents, including selective oestrogen receptor modulators, aromatase inhibitors and a new oestrogen receptor antagonist, fulvestrant, which unlike the selective oestrogen receptor modulators has no oestrogen agonist effects.
Completed analysis of the 'Arimidex', Tamoxifen, Alone or in Combination trial demonstrated that anastrozole as initial adjuvant therapy significantly improved disease-free survival and time to recurrence compared with tamoxifen, as well as reducing the incidence of contralateral breast cancer deaths. The Italian Tamoxifen Anastrozole trial and the Austrian Breast and Colorectal Cancer Study Group 8/Arimidex Nolvadex 95 trial have indicated that anastrozole may also be beneficial in women who have already received 2-3 years of tamoxifen. Similarly, the Intergroup Exemestane Study demonstrated the efficacy of exemestane in this setting. Women who have completed a full 5-year course of tamoxifen may also benefit from aromatase inhibitor treatment as indicated by the MA 17 trial, which investigated letrozole as extended adjuvant therapy. Fulvestrant is effective in tamoxifen-resistant disease, and phase II trial data suggest that fulvestrant may also be effective following aromatase inhibitor failure.
The introduction of the third-generation aromatase inhibitors has caused a paradigm shift in adjuvant endocrine treatment. Research into the optimal use of selective oestrogen receptor modulators continues and the evidence base for fulvestrant, the first in a new class of endocrine agents, continues to grow, confirming its value in the treatment of hormone-responsive breast cancer.",-1,1,1,"The paper focuses on breast cancer, not colorectal cancer.",The paper examines the use and effect of anastrozole in the treatment of breast cancer.,"The paper describes the effect of anastrozole treatment, including improved disease-free survival and reduced recurrence."
9541667,Der Internist,1997,Mar,,[Two new therapeutic principles in the management of breast cancer and colorectal cancer: selective oral aromatase inhibition and thymidilate synthase inhibition].,Journal Article,,,1,1,1,The paper mentions colorectal cancer as one of the cancers discussed in the context of the therapeutic principles.,The paper discusses Anastrozole as a selective oral aromatase inhibitor used in the management of breast and colorectal cancer.,The paper describes the effect of Anastrozole treatment as part of the therapeutic principles for managing colorectal cancer.
38389643,Cureus,2024,Jan,,Therapeutic Effects of CDK4/6 Inhibitors in Gastric and Colonic Metastases From Breast Cancer: A Case Report.,"Case Reports, Journal Article","Akinori Sasaki, Shuko Masuda, Tsubasa Yoshioka, Akira Saito, Yasuaki Motomura","Breast cancer often metastasizes to the lungs, bones, liver, and brain; however, gastric and colonic metastases from breast cancer are rare. Nevertheless, here, we present the case of a 50-year-old woman diagnosed with recurrent breast cancer, exhibiting gastric and colonic metastases that were detected when she experienced intermittent abdominal pain. The differentiation between primary gastric cancer and metastasis from breast cancer was made through immunohistochemical staining. The patient underwent treatment with palbociclib, a cyclin-dependent kinase (CDK)4/6 inhibitor, and anastrozole, with no significant adverse effects. Subsequent upper and lower endoscopic examinations following the initiation of these treatments revealed tumor shrinkage in both gastric and colonic metastases. This case report presents the first instance in which morphological changes in gastrointestinal metastasis induced by CDK4/6 inhibitors could be evaluated.",-1,1,1,"The study focuses on gastric and colonic metastases from breast cancer, not colorectal cancer.",The study examines the use of anastrozole as part of the treatment regimen.,"The study describes the effect of anastrozole treatment in combination with palbociclib, noting tumor shrinkage in gastric and colonic metastases."
