PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
40792168,Translational cancer research,2025,Jul,30,Erratum: PA-MSHA exerts potent activity against cetuximab-resistant colorectal cancer through the miR-7-5p/Akt3/Wnt-β-catenin pathway.,Published Erratum, ,[This corrects the article DOI: 10.21037/tcr-23-2211.].,1,1,1,"The study focuses on colorectal cancer, specifically cetuximab-resistant colorectal cancer cells.",The study examines the use and sensitivity of Cetuximab in the context of colorectal cancer treatment.,"The study describes the effect of Cetuximab treatment, particularly its resistance and the mechanisms involved in overcoming it."
41614250,Ugeskrift for laeger,2026,Jan,26,[Remission of metastatic duodenal cancer after treatment with BRAF inhibitor].,"Journal Article, Case Reports, English Abstract","Helene Benedikte Hansen, Julia Almer Bromann, Dan Høgdall, Jakob Hagen Vasehus Schou, Rikke Eefsen","Encorafenib, cetuximab, and binimetinib are targeted therapies developed for metastatic colorectal cancer with a BRAF V600E mutation. This case report describes a patient with metastatic duodenal cancer with a BRAF V600E mutation who achieved durable complete remission following this treatment. The case highlights the potential use of BRAF V600E targeted therapy in BRAF V600E-mutated duodenal cancer and the importance of molecular profiling in rare cancers. Further research is needed on the effect and safety of targeted therapy for small bowel adenocarcinoma.",1,1,1,"The paper discusses a patient with metastatic duodenal cancer, which is a type of gastrointestinal cancer closely related to colorectal cancer, and the treatment involves Cetuximab.","The study examines the use of Cetuximab as part of a combination therapy (Encorafenib, Cetuximab, and Binimetinib) in a patient with BRAF V600E-mutated cancer.",The study describes the effect of Cetuximab treatment as part of a regimen that led to durable complete remission in the patient.
41786688,Cell death discovery,2026,Mar,05,Cetuximab co-treatment with KRAS G12C inhibitors fulzerasib and sotorasib in human KRAS G12C non-small cell lung cancer cells.,Journal Article,"Daniel Olmo-González, Mengxin Zhou, Nuno G Oliveira, Fusheng Zhou, Feng Yan, Jèssica González, Kevin València-Clua, Miguel Angel Molina-Vila, Jordi Bertrán-Alamillo, Ana Giménez-Capitán, Jordi Codony-Servat, Rafael Rosell","Resistance to KRAS G12C inhibitors is a major cause of poor prognosis in non-small cell lung cancer (NSCLC). Sotorasib and fulzerasib target the KRAS protein in the guanosine diphosphate (GDP)-bound inactive state. Used in monotherapy in non-small cell lung cancer (NSCLC) patients, these drugs yielded response rates of 41% and 49% and median progression-free survival of 6.3 and 9.7 months, respectively. Mounting evidence points out that feedback activation of epidermal growth factor receptor (EGFR) inhibits the hydrolysis of KRAS guanosine triphosphate (GTP)-bound active state and reactivates RAS-mitogen-activated protein kinase (MAPK) signaling, leading to drug resistance. Here, we demonstrated that cetuximab enhanced the antitumor growth effect of fulzerasib in vitro in H358 cells and prolonged the survival of mice bearing subcutaneous H358 xenografts. Moreover, we demonstrated that cotreatment suppressed the expression of ERK, AKT, as well as MRAS and YAP1. Additionally, the combination of fulzerasib with cetuximab also abolished the viability of H358 cells, being less effective for H23 and H2030 cells. This effect was accompanied by YAP1 and MRAS overexpression, especially in H2030 cells. Ultimately, we demonstrated that MIG6, a feedback negative regulator of EGFR, is suppressed in the three cell lines starting at the 24-h time point with fulzerasib or sotorasib. Concurrently, ASS1, initially low in all three cell lines, was upregulated following therapy with fulzerasib or sotorasib, with or without cetuximab. These alterations were associated with increased fumarate levels in all three cell lines examined. Notably, the cotreatment response of H358 cells mirrors clinical trials with KRAS G12C colorectal cancer and NSCLC patients, where the combination of cetuximab with KRAS G12C inhibitors resulted in increased response and progression-free survival. Our findings provide insight into further tailoring EGFR inhibitor cotreatment in KRAS G12C NSCLC patients.",-1,1,1,"The study focuses on non-small cell lung cancer (NSCLC) cells, not colorectal cancer.",The study examines the use of cetuximab in combination with KRAS G12C inhibitors in NSCLC cells.,"The study describes the effect of cetuximab treatment in combination with KRAS G12C inhibitors, including enhanced antitumor effects and suppression of specific signaling pathways."
40753056,Clinical therapeutics,2025,Oct,,Association of Plasma Septin9 Methylation Status With Therapeutic Response to Antitumor Agents in Colorectal Cancer Patients.,Journal Article,"Han Shan, Qiong Du, Mengmeng Wang","Although the diagnostic potential of septin 9 methylation (mSEPT9) in colorectal cancer (CRC) has been well documented in numerous studies, its predictive role in determining therapeutic response to antitumor agents among patients with advanced CRC remains unexplored.
This real-world, large-scale retrospective study analyzed 1098 CRC cases selected from a comprehensive database of 1490 patients who underwent mSEPT9 testing. We first investigated the association between mSEPT9 status and clinicopathological characteristics in the overall CRC cohort. Subsequently, in a subset of 479 stage IV CRC patients receiving systemic antitumor therapy, we evaluated the predictive value of mSEPT9 status by assessing treatment outcomes, including objective response rate (ORR) and progression-free survival (PFS).
mSEPT9 positivity was significantly elevated in stage Ⅳ versus stage Ⅰ-Ⅲ patients and correlated with Eastern Cooperative Oncology Group (ECOG) score, but not with other clinicopathological features. mSEPT9-positive patients demonstrated significantly higher ORR to fluoropyrimidines, oxaliplatin, and bevacizumab compared with mSEPT9-negative patients, whereas no significant ORR differences were observed for irinotecan or cetuximab. Conversely, mSEPT9-positive patients showed shorter PFS with fluoropyrimidines, oxaliplatin, irinotecan, and cetuximab, but comparable PFS with bevacizumab between the 2 groups.
mSEPT9 status significantly correlated with CRC stage and ECOG score, influencing antitumor agents efficacy in advanced CRC. Although mSEPT9-positive patients showed higher ORR to certain agents, they exhibited shorter PFS, suggesting more aggressive tumor biology. Bevacizumab appeared to partially counteract the adverse prognostic impact of mSEPT9 positivity. This first demonstration of mSEPT9's predictive value for advanced CRC treatment outcomes provides new insights for personalized therapy.",1,1,1,The study focuses on patients with colorectal cancer.,The study examines the use and effect of Cetuximab among antitumor agents.,"The study describes the effect of Cetuximab treatment, noting no significant difference in objective response rate between mSEPT9-positive and mSEPT9-negative patients."
41214390,EMBO molecular medicine,2025,Dec,,circ-EGFR is a predictor of response to Cetuximab and a potential target in colorectal cancer.,Journal Article,"Silei Sui, Yuan Li, Joan Maurel, Ajay Goel","Cetuximab, an EGFR-targeting monoclonal antibody, provides beneficial yet limited clinical improvement in KRAS wild-type metastatic colorectal cancer (mCRC). While circRNA dysregulation has been implicated in various cancers, the role of circ-EGFR in response to EGFR-targeted therapy in mCRC remains largely unexplored. Here, we identified circ-EGFR as a promising predictive biomarker for cetuximab response. Clinically, we first determined that tissue-based circ-EGFR biomarker effectively stratified responders from non-responders to cetuximab in mCRC, with an Area under the Curve (AUC) of 76.8%. Functional assays demonstrated that circ-EGFR enhances the sensitivity to cetuximab, whereas its depletion induces resistance in CRC. Mechanistically, we revealed that circ-EGFR functions as a sponge for miR-942-3p, resulting in the upregulation of GAS1, which activates the Hedgehog signaling pathway and promotes the efficacy of cetuximab in CRC. Importantly, we effectively translated this tissue-based biomarker into a liquid biopsy predictor for anti-EGFR response (AUC: 76.9%), highlighting its non-invasive potential. In conclusion, circ-EGFR is a significant predictor of cetuximab efficacy in mCRC, potentially aiding in patient selection and treatment management, especially for patients with low circ-EGFR expression.",1,1,1,The study explicitly focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use and sensitivity of Cetuximab in mCRC patients.,"The study describes the effect of Cetuximab treatment, including its efficacy and the role of circ-EGFR in modulating sensitivity to Cetuximab."
41646490,ESMO gastrointestinal oncology,2025,Mar,,Exploring the pathway: clinical utility and open challenges of targeting BRAF alterations in biliary tract cancers and gastrointestinal malignancies.,"Journal Article, Review","L Weiss, D Zhang, W G Kunz, S Boeck, G Curigliano, V Subbiah, F Lordick, T Brummer, C B Westphalen, L Boscolo Bielo","The BRAF proto-oncogene plays a key role in oncogenesis, promoting growth and survival through various genetic alterations. Most mutations involve the substitution of valine at amino acid position 600 (V600), resulting in a constitutively active protein, known as class I alterations. The most common class I mutation encodes for the BRAFV600E oncoprotein. Therapeutic targeting of BRAFV600E has led to the approval of dabrafenib plus trametinib for solid tumours [excluding colorectal cancer (CRC)] refractory to standard therapies. In gastrointestinal cancers, dabrafenib and trametinib have shown remarkable results in biliary tract cancers (BTC), establishing this combination as a viable second-line option for BRAF V600E-mutant BTC. In CRC, intrinsic epidermal growth factor receptor (EGFR) activation circumvents BRAF inhibition, necessitating the concurrent use of EGFR inhibitors, whose treatment strategy led to the approval of encorafenib plus cetuximab for BRAF V600E CRC. Despite these advances, resistance to BRAF inhibitors is almost universal, often due to extracellular signal-regulated kinase (ERK)-mediated up-regulation of RAF dimers that is able to overcome the inhibition of BRAF monomers. This resistance mechanism has spurred the development of novel RAF inhibitors able to prevent or to inhibit RAF dimers. Additionally, several treatment strategies are currently being investigated, including multi-step vertical mitogen-activated protein kinase (MAPK) inhibition and targeting parallel signalling pathways capable of bypassing MAPK oncogenic inhibition. While noteworthy results have been achieved with BRAFV600E inhibition, further research is needed to optimize BRAF-targeted therapies and address resistance mechanisms. Continued research and innovation are crucial to improving patient outcomes and addressing the complexities of BRAF mutations in human cancers.",-1,1,1,"The paper focuses on biliary tract cancers and gastrointestinal malignancies, but does not specifically focus on colorectal cancer.",The paper discusses the use of cetuximab in combination with encorafenib for BRAF V600E-mutant colorectal cancer.,The paper describes the treatment strategy involving cetuximab for BRAF V600E-mutant colorectal cancer.
40413126,Clinical colorectal cancer,2025,Sep,,"Exploring Real-World Outcomes of First Line EGFR Inhibitor Use, Cetuximab Versus Panitumumab, in Patients with Left-Sided, RAS Wild-Type, Metastatic Colorectal Cancer.","Journal Article, Comparative Study, Multicenter Study","Jane McKenzie, Vanessa Wong, Shehara Mendis, Rachel Wong, Suzanne Kosmider, Yat Hang To, Louise Nott, Jeremy Shapiro, Javier Torres, Belinda Lee, Azim Jalali, Stephanie Hui-Su Lim, Susan Caird, Adnan Khattak, Peter Gibbs","Epidermal growth factor receptor inhibitors (EGFRi), most commonly cetuximab and panitumumab, are first-line options for patients with left-sided, RAS wildtype (RASwt) metastatic colorectal cancer. Limited data is available comparing EGFRi outcomes.
Data for patients diagnosed January 2015 to October 2024 was reviewed from TRACC, a prospective, multi-site Australasian colorectal cancer registry. Patients with left-sided, RASwt disease treated with an EGFRi as first-line (1 L) therapy were identified. Survival outcomes were calculated using Kaplan-Meir methods.
We identified 747 patients with RASwt, left-sided, metastatic colorectal cancer. Of these, 287 (38%) received 1 L therapy that included cetuximab (n = 210, 73%) or panitumumab (n = 77, 27%). A switch from one to the other agent occurred in seven patients, all due to skin toxicity, including six patients (7.8%) initially treated with panitumumab and 1 (0.5%) initially treated with cetuximab. After switching, median time on the second EGFRi agent was 212 days. For 242 patients treated with an EGFRi in combination with doublet chemotherapy, toxicity contributed to treatment cessation more often in patients treated with panitumumab (32% vs. 13%, P = .003). For the subset of patients treated with palliative intent (n = 156), median progression-free (P = .43) and overall survival (P = .98) were similar for both EGFRi.
In this real-world analysis, a switch from one EGFRi agent to the other in the presence of skin toxicity led to durable treatment benefit with the alternate EGFRi. For patients receiving first-line cetuximab or panitumumab in combination with doublet chemotherapy, toxicity-related treatment cessation rates differed between EGFRi agents. No differences were seen in survival outcomes.",1,1,1,The study focuses on patients with metastatic colorectal cancer.,The study examines the use of cetuximab as a first-line treatment in combination with doublet chemotherapy.,"The study describes the effect of cetuximab treatment, including treatment cessation rates and outcomes in comparison to panitumumab."
41454126,Clinical & experimental metastasis,2025,Dec,27,Impact of neoadjuvant cetuximab on liver function and tumor reduction in a murine model of selective portal vein ligation.,Journal Article,"Guillermo Tirado-Rodríguez, Inmaculada Ruiz-Montesinos, Sira Iturrizaga, Amador García Ruiz de Gordejuela, Paula Aizpiolea, Daniel Alonso-Alconada, Ignacio García-Alonso, Borja Herrero de la Parte","Colorectal cancer mortality is largely driven by metastatic spread, with colorectal liver metastases (CRLM) being the most frequent. Treatment often combines surgery and systemic therapy, including anti-EGFR agents such as cetuximab. This study evaluated the cytoreductive effect of cetuximab on CRLM and its influence on liver function and regeneration in a selective portal vein ligation (PVL) model. Sixty-six male WAG/RijHsd rats were used. Seven days before PVL, twelve tumor-bearing animals received intra-arterial cetuximab, while other six received vehicle (saline). Additional groups included tumor-bearing rats without PVL, rats undergoing PVL alone, and untreated controls (n = 6 each). Seven days after PVL, the future remnant liver volume (%FRL) and hepatocyte replication were quantified. Serum markers for hepatic, renal, and systemic injury were analyzed, and tumor volume was assessed by ultrasound before and after PVL. The regenerative response following PVL was not significantly affected by cetuximab, with %FRL reaching 80-90%. However, hepatocyte nuclei exhibited a smaller mean area compared with non-treated animals (45.35 ± 9.09 vs. 43.54 ± 9.87 μm²; p < 0.001). Liver function remained preserved, although glucose levels decreased after PVL. Cetuximab significantly reduced tumor growth driven by hepatic regeneration (1.12 ± 0.45 vs. 0.53 ± 0.16 mL; p < 0.01). Neoadjuvant intra-arterial cetuximab does not impair liver regeneration after PVL while effectively limiting tumor proliferation linked to regenerative stimuli. These findings support its perioperative safety and potential use to prevent tumor recurrence in patients with CRLM undergoing staged hepatectomy.",1,1,1,"The study focuses on a murine model of colorectal liver metastases (CRLM), which is related to colorectal cancer.",The study examines the use and effect of cetuximab as an intervention in the context of liver metastases.,The study describes the effect of cetuximab treatment on tumor reduction and liver function in the model.
40773826,Cancer treatment and research communications,2025,,,"A protocol for pre-treatment testing for antibodies to galactose-alpha-1,3-galactose to mitigate the risk of cetuximab hypersensitivity reactions - a retrospective cohort review.",Journal Article,"Nicholas Della Marta, Alexander Yuile, Claire Mok, Joe Wei, Meredith Oatley, Tracey Skinner, Samuel Miller, Amanda L Hudson, Sheryl van Nunen, Stephen J Clarke, Connie I Diakos, Madhawa De Silva, David L Chan, Gavin M Marx, Nick Pavlakis","Cetuximab improves survival in KRAS wildtype metastatic colorectal cancer. However, high rates of hypersensitivity reactions (HSRs) limit its use, with HSR rates up to 10-20 %. A major driver of cetuximab HSR is from pre-formed IgE antibody response to galactose-1,3-alpha-galactose (alpha-gal). Evidence from retrospective studies supports alpha-gal pre-screening in this setting. This study reports the impact of prospective alpha-gal antibody screening on cetuximab HSR.
Records were reviewed across three medical oncology centres that have adopted alpha-gal antibody screening measures. Data for patients with metastatic colorectal cancer treated with cetuximab were retrieved. All centres assessed alpha-gal levels using the ImmunoCAP® immunoassay. Due to variability in alpha-gal screening practices across study sites, a standardised protocol was applied to all cases. This protocol allowed cetuximab administration if alpha-gal levels were ≤0.10 kUA/L, but prohibited it if alpha-gal levels were >0.10 kUA/L in favour of panitumumab administration. Patients were allocated to either the Alpha-gal Pre-screening Applied ('Pre-screening') or Alpha-gal Pre-screening Not Applied ('Reference') cohorts based on protocol requirements being met. The primary outcome between these patient groups was the incidence of cetuximab HSRs.
Of 254 assessable patients, 39 underwent the pre-treatment screening protocol. Of the Pre-screening group, 3% (n=1/39) experienced a cetuximab HSR compared to 16% (n=35/215) in the Reference group (Odds ratio (OR) 0.14; 95% CI 0.0033-0.86, p= 0.02). Patients with alpha-gal antibody titres >0.10 kUA/L were more likely to experience a cetuximab HSR (OR 69.71; 95% CI 5.18-4296.81, p=0.0001).
Pre-treatment screening for alpha-gal antibodies significantly reduces the incidence of cetuximab HSRs. A testing threshold of 0.10 kUA/L is effective in identifying patients at risk. Implementing this protocol can improve the safety of cetuximab therapy in high-risk populations.
Hypersensitivity reactions (HSRs) limit cetuximab use in KRAS wildtype advanced colorectal cancer, with a significant driver being pre-formed IgE antibodies against galactose-1,3-alpha-galactose (alpha-gal). Our multicentric retrospective study assessed the impact of prospective alpha-gal antibody screening on HSR incidence following cetuximab administration. Of 254 assessable patients, pre-treatment alpha-gal antibody screening significantly reduced the incidence of cetuximab HSRs (3% vs 16%; OR 0.14, p=0.02). Our findings support pre-treatment alpha-gal screening to improve safety of cetuximab therapy in high-risk populations.",1,1,1,The study focuses on patients with metastatic colorectal cancer treated with cetuximab.,"The study examines the use and effect of cetuximab, specifically its hypersensitivity reactions and how pre-screening can mitigate them.","The study describes the effect of cetuximab treatment, showing a significant reduction in hypersensitivity reactions when pre-screening for alpha-gal antibodies is applied."
41369806,Molecular biology reports,2025,Dec,10,Non-Coding RNAs and cernas: emerging modulators of drug response in colorectal cancer.,"Journal Article, Review","Elahe Shams, Elahe Daskar Abkenar, Negin Sina, Sara Ebrahimi, Mona Malekzadeh Moghani, Amir Sadeghi, Stefania Nobili, Ehsan Nazemalhosseini Mojarad, Nayeralsadat Fatemi","Colorectal cancer (CRC) is still one of the most common cancers and a leading cause of cancer morbidity worldwide. A significant issue that should be paid much attention to is its resistance to anticancer agents. Non-coding RNAs (ncRNAs), such as microRNAs (miRNAs), long non-coding RNAs (lncRNAs), and circular RNAs (circRNAs), have been identified as important regulators of drug response and drug resistance in CRC. In this review, we provide a comprehensive assessment of the studies conducted in the field of investigating the role of ncRNAs in drug resistance to prominent anticancer agents used in CRC, including 5-fluorouracil (5-FU), oxaliplatin, cetuximab, bevacizumab, and regorafenib. We focussed specifically on the miRNAs, lncRNAs, and circRNAs associated with resistance to each drug individually, even within the context of combination therapies, such as FOLFOX. We also reviewed competing endogenous RNA (ceRNAs) networks and their relationship with drug sensitivity and resistance and new therapeutic strategies to manage drug resistance in CRC and also analyzed the role of ceRNA networks in modulating drug response and its implications for new approaches to overcome drug resistance in CRC. This article also discusses findings from human clinical trials, highlighting evidence from patient studies that validate the role of targeting ceRNA and ncRNA networks in improving drug sensitivity, overcoming resistance, and enhancing therapeutic outcomes in CRC. It supports the targeting of ncRNA and ceRNA networks as potential therapies to improve treatment outcomes and drug resistance in CRC.",1,1,0,The paper explicitly mentions colorectal cancer (CRC) as the focus of the study.,"The paper discusses the role of ncRNAs in drug resistance to cetuximab, indicating that cetuximab is examined as a treatment.",The paper reviews the role of ncRNAs and ceRNAs in drug resistance but does not specifically describe the effect of cetuximab treatment in detail.
41573553,Frontiers in immunology,2025,,,NOS2/ARG1 axis and immune cell ratios as promising prognostic and predictive biomarkers for Cetuximab combined with chemotherapy in wt-KRAS human colorectal cancer.,Journal Article,"Djehane Houria Mataam, Assia Galleze, Sarra Benkhelifa, Ryad Trari, Wafa Khelaifia, Said Belhadef, Sabrina Bouhara, Sonia Ait Younes, Anissa Benali, Hassan Mahfouf, Olivier Morales, Houda Belguendouz, Nadira Delhem, Chafia Touil-Boukoffa, Hayet Rafa","Resistance to epidermal growth factor receptor monoclonal antibodies (anti-EGFR), such as cetuximab, remains a major therapeutic challenge. Growing evidence suggests that local tumor immune cells and systemic inflammation influence therapeutic outcomes. Our study aimed to investigate the balance between nitric oxide synthase-2 (NOS2) and arginase-1 (ARG1) expression and its association with immune contexture and clinical outcome in cetuximab-treated colorectal cancer patients.
100 patients with colorectal cancer (CRC) were included in this study. NOS2 and ARG1 expression and their metabolites were assessed using RT-qPCR, immunofluorescence, and biochemical assays. Tumor-infiltrating CD68+ pan-macrophages, CD163+ M2 like- macrophage, and CD8+ T cells were assessed using immunohistochemistry and immunofluorescence. Baseline complete blood counts were used to calculate systemic immune ratios, including the Neutrophil-to-Lymphocyte Ratio (NLR), Platelet-to-Lymphocyte Ratio (PLR), Monocyte-to-Lymphocyte Ratio (MLR), Systemic Immune-Inflammation Index (SII), and Systemic Inflammation Response Index (SIRI). Associations between NOS2/ARG1 profiles, systemic immune cell ratios, and treatment response were analyzed using Student's t-test. Progression-free survival (PFS) and overall survival (OS) were estimated using Kaplan-Meier analysis.
NOS2 and ARG1 levels were elevated in CRC, particularly in the late stages. Low NOS2/high ARG1 expression correlated with increased CD68+ and CD163+ cell infiltration, whereas high NOS2/lowARG expression was associated with increased CD8+ cell density. Systemic inflammatory indices were higher in patients with CRC than in controls. In mCRC patients receiving cetuximab plus chemotherapy, responders had lower NLR, SII, SIRI, and ARG levels and higher NO levels than non-responders. High baseline SII, SIRI, and ARG levels predicted poorer PFS and OS, whereas elevated NO levels predicted better outcomes. Interestingly, a combined score integrating NO, ARG, SII, and SIRI indicated a higher prognostic value than individual markers in mCRC patients.
Our study highlights the pivotal role of the NOS2/ARG1 axis in local immune infiltration, systemic inflammation, and clinical outcomes in mCRC patients receiving cetuximab. For the first time, we propose a novel combined score integrating NO, arginase, SII, and SIRI as simple, accessible, and non-invasive prognostic and predictive markers. Our findings may open new avenues for patient stratification and treatment optimization in precision oncology research.",1,1,1,The study explicitly focuses on patients with colorectal cancer.,The study examines the use and effect of Cetuximab in combination with chemotherapy in colorectal cancer patients.,"The study describes the effect of Cetuximab treatment on clinical outcomes, including progression-free survival and overall survival."
41053754,BMC cancer,2025,Oct,06,Berberine: a promising strategy to combat cetuximab-resistance in colorectal cancer.,Journal Article,"Jianmin Ye, Bingchan Sun, Fengmei Xia, Guoxin Wang, Huimin Liu, Jianghua Ding, Mingfu Tong","Cetuximab, a monoclonal antibody against epidermal growth factor receptor (EGFR), is approved as a front-line treatment for metastatic colorectal cancers, but limited efficacy is obtained. Combinatory therapy is a potentially promising strategy to enhance anticancer effects, overcome drug resistance and improve overall clinical survival. Here, we show that berberine combined with cetuximab created a synergistic inhibitory effect on cetuximab-resistant CRC cells in vitro and in vivo. Human phospho-kinase assay explored that the phosphorylation of Src and Chk-2 was inhibited by berberine and decreased greatly when combined with cetuximab. Adding KX2-391 (Src inhibitor) rather than BML-277 (Chk-2 inhibitor) with cetuximab resulted in more cell death and apoptosis. Conversely, activation of Src with MLR-1023 mitigated the inhibitory effect of berberine alone or in combination with cetuximab. Additionally, the activities of downstream kinases of Src such as mTOR, STAT3 and the production of ROS were inhibited greatly by berberine plus cetuximab. Taken together, we concluded that the synergistic effects of BBR and cetuximab may be mediated by decreasing the activities of Src/mTOR/STAT3 and the production of ROS, thus inducing greater extent of apoptosis in cancer cells.",1,1,1,"The study focuses on colorectal cancer cells and models, specifically cetuximab-resistant CRC cells.","The study examines the use and effect of cetuximab, both alone and in combination with berberine.","The study describes the effect of cetuximab treatment, including its synergistic effect with berberine and its impact on various cellular pathways."
40949402,World journal of gastrointestinal surgery,2025,Aug,27,Clinical observation of combined transarterial chemoembolization and targeted therapy in postoperative recurrent colorectal cancer with liver metastasis.,Journal Article,"Jian-Yu Liu, Zhi-Hui Liang, Jing-Lei Liu, Liang Li, Bao Cui, Tie-Gang Li","Colorectal cancer (CRC) with liver metastasis remains a significant therapeutic challenge, particularly in cases of postoperative recurrence. While transarterial chemoembolization (TACE) and targeted therapies have shown promise individually, the efficacy combining these for treating postoperative recurrent CRC with liver metastasis requires further investigation.
To evaluate the efficacy and safety of TACE combined with targeted therapies for postoperative recurrent CRC with liver metastasis.
This observational study enrolled 75 patients with postoperative recurrent CRC accompanied by liver metastasis between January 2020 and December 2023. All patients received combined treatment with TACE and targeted therapy: Bevacizumab (40 patients, 53.3%), cetuximab (25 patients, 33.3%), or panitumumab (10 patients, 13.3%). Treatment response was evaluated using the Response Evaluation Criteria in Solid Tumors 1.1 criteria, with overall survival (OS) and progression-free survival as the primary endpoints. Quality of life was assessed using the European Organization for Research and Treatment of Cancer quality of life questionnaire at baseline and after six months of treatment.
The median OS was 28 months (95% confidence interval: 24-32 months), and the median progression-free survival was 12 months (95% confidence interval: 10-14 months). Patients treated with bevacizumab showed significantly better survival outcomes than those treated with cetuximab/panitumumab (median OS, 30 vs 24 months, P = 0.015). The overall response rate was 58.7%, with a disease control rate of 86.7%. Quality of life scores improved significantly across all domains, with greater improvements observed in the bevacizumab group. Treatment-related adverse events were manageable, with grade 3-4 events occurring in 13.3% of the patients and no treatment-related mortality.
The combination of TACE with targeted therapy, particularly bevacizumab, has demonstrated promising efficacy and acceptable safety for the treatment of postoperative recurrent CRC with liver metastasis. This multimodal approach not only improved survival outcomes but also enhanced the patients' quality of life, suggesting its potential as a valuable treatment strategy for this challenging condition.",1,1,1,The study focuses on patients with postoperative recurrent colorectal cancer with liver metastasis.,The study examines the use of cetuximab as one of the targeted therapies combined with TACE.,"The study describes the effect of cetuximab treatment, including survival outcomes and response rates."
41230651,"Future oncology (London, England)",2025,Dec,,BREAKWATER Phase III: results for encorafenib and cetuximab plus mFOLFOX6 in first-line,"Journal Article, Clinical Trial, Phase III","Scott Kopetz, Josep Tabernero, Elena Élez","The BREAKWATER Phase III study investigated encorafenib and cetuximab plus mFOLFOX6 versus chemotherapy with or without bevacizumab for the treatment of patients with previously untreated BRAF V600E - mutant metastatic colorectal cancer. The study showed significantly improved objective response rate by blinded independent central review, and significantly longer progression-free survival by blinded independent central review and overall survival in patients treated with first-line encorafenib and cetuximab plus mFOLFOX6 compared with chemotherapy with or without bevacizumab. The safety profiles were consistent with those known for each agent. These results led to the approval of encorafenib and cetuximab plus mFOLFOX6 for the treatment of BRAF V600E-mutant metastatic colorectal cancer, including in the first line. This paradigm shift in metastatic colorectal cancer highlights the importance for early genomic testing to identify patients who would benefit from this new treatment option. We discuss the results from BREAKWATER - including progression-free survival by blinded independent central review, overall survival, objective response rate by blinded independent central review in all participants, and safety - and the meaning of these results for clinical practice as a new treatment option and the need for earlier genomic testing.Clinical Trial Registration: www.clinicaltrials.gov identifier is NCT04607421.",1,1,1,The study focuses on patients with BRAF V600E-mutant metastatic colorectal cancer.,The study examines the use of Cetuximab in combination with encorafenib and mFOLFOX6 as a treatment.,"The study describes the effect of Cetuximab treatment, including improved objective response rate, progression-free survival, and overall survival."
40971540,Cancer biomarkers : section A of Disease markers,2025,Sep,,Unraveling the role of PREX2 mutations as a biomarker for immunotherapy response in colorectal cancer.,Journal Article,"Huan Peng, Pengmin Yang, Xintao Wang, Xiaokai Zhao, Jieyi Li, Ziying Gong, Daoyun Zhang, Zhiguo Wang","IntroductionImmunotherapy benefits gastrointestinal tumor patients. But traditional biomarkers like TMB and MSI can't precisely identify beneficiaries. Phosphatidylinositol - 3,4,5 - triphosphate - dependent Rac exchange factor 2 (PREX2) plays a complex role in tumorigenesis.MethodsIn a retrospective study of 1764 patients (1385 colorectal, 379 gastric), NGS of 639 genes and PD - L1 staining were done.ResultsIn colorectal cancer, PREX2 mutations were associated with increased TMB, MSI, TMB-H, and MSI-H. Mechanistically, this is related to an increased number of tumor pathway mutations, higher PD - L1 expression, increased immune infiltration, and immune - related pathway enrichment. Cetuximab and Bortezomib sensitivity was higher in PREX2 - mutated colorectal cancer. In gastric cancer, there are no established immune associations with PREX2 mutations.ConclusionPREX2 mutations may serve as a novel predictive biomarker for immunotherapy in CRC, potentially enhancing antitumor immunity via microenvironment modulation, but lack predictive value in GC. These findings highlight PREX2's role in refining patient stratification for immune checkpoint inhibitors.",1,1,1,The study focuses on patients with colorectal cancer.,The study examines the sensitivity of Cetuximab in colorectal cancer patients with PREX2 mutations.,The study describes the increased sensitivity of Cetuximab in PREX2-mutated colorectal cancer.
41603178,Current pharmaceutical biotechnology,2026,Jan,26,Biological Therapies for Metastatic Colorectal Cancer: Literature Review.,Journal Article,"Maria Patricia Pereira Almeida, Mónica Sofia Leal Condinho","Colorectal cancer is among the most prevalent and lethal malignancies worldwide. Its initially asymptomatic nature contributes to a high incidence of metastatic cases. Although predominantly diagnosed in older adults, the incidence among younger populations is rising at an alarming rate. Historically, treatment has relied on antineoplastic agents such as 5-fluorouracil, irinotecan, and oxaliplatin. While these agents remain in use, their effectiveness is limited, particularly in metastatic disease, with modest improvements in overall survival and progressionfree survival. Moreover, their low target specificity results in significant systemic toxicity. This underscores the urgent need formore selective and less toxic therapeutic strategies, such as monoclonal antibodies. Monoclonal antibodies targeting Vascular Endothelial Growth Factor (VEGF), Epidermal Growth Factor Receptor (EGFR), and immune checkpoints have become integral to the management of metastatic colorectal cancer. Notable examples include bevacizumab (anti-VEGF), cetuximab and panitumumab (anti-EGFR), and the immune checkpoint inhibitors pembrolizumab, nivolumab, and ipilimumab. Their clinical success especially when guided by molecular tumour profiling highlights their contribution to improved patient outcomes. In addition, other targeted therapies distinct from monoclonal antibodies are currently under investigation.",1,1,0,The paper discusses colorectal cancer as the primary focus.,The paper mentions Cetuximab as one of the monoclonal antibodies used in the treatment of metastatic colorectal cancer.,"The paper does not provide specific details on the effect of Cetuximab treatment, only general mentions of its use."
