PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
39715232,PloS one,2024,,,Second-line systemic treatment for metastatic colorectal cancer: A systematic review and Bayesian network meta-analysis based on RCT.,"Journal Article, Systematic Review, Network Meta-Analysis","Chengyu Sun, Enguo Fan, Luqiao Huang, Zhengguo Zhang","The optimal second-line systemic treatment for metastatic colorectal cancer (mCRC) is inconclusive.
We searched PubMed, Web of Science, EMBASE, and Cochrane Library for RCTs comparing second-line systemic treatments for mCRC from the inception of each database up to February 3, 2024. Markov Chain Monte Carlo (MCMC) technique was used in this network meta-analysis (NMA) to generate the direct and indirect comparison results among multiple treatments in progression-free survival (PFS), overall response rate (ORR), overall survival (OS), complete response (CR), partial response (PR), grade 3 and above adverse events (Grade ≥ 3AE), and any adverse events (Any AE). The surface under the cumulative ranking curve (SUCRA) was adopted to evaluate the probability of each treatment being the optimum intervention. Subgroup analyses were performed based on the RAS gene status.
A total of 47 randomized controlled trials were included, involving 16,925 patients and 44 second-line systemic treatments. In improving OS, FOLFOX + Bevacizumab + Erlotinib exhibited significant superiority (SUCRA:92.7%). In improving PFS, Irinotecan + CMAB009 (SUCRA:86.4%) had advantages over other treatments. FOLFIRI + Trebananib (SUCRA:88.1%) had a significant advantage in improving ORR. Among multiple second-line treatments, the SUCRA values of FOLFOX + Bevacizumab in PFS, OS, ORR, and PR were 83.4%, 74.0%, 81.1%, and 86.1%, respectively, and the safety was not significantly different from other interventions. Subgroup analyses showed that FOLFIRI + Bevacizumab + panitumumab ranked among the top in survival outcomes in the RAS-mutant population (OS SUCRA: 87.9%; PFS SUCRA: 70.2%); whereas in the RAS-wild-type population, FOLFIRI + Bevacizumab significantly improved survival outcomes (OS SUCRA: 73.2%; PFS SUCRA: 65.1%).
For most people, FOLFOX + Bevacizumab may be the best second-line systemic treatment regimen for mCRC. For RAS-mutant populations, FOLFIRI + Bevacizumab + Panitumumab is recommended. However, the therapeutic effect may be affected by the patient's physiological state, and clinicians should apply it based on actual conditions.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC).,"The study examines the use of Panitumumab in combination with other treatments (e.g., FOLFIRI + Bevacizumab + Panitumumab) as part of second-line systemic treatments.","The study describes the effect of Panitumumab treatment in improving survival outcomes in the RAS-mutant population, including OS and PFS."
39863147,European journal of pharmacology,2025,Mar,15,Beyond chemotherapy: Exploring 5-FU resistance and stemness in colorectal cancer.,"Journal Article, Review","Ursheeta Singh, Rekha Rani Kokkanti, Srinivas Patnaik","Colorectal cancer (CRC) remains a significant global health challenge, demanding continuous advancements in treatment strategies. This review explores the complexities of targeting colorectal cancer stem cells (CSCs) and the mechanisms contributing to resistance to 5-fluorouracil (5-FU). The efficacy of 5-FU is enhanced by combination therapies such as FOLFOXIRI and targeted treatments like bevacizumab, cetuximab, and panitumumab, particularly in KRAS wild-type tumors, despite associated toxicity. Biomarkers like thymidylate synthase (TYMS), thymidine phosphorylase (TP), and dihydropyrimidine dehydrogenase (DPD) are crucial for predicting 5-FU efficacy and resistance. Targeting CRC-CSCs remains challenging due to their inherent resistance to conventional therapies, marker variability, and the protective influence of the tumor microenvironment which promotes stemness and survival. Personalized treatment strategies are increasingly essential to address CRC's genetic and phenotypic diversity. Advances in immunotherapy, including immune checkpoint inhibitors and cancer vaccines, along with nanomedicine-based therapies, offer promising targeted drug delivery systems that enhance specificity, reduce toxicity, and provide novel approaches for overcoming resistance mechanisms. Integrating these innovative strategies with traditional therapies may enhance the effectiveness of CRC therapy by addressing the underlying causes of 5-FU resistance in CSCs.",1,1,0,The paper explicitly discusses colorectal cancer (CRC) as the focus.,The paper mentions panitumumab as one of the targeted treatments used in combination with 5-FU.,"The paper does not specifically describe the effect of panitumumab treatment in detail, only mentions its use in combination therapies."
39802302,EClinicalMedicine,2025,Jan,,"Panitumumab plus 5-fluorouracil and folinic acid or 5-fluorouracil and folinic acid alone as maintenance therapy in RAS wild-type metastatic colorectal cancer (PanaMa, AIO KRK 0212): final efficacy analysis of a randomised, open-label, phase 2 trial.",Journal Article,"Arndt Stahler, Meinolf Karthaus, Stefan Fruehauf, Ullrich Graeven, Lothar Müller, Ludwig Fischer von Weikersthal, Karel Caca, Eray Goekkurt, Alexej Ballhausen, Greta Sommerhäuser, Annabel H S Alig, Swantje Held, Armin Jarosch, David Horst, Anke Reinacher-Schick, Stefan Kasper, Volker Heinemann, Sebastian Stintzing, Tanja Trarbach, Dominik P Modest","The PanaMa trial aimed to compare the efficacy of 5-fluorouracil and folinic acid (FU/FA) ± panitumumab maintenance in untreated RAS wild-type metastatic colorectal cancer (mCRC) patients.
In this final phase 2 trial analysis, adult mCRC patients responding to six cycles of FU/FA, oxaliplatin and panitumumab were randomized (1:1, open-label) to maintenance of either FU/FA + panitumumab or FU/FA alone. The primary endpoint was superiority of progression-free survival of maintenance (PFS; time from random assignment to progression/death) in favour of FU/FA + panitumumab. Secondary endpoints included PFS of re-induction (PFS re-ind.), time to failure of strategy (TFS) and overall survival (OS). The trial is registered with ClinicalTrials.gov (NCT01991873).
In 248 patients of the Full Analysis Set recruited between May 2014 and February 2021, with a median observation of 64.0 (range 12.5-86.3) months and 59.7 (range 3.7-97.3) months in the treatment arms, 230 events for PFS (92.7%) and 196 events for OS (79.0%) were recorded. Adding panitumumab to FU/FA resulted in significantly longer PFS (8.8 versus 5.8 months, HR = 0.73 (95% CI 0.56-0.94), P = 0.015), shorter PFS re-ind. (4.1 versus 7.4 months, HR = 1.93 (95% CI 1.33-2.82), P < 0.001), comparable TFS (17.1 versus 15.7 months, HR = 0.98 (95% CI 0.68-1.42), P = 0.92) and numerically longer OS (29.9 versus 24.7 months, HR = 0.85 (95% CI 0.64-1.12), P = 0.24). The most frequent adverse event (AE) grade ≥3 was rash (FU/FA + panitumumab: n = 15, 12.0%, FU/FA: n = 17, 6.9%). 141 patients (37.3%) experienced at least one serious AE One treatment-related death occurred (neutropenic sepsis, FU/FA).
Panitumumab plus FU/FA might be considered a standard of care maintenance regimen since a potential re-induction therapy with panitumumab cannot be guaranteed at the time of maintenance treatment decision.
Amgen.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC).,The study examines the use of panitumumab as part of maintenance therapy in combination with FU/FA.,The study describes the effect of panitumumab treatment on progression-free survival and other outcomes.
40949402,World journal of gastrointestinal surgery,2025,Aug,27,Clinical observation of combined transarterial chemoembolization and targeted therapy in postoperative recurrent colorectal cancer with liver metastasis.,Journal Article,"Jian-Yu Liu, Zhi-Hui Liang, Jing-Lei Liu, Liang Li, Bao Cui, Tie-Gang Li","Colorectal cancer (CRC) with liver metastasis remains a significant therapeutic challenge, particularly in cases of postoperative recurrence. While transarterial chemoembolization (TACE) and targeted therapies have shown promise individually, the efficacy combining these for treating postoperative recurrent CRC with liver metastasis requires further investigation.
To evaluate the efficacy and safety of TACE combined with targeted therapies for postoperative recurrent CRC with liver metastasis.
This observational study enrolled 75 patients with postoperative recurrent CRC accompanied by liver metastasis between January 2020 and December 2023. All patients received combined treatment with TACE and targeted therapy: Bevacizumab (40 patients, 53.3%), cetuximab (25 patients, 33.3%), or panitumumab (10 patients, 13.3%). Treatment response was evaluated using the Response Evaluation Criteria in Solid Tumors 1.1 criteria, with overall survival (OS) and progression-free survival as the primary endpoints. Quality of life was assessed using the European Organization for Research and Treatment of Cancer quality of life questionnaire at baseline and after six months of treatment.
The median OS was 28 months (95% confidence interval: 24-32 months), and the median progression-free survival was 12 months (95% confidence interval: 10-14 months). Patients treated with bevacizumab showed significantly better survival outcomes than those treated with cetuximab/panitumumab (median OS, 30 vs 24 months, P = 0.015). The overall response rate was 58.7%, with a disease control rate of 86.7%. Quality of life scores improved significantly across all domains, with greater improvements observed in the bevacizumab group. Treatment-related adverse events were manageable, with grade 3-4 events occurring in 13.3% of the patients and no treatment-related mortality.
The combination of TACE with targeted therapy, particularly bevacizumab, has demonstrated promising efficacy and acceptable safety for the treatment of postoperative recurrent CRC with liver metastasis. This multimodal approach not only improved survival outcomes but also enhanced the patients' quality of life, suggesting its potential as a valuable treatment strategy for this challenging condition.",1,1,1,The study focuses on patients with postoperative recurrent colorectal cancer with liver metastasis.,The study examines the use of panitumumab as one of the targeted therapies in combination with TACE.,"The study describes the effect of panitumumab treatment, including survival outcomes and response rates."
39479087,Cureus,2024,Sep,,Concurrent Eruptive Melanocytic Nevi and Multiple Keratoacanthomas Induced by Encorafenib.,"Case Reports, Journal Article","Nektarios Alevizopoulos, Dimitrios Alexandris, Michail G Pavlakis, Kypros Dimosthenous, Georgios Pavlakis","Eruptive melanocytic nevi and multiple keratoacanthomas are rare cutaneous conditions, often linked to drug-related toxicities but rarely reported simultaneously, particularly in cancer patients undergoing BRAF-targeted therapies. We present a case of a 64-year-old male with metastatic colorectal cancer who developed severe pruritus and widespread new skin lesions following treatment with encorafenib, a v-Raf murine sarcoma viral oncogene homolog B (BRAF) inhibitor, and panitumumab, an anti-epidermal growth factor receptor (EGFR) monoclonal antibody. The dermatological assessment identified both pigmented and non-pigmented lesions, including benign nevi and keratoacanthomas. Despite close monitoring, larger keratoacanthomas persisted, prompting surgical excision, which confirmed lichenoid keratosis. The Naranjo scale indicated a definite association between encorafenib and cutaneous reactions, with a score of nine. The mitogen-activated protein kinase pathway's role in cutaneous adverse events was explored, suggesting a paradoxical activation mechanism. Discontinuation of encorafenib and panitumumab led to gradual resolution of most lesions, highlighting a possible etiopathogenic link. This study emphasizes the need for thorough dermatologic evaluation and follow-up in patients receiving BRAF inhibitors to optimize management and avoid unnecessary treatment cessation.",1,1,1,The paper describes a patient with metastatic colorectal cancer.,The paper examines the use of panitumumab as part of the treatment regimen.,"The paper describes the effect of panitumumab treatment, including cutaneous adverse events and its discontinuation leading to lesion resolution."
41603178,Current pharmaceutical biotechnology,2026,Jan,26,Biological Therapies for Metastatic Colorectal Cancer: Literature Review.,Journal Article,"Maria Patricia Pereira Almeida, Mónica Sofia Leal Condinho","Colorectal cancer is among the most prevalent and lethal malignancies worldwide. Its initially asymptomatic nature contributes to a high incidence of metastatic cases. Although predominantly diagnosed in older adults, the incidence among younger populations is rising at an alarming rate. Historically, treatment has relied on antineoplastic agents such as 5-fluorouracil, irinotecan, and oxaliplatin. While these agents remain in use, their effectiveness is limited, particularly in metastatic disease, with modest improvements in overall survival and progressionfree survival. Moreover, their low target specificity results in significant systemic toxicity. This underscores the urgent need formore selective and less toxic therapeutic strategies, such as monoclonal antibodies. Monoclonal antibodies targeting Vascular Endothelial Growth Factor (VEGF), Epidermal Growth Factor Receptor (EGFR), and immune checkpoints have become integral to the management of metastatic colorectal cancer. Notable examples include bevacizumab (anti-VEGF), cetuximab and panitumumab (anti-EGFR), and the immune checkpoint inhibitors pembrolizumab, nivolumab, and ipilimumab. Their clinical success especially when guided by molecular tumour profiling highlights their contribution to improved patient outcomes. In addition, other targeted therapies distinct from monoclonal antibodies are currently under investigation.",1,1,0,The paper discusses colorectal cancer as the primary focus.,The paper mentions panitumumab as one of the monoclonal antibodies used in the treatment of metastatic colorectal cancer.,"The paper does not provide specific details on the effect of panitumumab treatment, only general mentions of its use."
40835747,British journal of cancer,2025,Nov,,PROCC: a predictive score to identify KRAS wild type metastatic colorectal cancer patients who are likely to obtain survival benefit from panitumumab treatment.,Journal Article,"Carlos María Galmarini, Rafael Zamora, Pablo Gómez Del Campo, José Del Castillo-Izquierdo, José Antonio De All, Juan Manuel Domínguez","Practice guidelines recommend panitumumab with chemotherapy to treat KRAS wild-type (WT) metastatic colorectal cancer (mCRC) patients. However, not all patients respond to this therapy. We propose a score termed ""PROCC"" to identify likely panitumumab responders.
The training (TRDS) and validation (VALDS) datasets included KRAS WT mCRC patients treated with panitumumab (P) plus chemotherapy (TRDS, FOLFOX4; VALDS, FOLFIRI). TRDS included 36 diverse features used to generate synthetic representations analyzed via machine learning (ML) to identify patient subgroups, which were correlated with PFS and OS. A multivariable logistic regression model identified independent predictors to develop a predictive score.
ML identified two subpopulations in TRDS: SP-A (n = 162) and SP-B (n = 298). Only SP-A patients under P/FOLFOX4 showed improved OS versus FOLFOX4 (HR 0.68; p = 0.04). CEA, ALP, LDH, and platelets at baseline were used to create a predictive score (""PROCC""). For TRDS, the score had an area under the curve of 0.81. PROCC ≥8.5 correlated with lower risks of progression (HR 0.67; p = 0.03) and death (HR 0.65; p = 0.04) for P/FOLFOX4 versus FOLFOX4. Validation in VALDS confirmed similar results with FOLFIRI.
Based on four baseline parameters, PROCC may guide the selection of KRAS WT mCRC patients most likely to benefit from panitumumab.",1,1,1,The study focuses on patients with metastatic colorectal cancer (mCRC) who are KRAS wild-type.,The study examines the use of panitumumab in combination with chemotherapy (FOLFOX4 or FOLFIRI) as a treatment for KRAS wild-type mCRC patients.,"The study describes the effect of panitumumab treatment by identifying subpopulations of patients who are more likely to benefit from it, based on baseline parameters and outcomes such as progression-free survival (PFS) and overall survival (OS)."
40189763,Gan to kagaku ryoho. Cancer & chemotherapy,2025,Mar,,[A Case of Long-Term Prognosis of Advanced Rectosigmoid Cancer with Multiple Metastases Treated with Multidisciplinary Therapy].,"Journal Article, Case Reports, English Abstract","Yasutaka Shimada, Tetsuro Ikeya, Masato Satake, Kuniyasu Murahashi","The case was 50-year-old woman, who was diagnosed with advanced rectosigmoid cancer with multiple liver metastases and solitary lung metastasis. She was started with chemotherapy. Two courses of mFOLFOX6+panitumumab and 8 courses of mFOLFOX6+bevacizumab were administered as a first-line. As a second-line, 1 course of FOLFIRI+ramucirumab was given. Six months later, CT showed that lung metastasis had disappeared and all liver metastases had become smaller, therefor surgery was selected. Laparoscopic partial hepatectomy was performed, and 2 months later, laparoscopic high anterior resection was added. She received 4 courses of capecitabine as adjuvant chemotherapy, but the lung metastasis had enlarged, and thoracoscopic partial lung resection was performed. Five months later, a nodule suspected metastasis was noted on the dissected surface of liver S5 on CT, and a right liver lobectomy was added. She was surviving for 2 years and 10 months after diagnosis of Stage Ⅳ rectal cancer, and had been progression-free for 10 months after last treatment.",1,1,1,"The paper describes a patient with advanced rectosigmoid cancer, which is a type of colorectal cancer.",The paper mentions the use of Panitumumab as part of the first-line treatment regimen (mFOLFOX6+panitumumab).,"The paper describes the effect of Panitumumab treatment, noting that after two courses, the patient underwent surgery and showed a positive response with reduction in liver metastases and disappearance of lung metastases."
40812325,The Lancet. Oncology,2025,Sep,,Health-related quality of life in patients with KRAS,"Journal Article, Clinical Trial, Phase III, Randomized Controlled Trial, Multicenter Study","Dominik Paul Modest, Marwan Fakih, Lisa Salvatore, Taito Esaki, David Páez Lopez-Bravo, Julien Taieb, Michalis Karamouzis, Erika Ruiz-Garcia, Tae Won Kim, Yasutoshi Kuboki, Fausto Meriggi, David Cunningham, Kun-Huei Yeh, Chiara Cremolini, Qui Tran, Emily Chan, Joseph Chao, Istvan Matyas Majer, Filippo Pietrantonio","In the phase 3 CodeBreaK 300 study, sotorasib (KRASG12C inhibitor) plus panitumumab (EGFR inhibitor) significantly prolonged progression-free survival versus investigator's choice of trifluridine-tipiracil or regorafenib (standard of care) in patients with KRASG12C-mutated chemorefractory metastatic colorectal cancer. This analysis evaluated patient-reported outcomes (PROs) as secondary and exploratory endpoints.
In this open-label, randomised clinical trial, adult (aged ≥18 years) patients from 67 centres in 13 countries in Asia, Australia, Europe, and North America with KRASG12C-mutated chemorefractory metastatic colorectal cancer (as assessed by central molecular testing of tumour biopsy specimens) who were KRASG12C inhibitor-naive, had progressed to recurrence after previous therapy with fluoropyrimidine, oxaliplatin, and irinotecan, with measurable disease according to the Response Evaluation Criteria in Solid Tumors version 1.1, and with an Eastern Cooperative Oncology Group (ECOG) performance status score of 0, 1, or 2, were enrolled. Patients were randomly assigned 1:1:1 using interactive response technology to receive sotorasib 960 mg (daily, orally)-panitumumab (6 mg/kg every 2 weeks, intravenous infusion), sotorasib 240 mg (daily, orally)-panitumumab (6 mg/kg every 2 weeks, intravenous infusion), or investigator's choice of trifluridine-tipiracil (35 mg/m2 [up to 80 mg per dose] on days 1-5 and 8-12 twice a day, orally) or regorafenib (160 mg daily for the first 21 days, orally). Randomisation was stratified by by previous anti-angiogenic therapy, time from initial diagnosis of metastatic disease to randomisation, and ECOG performance status. The primary endpoint was progression-free survival (reported previously). PROs included fatigue at its worst according to the Brief Fatigue Inventory, pain at its worst according to the Brief Pain Inventory (where lower score is better), and Global Health Status-Quality of Life (GHS-QoL) and physical function subscales of European Organisation for Research and Treatment of Cancer Quality of Life Questionnaire Core 30 (where higher score is better) assessed via validated PRO questionnaires, administered at baseline, day 1 of each 4-week cycle until disease progression, and safety follow-up. Analyses were conducted in a modified intention-to-treat population. Least squares mean changes from baseline to week 9 were estimated using a mixed effects model for repeated measures. Time to deterioration (TTD), change in overall status, and patient-reported tolerability were also evaluated as prespecified exploratory outcomes. TTD was summarised using a stratified Cox proportional hazards model and Kaplan-Meier curve. Change in overall status and patient-reported tolerability were also summarised descriptively over time. The study is registered with ClinicalTrials.gov, NCT05198934, and prespecified analyses are completed.
Between April 19, 2022, and March 14, 2023, 160 patients were enrolled and randomly assigned to receive sotorasib 960 mg-panitumumab (n=53), sotorasib 240 mg-panitumumab (n=53), and investigator's choice (n=54). Median duration of treatment was 6·0 months (IQR 3·7-7·0), 4·6 months (3·3-6·2), and 2·2 months (1·8-4·2) in these groups, respectively. 81 (51%) patients in the study were female; 109 (68%) patients were White, 40 (25%) were Asian, one (1%) was Black, and ten (6%) were of another race or not reported; 12 (8%) were Hispanic or Latino and three (2%) were of unknown ethnicity. Compliance rates for PRO assessments at week 9 were high (approximately 80%) and similar across treatment groups. Least squares mean changes in PROs at week 9 favoured the two sotorasib groups. Differences in changes from baseline for sotorasib 960 mg-panitumumab and sotorasib 240 mg-panitumumab (both vs investigator's choice), respectively were: -0·89 (95% CI -1·80 to 0·01) and -0·58 (-1·47 to 0·30) for fatigue at its worst, -1·45 (-2·32 to -0·58) and -1·14 (-2·00 to -0·28) for pain at its worst, 9·43 (2·31 to 16·56) and 6·49 (-0·43 to 13·41) for GHS-QoL, and 5·38 (-0·01 to 10·78) and 6·34 (1·07 to 11·62) for physical function.
Along with improved clinical outcomes, these analyses suggest that sotorasib plus panitumumab could represent a valuable new treatment in patients with KRASG12C-mutated chemorefractory metastatic colorectal cancer.
Amgen.",1,1,1,The study explicitly focuses on patients with KRASG12C-mutated chemorefractory metastatic colorectal cancer.,The study examines the use of panitumumab in combination with sotorasib as a treatment for colorectal cancer.,"The study describes the effect of panitumumab treatment by evaluating patient-reported outcomes such as fatigue, pain, and quality of life."
39436445,Journal of gastrointestinal cancer,2024,Oct,22,Efficacy and Safety of Anti-EGFR Therapy Rechallenge in Metastatic Colorectal Cancer: A Systematic Review and Meta-Analysis.,"Journal Article, Systematic Review, Meta-Analysis","Francisco Cezar Aquino de Moraes, Anna Luíza Soares de Oliveira Rodrigues, Jonathan N Priantti, Jhonny Limachi-Choque, Rommel Mario Rodríguez Burbano","Colorectal cancer (CRC) represents the second leading cause of cancer-related mortality worldwide, with a significant portion of patients presenting with metastatic disease at diagnosis. Resistance to initial anti-EGFR therapy, a key treatment for RAS wild-type metastatic CRC, remains a major challenge. This study aimed to assess the efficacy and safety of rechallenge with anti-EGFR therapy in patients with metastatic CRC who have progressed after prior treatments.
A systematic search was conducted across PubMed, Web of Science, Cochrane, and Scopus. Studies were included if they were randomized controlled trials (RCTs) or observational studies involving patients with EGFR-mutated metastatic CRC who received anti-EGFR therapy as a rechallenge. Endpoints included objective response rate (ORR), disease control rate (DCR), and the incidence of adverse events. Statistical analyses were performed using the DerSimonian/Laird random effect model, with heterogeneity assessed via I2 statistics. R, version 4.2.3, was used for statistical analyses.
Fourteen studies were included with 520 patients; 50.3% were male, and the median age was 63 years old. The median progression-free survival (mPFS) ranged between 2.4 and 4.9 months, while the median overall survival (mOS) ranged from 5 to 17.8 months. Our pooled analysis demonstrated an objective response rate (ORR) of 17.70% (95% CI, 8.58-26.82%) and a disease control rate (DCR) of 61.72% (95% CI, 53.32-70.11%), both with significant heterogeneity (I2, 84% and 80%, respectively; p < 0.01). In the subgroup analysis, cetuximab showed an ORR of 18.31% (95% CI, 4.67-31.94%), and panitumumab an ORR of 10.9% (95% CI, 0.00-26.82%), while the combination of both resulted in an ORR of 29.24% (95% CI, 0.00-65.84%). For DCR, cetuximab resulted in 62.1% (95% CI, 49.32-74.87%), panitumumab in 63.05% (95% CI, 52.13-73.97%), and the combination in 60.34% (95% CI, 31.92-88.77%), all with significant heterogeneity. Adverse events included anemia (15.39%), diarrhea (4.20%), hypomagnesemia (6.40%), neutropenia (22.57%), and skin rash (13.22%).
Rechallenge with anti-EGFR therapy in metastatic CRC patients shows moderate efficacy with manageable safety profiles. These findings highlight the need for careful patient selection and monitoring to optimize outcomes. Further studies are warranted to refine strategies for maximizing the therapeutic benefits of anti-EGFR rechallenge.",1,1,1,The study focuses on patients with metastatic colorectal cancer.,The study examines the use and effect of Panitumumab as part of anti-EGFR therapy rechallenge.,"The study describes the effect of Panitumumab treatment, including its objective response rate and safety profile."
40518842,Expert review of pharmacoeconomics & outcomes research,2025,Dec,,Cost-effectiveness analysis of sotorasib plus panitumumab in the treatment of refractory colorectal cancer with mutated KRAS G12C in the USA.,"Journal Article, Comparative Study","Tong Liu, Yao Yao, Xue Teng, Zhiqiang Tong, Mei Dong, Ruihong Yao","This study evaluates the cost-effectiveness of sotorasib plus panitumumab in contrast to standard care in the treatment of refractory colorectal cancer (CRC) with mutated KRASG12Cfrom the perspective of healthcare payers in the U.S.A.
An economic evaluation utilizing a 3-state partitioned survival model assessed the cost-effectiveness of sotorasib plus panitumumab versus standard care. TheKaplan-Meier curves for overall survival (OS) and progression-free survival(PFS) from a clinical trial were digitally extracted, and the Log-Logistic model was employed at the end of the trial to extrapolate the long-term survivals.
The estimated cost for sotorasib plus panitumumab treatment was higher than that of standard care treatment (77,087.936 USD vs 8905.065 USD). In addition, the estimated utility was relatively augmented than that of standard care treatment (0.876 QALYs vs 0.857 QALYs). The ICER was calculated at 3,551,555554USD/ QALY, suggesting the sotorasib plus panitumumab therapy did not demonstrate an economic advantage over standard care therapy for refractory CRC patients with mutated KRASG12C at the threshold of 150,000 USD/ QALY.
Sotorasib plus panitumumab did not demonstrate an economic advantage compared to standard care in the treatment of refractory CRC with mutated KRASG12C in the U.S.A.",1,1,1,The study focuses on patients with refractory colorectal cancer (CRC) with mutated KRAS G12C.,The study examines the use of panitumumab in combination with sotorasib as a treatment for refractory CRC.,"The study describes the effect of panitumumab treatment in combination with sotorasib, including its cost and impact on quality-adjusted life years (QALYs)."
40912057,"European journal of cancer (Oxford, England : 1990)",2025,Oct,01,Total tumor volume predicts overall survival and response to induction chemotherapy in patients with colorectal cancer liver metastases: An ancillary study of the phase 3 CAIRO5 trial.,"Clinical Trial, Phase III, Journal Article, Multicenter Study, Randomized Controlled Trial","J Michiel Zeeuw, Ruby Kemna, Mahsoem Ali, Sophie van Eck, Nina J Wesdorp, Joran Roor, Jan Hein T M van Waesberghe, Janneke E van den Bergh, Irene M G C Nota, Shira I Moos, Susan van Dieren, Martinus J van Amerongen, Marinde J G Bond, Thiery Chapelle, Ronald M van Dam, Marc R W Engelbrecht, Michael F Gerhards, Dirk J Grunhagen, Thomas M van Gulik, John J Hermans, Koert P de Jong, Joost M Klaase, Niels F M Kok, Wouter K G Leclercq, Mike S L Liem, Krijn P van Lienden, I Quintus Molenaar, Gijs A Patijn, Arjen M Rijken, Theo M Ruers, Cornelis Verhoef, Johannes H W de Wilt, Tineke E Buffart, Rutger-Jan Swijnenburg, Cornelis J A Punt, Inez M Verpalen, Jaap Stoker, Joost Huiskens, Geert Kazemier,  ","This study aimed to assess whether total tumor volume (TTV) outperforms RECIST1.1 for treatment response assessment in patients with colorectal liver metastases (CRLM), and to investigate TTV as a predictive biomarker for the optimal systemic treatment regimen for individual patients with initially unresectable CRLM.
Patients with initially unresectable liver-only CRLM from the phase 3 CAIRO5 trial (NCT02162563) were included. All patients received induction systemic treatment. Baseline TTV and changes in TTV and RECIST1.1 in response to systemic treatment were calculated using the CT scans before systemic treatment and at first follow-up, and were assessed for their prognostic and predictive value with multivariable Cox regression models. Results In total, 425 patients were included. In multivariable analyses, baseline TTV (adjusted HR [aHR] for 100 mL vs 10 mL, 2.44 [95 % CI, 1.25-4.76]; P = 0.006) and relative change in TTV were the strongest predictors for OS (aHR for 0 % change vs 50 % decrease, 2.57 [1.83-3.60]; P < 0.0001). In contrast, RECIST1.1 was not independently associated with OS (aHR for partial response vs progressive disease, 0.63 [95 % CI, 0.33-1.20]). Higher baseline TTV predicted a stronger treatment benefit of FOLFOX-/FOLFIRI-bevacizumab vs FOLFOX-/FOLFIRI-panitumumab on OS (Pinteraction=0.017).
This study demonstrates that TTV (i) outperforms traditional risk factors for OS prognostication, and (ii) may be a more accurate and sensitive treatment response assessment method compared to the currently used RECIST1.1 system in patients with initially unresectable CRLM. Moreover, TTV assessment is a promising approach for individualized clinical decision-making between bevacizumab and panitumumab.",1,1,1,The study focuses on patients with colorectal cancer liver metastases (CRLM).,The study examines the use of Panitumumab as part of the treatment regimen (FOLFOX-/FOLFIRI-panitumumab) and compares it with bevacizumab.,The study describes the effect of Panitumumab treatment by showing that higher baseline TTV predicts a stronger treatment benefit of FOLFOX-/FOLFIRI-bevacizumab vs FOLFOX-/FOLFIRI-panitumumab on OS.
