PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
37543570,Journal of translational medicine,2023,Aug,05,Epithelial cell adhesion molecule (EpCAM) regulates HGFR signaling to promote colon cancer progression and metastasis.,"Journal Article, Research Support, Non-U.S. Gov't","Chi-Chiu Lee, Chia-Jui Yu, Sushree Shankar Panda, Kai-Chi Chen, Kang-Hao Liang, Wan-Chen Huang, Yu-Shiuan Wang, Pei-Chin Ho, Han-Chung Wu","Epithelial cell adhesion molecule (EpCAM) is known to highly expression and promotes cancer progression in many cancer types, including colorectal cancer. While metastasis is one of the main causes of cancer treatment failure, the involvement of EpCAM signaling in metastatic processes is unclear. We propose the potential crosstalk of EpCAM signaling with the HGFR signaling in order to govern metastatic activity in colorectal cancer.
Immunoprecipitation (IP), enzyme-linked immunosorbent assay (ELISA), and fluorescence resonance energy transfer (FRET) was conducted to explore the extracellular domain of EpCAM (EpEX) and HGFR interaction. Western blotting was taken to determine the expression of proteins in colorectal cancer (CRC) cell lines. The functions of EpEX in CRC were investigated by proliferation, migration, and invasion analysis. The combined therapy was validated via a tail vein injection method for the metastasis and orthotopic colon cancer models.
This study demonstrates that the EpEX binds to HGFR and induces downstream signaling in colon cancer cells. Moreover, EpEX and HGF cooperatively mediate HGFR signaling. Furthermore, EpEX enhances the epithelial-to-mesenchymal transition and metastatic potential of colon cancer cells by activating ERK and FAK-AKT signaling pathways, and it further stabilizes active β-catenin and Snail proteins by decreasing GSK3β activity. Finally, we show that the combined treatment of an anti-EpCAM neutralizing antibody (EpAb2-6) and an HGFR inhibitor (crizotinib) significantly inhibits tumor progression and prolongs survival in metastatic and orthotopic animal models of colon cancer.
Our findings illuminate the molecular mechanisms underlying EpCAM signaling promotion of colon cancer metastasis, further suggesting that the combination of EpAb2-6 and crizotinib may be an effective strategy for treating cancer patients with high EpCAM expression.",1,1,1,"The study focuses on colorectal cancer, as it investigates the role of EpCAM and HGFR signaling in colon cancer progression and metastasis.",The study examines the use of Crizotinib as part of a combined treatment strategy with an anti-EpCAM antibody.,"The study describes the effect of Crizotinib treatment in combination with an anti-EpCAM antibody, showing that it significantly inhibits tumor progression and prolongs survival in animal models."
28183697,Cancer discovery,2017,Apr,,"Safety and Antitumor Activity of the Multitargeted Pan-TRK, ROS1, and ALK Inhibitor Entrectinib: Combined Results from Two Phase I Trials (ALKA-372-001 and STARTRK-1).","Clinical Trial, Phase II, Journal Article","Alexander Drilon, Salvatore Siena, Sai-Hong Ignatius Ou, Manish Patel, Myung Ju Ahn, Jeeyun Lee, Todd M Bauer, Anna F Farago, Jennifer J Wheler, Stephen V Liu, Robert Doebele, Laura Giannetta, Giulio Cerea, Giovanna Marrapese, Michele Schirru, Alessio Amatu, Katia Bencardino, Laura Palmeri, Andrea Sartore-Bianchi, Angelo Vanzulli, Sara Cresta, Silvia Damian, Matteo Duca, Elena Ardini, Gang Li, Jason Christiansen, Karey Kowalski, Ann D Johnson, Rupal Patel, David Luo, Edna Chow-Maneval, Zachary Hornby, Pratik S Multani, Alice T Shaw, Filippo G De Braud","Entrectinib, a potent oral inhibitor of the tyrosine kinases TRKA/B/C, ROS1, and ALK, was evaluated in two phase I studies in patients with advanced or metastatic solid tumors, including patients with active central nervous system (CNS) disease. Here, we summarize the overall safety and report the antitumor activity of entrectinib in a cohort of patients with tumors harboring NTRK1/2/3, ROS1, or ALK gene fusions, naïve to prior TKI treatment targeting the specific gene, and who were treated at doses that achieved therapeutic exposures consistent with the recommended phase II dose. Entrectinib was well tolerated, with predominantly Grades 1/2 adverse events that were reversible with dose modification. Responses were observed in non-small cell lung cancer, colorectal cancer, mammary analogue secretory carcinoma, melanoma, and renal cell carcinoma, as early as 4 weeks after starting treatment and lasting as long as >2 years. Notably, a complete CNS response was achieved in a patient with SQSTM1-NTRK1-rearranged lung cancer.Significance: Gene fusions of NTRK1/2/3, ROS1, and ALK (encoding TRKA/B/C, ROS1, and ALK, respectively) lead to constitutive activation of oncogenic pathways. Entrectinib was shown to be well tolerated and active against those gene fusions in solid tumors, including in patients with primary or secondary CNS disease. Cancer Discov; 7(4); 400-9. ©2017 AACR.This article is highlighted in the In This Issue feature, p. 339.",1,-1,0,The paper mentions that responses were observed in colorectal cancer patients.,"The paper discusses entrectinib, not crizotinib, as the intervention.",The paper does not specifically describe the effect of crizotinib treatment.
24695225,Nature,2014,Apr,10,Stereospecific targeting of MTH1 by (S)-crizotinib as an anticancer strategy.,"Journal Article, Research Support, Non-U.S. Gov't","Kilian V M Huber, Eidarus Salah, Branka Radic, Manuela Gridling, Jonathan M Elkins, Alexey Stukalov, Ann-Sofie Jemth, Camilla Göktürk, Kumar Sanjiv, Kia Strömberg, Therese Pham, Ulrika Warpman Berglund, Jacques Colinge, Keiryn L Bennett, Joanna I Loizou, Thomas Helleday, Stefan Knapp, Giulio Superti-Furga","Activated RAS GTPase signalling is a critical driver of oncogenic transformation and malignant disease. Cellular models of RAS-dependent cancers have been used to identify experimental small molecules, such as SCH51344, but their molecular mechanism of action remains generally unknown. Here, using a chemical proteomic approach, we identify the target of SCH51344 as the human mutT homologue MTH1 (also known as NUDT1), a nucleotide pool sanitizing enzyme. Loss-of-function of MTH1 impaired growth of KRAS tumour cells, whereas MTH1 overexpression mitigated sensitivity towards SCH51344. Searching for more drug-like inhibitors, we identified the kinase inhibitor crizotinib as a nanomolar suppressor of MTH1 activity. Surprisingly, the clinically used (R)-enantiomer of the drug was inactive, whereas the (S)-enantiomer selectively inhibited MTH1 catalytic activity. Enzymatic assays, chemical proteomic profiling, kinome-wide activity surveys and MTH1 co-crystal structures of both enantiomers provide a rationale for this remarkable stereospecificity. Disruption of nucleotide pool homeostasis via MTH1 inhibition by (S)-crizotinib induced an increase in DNA single-strand breaks, activated DNA repair in human colon carcinoma cells, and effectively suppressed tumour growth in animal models. Our results propose (S)-crizotinib as an attractive chemical entity for further pre-clinical evaluation, and small-molecule inhibitors of MTH1 in general as a promising novel class of anticancer agents.",1,1,1,"The study mentions human colon carcinoma cells, which are relevant to colorectal cancer.","The study examines the use and effect of crizotinib, specifically its (S)-enantiomer, on MTH1 inhibition.","The study describes the effect of (S)-crizotinib treatment, including increased DNA single-strand breaks, activation of DNA repair, and suppression of tumor growth."
22845480,Expert review of molecular diagnostics,2012,Jul,,Personalized medicine and pharmacogenetic biomarkers: progress in molecular oncology testing.,"Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't, Review","Frank S Ong, Kingshuk Das, Jay Wang, Hana Vakil, Jane Z Kuo, Wendell-Lamar B Blackwell, Stephen W Lim, Mark O Goodarzi, Kenneth E Bernstein, Jerome I Rotter, Wayne W Grody","In the field of oncology, clinical molecular diagnostics and biomarker discoveries are constantly advancing as the intricate molecular mechanisms that transform a normal cell into an aberrant state in concert with the dysregulation of alternative complementary pathways are increasingly understood. Progress in biomarker technology, coupled with the companion clinical diagnostic laboratory tests, continue to advance this field, where individualized and customized treatment appropriate for each individual patient define the standard of care. Here, we discuss the current commonly used predictive pharmacogenetic biomarkers in clinical oncology molecular testing: BRAF V600E for vemurafenib in melanoma; EML4-ALK for crizotinib and EGFR for erlotinib and gefitinib in non-small-cell lung cancer; KRAS against the use of cetuximab and panitumumab in colorectal cancer; ERBB2 (HER2/neu) for trastuzumab in breast cancer; BCR-ABL for tyrosine kinase inhibitors in chronic myeloid leukemia; and PML/RARα for all-trans-retinoic acid and arsenic trioxide treatment for acute promyelocytic leukemia.",1,-1,-1,"The paper discusses pharmacogenetic biomarkers in oncology, including KRAS in colorectal cancer, indicating that colorectal cancer is a focus of the paper.","The paper does not examine the use, effect, or sensitivity of crizotinib as a main treatment; it only mentions EML4-ALK as a biomarker for crizotinib in non-small-cell lung cancer.",The paper does not describe the effect of crizotinib treatment; it only references crizotinib in the context of a biomarker for non-small-cell lung cancer.
24789362,International journal of cancer,2015,Jul,15,Personalised cancer medicine.,"Journal Article, Review","Sarah E Jackson, John D Chester","The evolving field of personalised medicine is playing an increasingly important role in cancer prevention, diagnosis, prognosis and therapeutics. Its importance in clinical management is demonstrated by the recent introduction into routine clinical practice of various individualised, molecularly targeted therapies with increased efficacy and/or reduced toxicity. The identification of cancer predisposition genes, such as the BRCA genes in breast cancer, permits screening programmes to identify patients ""at-risk"" of developing cancer and helps them make decisions on individual risk-modification behaviours. Personalised medicine also plays an increasingly important role in cancer treatment. It is increasingly clear that there are molecularly distinct subtypes of various common cancers, with different therapeutic approaches required for each subtype, for example, the use of the monoclonal antibodies (trastuzumab and cetuximab) in HER2-positive breast cancer and wild-type KRAS colorectal cancer; tyrosine kinase inhibitors (imatinib, gefitinib, erlotinib and crizotinib) in chronic myeloid leukaemia, gastrointestinal stromal tumours and non-small-cell lung cancer and intracellular agents (vemurafenib and olaparib) in metastatic malignant melanoma and ovarian, breast and prostate cancer. The efficacy of various targeted therapies in such disparate tumours suggests that we are entering an era in which treatment decisions will be based on tumour molecular abnormality profile or ""signature,"" rather than tumour tissue type or anatomical site of origin, improving patient prognosis and quality of life. This mini review focuses on the role of personalised medicine in cancer prevention and treatment as well as its future direction in oncology.",1,1,0,The paper mentions colorectal cancer in the context of targeted therapies.,"The paper mentions crizotinib as a tyrosine kinase inhibitor used in various cancers, including gastrointestinal stromal tumours and non-small-cell lung cancer, but does not specifically examine its use in colorectal cancer.","The paper does not provide specific details on the effect of crizotinib treatment in any cancer type, including colorectal cancer."
23400546,Cancer,2013,May,01,Identification of ROS1 rearrangement in gastric adenocarcinoma.,"Journal Article, Research Support, Non-U.S. Gov't","Jeeyun Lee, Seung Eun Lee, So Young Kang, In-Gu Do, Sujin Lee, Sang Yun Ha, Jeonghee Cho, Won Ki Kang, Jiryeon Jang, Sai-Hong Ignatius Ou, Kyoung-Mee Kim","Recently, chromosomal rearrangements involving receptor tyrosine kinases (RTKs) have been described in common epithelial malignancies, including nonsmall cell lung cancer (NSCLC), colorectal cancer, and breast cancer. One of these RTKs, c-ros oncogene 1, receptor tyrosine kinase (ROS1), has been identified as a driver mutation in NSCLC, because its inhibition by crizotinib, an anaplastic lymphoma receptor tyrosine kinase (ALK)/met proto-oncogene hepatocyte growth factor receptor (MET)/ROS1 inhibitor, led to significant tumor shrinkage in ROS1-rearranged NSCLC. Currently, only human epidermal growth factor 2 (HER2)-targeted therapy in combination with chemotherapy has been successful in significantly prolonging the survival of patients with advanced gastric cancer (GC). There is a need for the discovery of additional novel targets in GC.
Anti-ROS1 immunohistochemistry (IHC) was used to screen 495 GC samples and was followed by simultaneous ROS1 break-apart fluorescence in situ hybridization (FISH) and reverse transcriptase-polymerase chain reaction (RT-PCR) analyses in IHC-positive samples. Fusion partners in ROS1-rearranged GC were determined by RT-PCR. In all 495 samples, HER2 amplification was identified with FISH, and MET expression was identified by IHC.
Twenty-three tumor samples were ROS1 IHC-positive. Three of 23 patients were ROS1 FISH positive, HER2 FISH negative, and negative for MET overexpression; and 2 of those 3 patients harbored a solute carrier family 34 (sodium phosphate), member 2 (SLC34A2)-ROS1 fusion transcripts. No fusion partner was identified in the third patient. Both patients who had SLC34A2-ROS1 transcripts had poorly differentiated histology with recurrence and death within 2 years of curative surgery. ROS1 IHC-positive status was not identified as an independent prognostic factor for overall survival.
In this study, an SLC34A2-ROS1 rearrangement was identified in GC, and the results provide a rationale for investigating the clinical efficacy of ROS1 inhibitors in this unique molecular subset of GC. Society.",-1,-1,0,"The study focuses on gastric adenocarcinoma, not colorectal cancer.",The study does not examine the use or effect of crizotinib as a treatment in gastric cancer.,"The study does not describe the effect of crizotinib treatment, as it is not administered or evaluated in the study."
37686423,International journal of molecular sciences,2023,Sep,03,Targeted Therapy for Cancers: From Ongoing Clinical Trials to FDA-Approved Drugs.,"Journal Article, Review","Ha Yeong Choi, Ji-Eun Chang","The development of targeted therapies has revolutionized cancer treatment, offering improved efficacy with reduced side effects compared with traditional chemotherapy. This review highlights the current landscape of targeted therapy in lung cancer, colorectal cancer, and prostate cancer, focusing on key molecular targets. Moreover, it aligns with US Food and Drug Administration (FDA)-approved drugs and drug candidates. In lung cancer, mutations in the epidermal growth factor receptor (EGFR) and anaplastic lymphoma kinase (ALK) gene rearrangements have emerged as significant targets. FDA-approved drugs like osimertinib and crizotinib specifically inhibit these aberrant pathways, providing remarkable benefits in patients with EGFR-mutated or ALK-positive lung cancer. Colorectal cancer treatment has been shaped by targeting the vascular endothelial growth factor (VEGF) and EGFR. Bevacizumab and cetuximab are prominent FDA-approved agents that hinder VEGF and EGFR signaling, significantly enhancing outcomes in metastatic colorectal cancer patients. In prostate cancer, androgen receptor (AR) targeting is pivotal. Drugs like enzalutamide, apalutamide, and darolutamide effectively inhibit AR signaling, demonstrating efficacy in castration-resistant prostate cancer. This review further highlights promising targets like mesenchymal-epithelial transition (MET), ROS1, BRAF, and poly(ADP-ribose) polymeras (PARP) in specific cancer subsets, along with ongoing clinical trials that continue to shape the future of targeted therapy.",1,1,0,The paper discusses colorectal cancer as one of the cancer types covered in the review.,"The paper mentions crizotinib as an FDA-approved drug for ALK-positive lung cancer, but does not explicitly examine its use in colorectal cancer.",The paper does not describe the effect of crizotinib treatment in colorectal cancer specifically.
41213063,"Journal of environmental pathology, toxicology and oncology : official organ of the International Society for Environmental Toxicology and Cancer",2025,,,Radiotherapy-Related Autophagy Genes Predict Prognosis and Reveal Immunoscape Features and Immunotherapeutic Agents in Colorectal Cancer Patients.,Journal Article,"Mao Mao, Yichao Zhuang, Yan Chen","Numerous genes have been associated with colorectal cancer (CRC) treatment in prior studies, but the impact of radiotherapy-related autophagy genes (RRAGs) on CRC remains largely unexplored. The Cancer Genome Atlas (TCGA) and Gene Expression Omnibus (GEO) databases were implemented to screen out RRAGs significantly associated with survival, and a prognostic model was constructed. Samples were categorized into high- and low-risk groups with median riskscore. Immunomicroenvironment analysis, immunotherapy response prediction, enrichment analysis, tumor mutation analysis and drug prediction were performed in risk groups. Expression of signature genes in CRC cells was examined using quantitative reverse transcription polymerase chain reaction (qRT-PCR). There were 10 CRC-related RRAGs found. Prognostic models were built with RRAGs. Based on immune infiltration analysis, low-risk populations showed significantly greater levels of immune infiltration (P P ARHGEF17 mutation rate was 6%. Medications such as CGP-082996, Dasatinib, Erlotinib, and Salubrinal were more sensitive to high-risk group, whereas drugs such as FTI-277, DMOG, and Crizotinib were more sensitive to low-risk group. UGT1A6 and IRGM were significantly upregulated in tumor group as revealed by qRT-PCR. This study constructed a new prognostic model for CRC patients based on RRAGs, and a series of analysis results is conducive to providing more theoretical references and new insights into precision treatment of CRC patients.",1,1,0,The study explicitly focuses on colorectal cancer patients.,The study mentions that Crizotinib is more sensitive to the low-risk group.,"The study does not describe the effect of Crizotinib treatment in detail, only its sensitivity in a specific risk group."
30692572,Scientific reports,2019,Jan,28,Differential anti-tumour effects of MTH1 inhibitors in patient-derived 3D colorectal cancer cultures.,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't","Lizet M van der Waals, Jamila Laoukili, Jennifer M J Jongen, Danielle A Raats, Inne H M Borel Rinkes, Onno Kranenburg","Reactive oxygen species (ROS) function as second messengers in signal transduction, but high ROS levels can also cause cell death. MTH1 dephosphorylates oxidized nucleotides, thereby preventing their incorporation into DNA and protecting tumour cells from oxidative DNA damage. Inhibitors of MTH1 (TH588 and (S)-crizotinib) were shown to reduce cancer cell viability. However, the MTH1-dependency of the anti-cancer effects of these drugs has recently been questioned. Here, we have assessed anti-tumour effects of TH588 and (S)-crizotinib in patient-derived 3D colorectal cancer cultures. Hypoxia and reoxygenation - conditions that increase intracellular ROS levels - increased sensitivity to (S)-crizotinib, but not to TH588. (S)-crizotinib reduced tyrosine phosphorylation of c-MET and ErbB3 whereas TH588 induced a mitotic cell cycle arrest, which was not affected by adding ROS-modulating compounds. Furthermore, we show that both compounds induced DNA damage that could not be prevented by adding the ROS inhibitor N-acetyl-L-cysteine. Moreover, adding ROS-modulating compounds did not alter the reduction in viability in response to TH588 and (S)-crizotinib. We conclude that TH588 and (S)-crizotinib have very clear and distinct anti-tumour effects in 3D colorectal cancer cultures, but that these effects most likely occur through distinct and ROS-independent mechanisms.",1,1,1,"The study focuses on patient-derived 3D colorectal cancer cultures, which are relevant to the population of interest (colorectal cancer).","The study examines the use and effects of (S)-crizotinib, a form of crizotinib, in colorectal cancer models.","The study describes the effects of crizotinib treatment, including its impact on cell viability, tyrosine phosphorylation, and DNA damage."
27325282,Cancer discovery,2016,Sep,,MET-Driven Resistance to Dual EGFR and BRAF Blockade May Be Overcome by Switching from EGFR to MET Inhibition in BRAF-Mutated Colorectal Cancer.,Journal Article,"Filippo Pietrantonio, Daniele Oddo, Annunziata Gloghini, Emanuele Valtorta, Rosa Berenato, Ludovic Barault, Marta Caporale, Adele Busico, Federica Morano, Ambra Vittoria Gualeni, Alessandra Alessi, Giulia Siravegna, Federica Perrone, Maria Di Bartolomeo, Alberto Bardelli, Filippo de Braud, Federica Di Nicolantonio","A patient with metastatic BRAF-mutated colorectal cancer initially responded to combined EGFR and BRAF inhibition with panitumumab plus vemurafenib. Pre-existing cells with increased MET gene copy number in the archival tumor tissue likely underwent clonal expansion during treatment, leading to the emergence of MET amplification in the rebiopsy taken at progression. In BRAF-mutated colorectal cancer cells, ectopic expression of MET conferred resistance to panitumumab and vemurafenib, which was overcome by combining BRAF and MET inhibition. Based on tumor genotyping and functional in vitro data, the patient was treated with the dual ALK-MET inhibitor crizotinib plus vemurafenib, thus switching to dual MET and BRAF blockade, with rapid and marked effectiveness of such strategy. Although acquired resistance is a major limitation to the clinical efficacy of anticancer agents, the identification of molecular targets emerging during the first treatment may afford the opportunity to design the next line of targeted therapies, maximizing patient benefit.
MET amplification is here identified-clinically and preclinically-as a new mechanism of resistance to EGFR and BRAF dual/triple block combinations in BRAF-mutated colorectal cancer. Switching from EGFR to MET inhibition, while maintaining BRAF inhibition, resulted in clinical benefit after the occurrence of MET-driven acquired resistance. Cancer Discov; 6(9); 963-71. ©2016 AACR.This article is highlighted in the In This Issue feature, p. 932.",1,1,1,The study focuses on patients with BRAF-mutated colorectal cancer.,The study examines the use of crizotinib as part of the treatment strategy.,The study describes the clinical effect of crizotinib treatment in overcoming resistance in BRAF-mutated colorectal cancer.
24583837,International journal of surgical pathology,2014,Oct,,ALK-positive inflammatory myofibroblastic tumor of the abdomen with widespread microscopic multifocality.,"Case Reports, Journal Article, Research Support, Non-U.S. Gov't","Luisa Lorenzi, Marta Cigognetti, Daniela Medicina, Vilma Pellegrini, Piera Balzarini, Renzo Cestari, Fabio Facchetti","Inflammatory myofibroblastic tumor (IMT) is a locally aggressive neoplasm, most frequently occurring in the abdominal cavity as multiple recurrent nodules. We report a case of IMT in a 24-year-old male presenting as multiple nodules involving the omentum, the liver, and the colon. Spindle tumor cells expressed ALK with a cytoplasmic granular distribution, the CLTC-ALK fusion gene was demonstrated by reverse-transcriptase polymerase chain reaction analysis, and break-apart fluorescence in situ hybridization (FISH) probes for the ALK gene showed a pathological pattern (single red signal associated with 1/2 normal fused signals) highly suggestive for combined gene fusion and deletion. To reduce the surgically unresectable liver mass, the patient was treated with crizotinib, and after 4 months of treatment the disease was defined stable according to RECIST criteria. Interestingly, ALK and FISH/FICTION analysis revealed that tumor cells were widely dispersed as multiple microscopic foci or as single cells beneath the omental mesothelium. These findings indicate that IMT multifocality might result either from dissemination from the main tumor mass or development of multiple independent neoplastic foci; furthermore, they underline the need of omentectomy in abdominal IMT to obtain surgical radicality.",-1,1,1,"The paper focuses on a patient with an inflammatory myofibroblastic tumor (IMT), not colorectal cancer.",The paper examines the use of crizotinib as a treatment for the patient's IMT.,"The paper describes the effect of crizotinib treatment, noting that the disease was stable after 4 months of treatment according to RECIST criteria."
37418240,ACS applied materials & interfaces,2023,Jul,19,Albumin-Based Cyanine Crizotinib Conjugate Nanoparticles for NIR-II Imaging-Guided Synergistic Chemophototherapy.,Journal Article,"Zhuang Hu, Ruihan Li, Xinyue Cui, Zilin Chen","Colorectal cancer (CRC) is presently the third deadliest cancer in the world. This malignant cancer usually precedes the progression of precancerous lesions, and it is challenging to distinguish its nuanced morphological changes. Molecular-based near-infrared-II (NIR-II) fluorescence imaging can effectively recognize lesion targets to improve image contrast and increase early tumor detection compared with traditional wide-light screening endoscopy. c-Met has been determined to be overexpressed in advanced stages of CRC and is considered to be a potent tumor biomarker. Herein, based on the well-targeted inhibitory effect of Crizotinib on c-Met positive tumor cells, the dye IR808 was covalently combined with the drug molecule Crizotinib, resulting in the synthesis of a NIR fluorescent probe Crizotinib-IR808 targeting c-Met positive tumor cells. Then, water-insoluble Crizotinib-IR808 was fabricated by using bovine serum albumin (BSA) nanoparticles (NPs) with excellent biocompatibility and biosafety. The prepared Crizotinib-IR808@BSA NPs showed tumor targeting capability as well as use for noninvasive biomedical vascular NIR-II imaging with intraoperative real-time NIR-II imaging to guide tumor resection. Under 808 nm laser irradiation, Crizotinib-IR808@BSA NPs exhibited synergistic chemophototherapy effects on tumors. In conclusion, this innovative imaging-mediated multifunctional combination therapy strategy with good c-Met targeting ability may provide a new approach for colorectal cancer treatment.",1,1,1,The study explicitly mentions colorectal cancer (CRC) as the focus of the research.,The study examines the use of Crizotinib as part of a conjugate nanoparticle for targeting c-Met positive tumor cells.,The study describes the effect of Crizotinib treatment in combination with IR808 and laser irradiation for synergistic chemophototherapy.
33895750,Oncology research and treatment,2021,,,"Curative, Organ-Sparing, Multimodal, Perioperative Treatment of a Young Patient with a Rectoanal Inflammatory Myofibroblastic Tumor.","Case Reports, Journal Article","Patrick Schöffski, Sara Vander Borght, Isabelle Vanden Bempt, Sander Jentjens, Vincent Vandecaveye, Raf Sciot, Gert De Hertogh, Melissa Christiaens, Albert Wolthuis","We report the case of a young female patient with a technically resectable, nonmetastatic, rectoanal, anaplastic lymphoma kinase gene (ALK)-translocated inflammatory myofibroblastic tumor (IMFT).
The patient was successfully treated preoperatively with the tyrosine kinase inhibitor (TKI) crizotinib, to downsize the primary tumor, followed by sphincter-sparing surgery, and adjuvant radiotherapy and crizotinib. She is now in follow-up with good sphincter function and with no evidence of active disease.
Pre- and postoperative treatment administration of crizotinib can be given with curative intent to patients with locally advanced, nonmetastatic IMFTs to avoid mutilating surgery.",-1,1,1,"The paper discusses a patient with an inflammatory myofibroblastic tumor (IMFT), not colorectal cancer.",The paper examines the use of crizotinib as part of the treatment regimen for the patient's tumor.,The paper describes the effect of crizotinib treatment in downsizing the tumor and enabling sphincter-sparing surgery.
26939704,Molecular cancer therapeutics,2016,Apr,,"Entrectinib, a Pan-TRK, ROS1, and ALK Inhibitor with Activity in Multiple Molecularly Defined Cancer Indications.",Journal Article,"Elena Ardini, Maria Menichincheri, Patrizia Banfi, Roberta Bosotti, Cristina De Ponti, Romana Pulci, Dario Ballinari, Marina Ciomei, Gemma Texido, Anna Degrassi, Nilla Avanzi, Nadia Amboldi, Maria Beatrice Saccardo, Daniele Casero, Paolo Orsini, Tiziano Bandiera, Luca Mologni, David Anderson, Ge Wei, Jason Harris, Jean-Michel Vernier, Gang Li, Eduard Felder, Daniele Donati, Antonella Isacchi, Enrico Pesenti, Paola Magnaghi, Arturo Galvani","Activated ALK and ROS1 tyrosine kinases, resulting from chromosomal rearrangements, occur in a subset of non-small cell lung cancers (NSCLC) as well as other tumor types and their oncogenic relevance as actionable targets has been demonstrated by the efficacy of selective kinase inhibitors such as crizotinib, ceritinib, and alectinib. More recently, low-frequency rearrangements of TRK kinases have been described in NSCLC, colorectal carcinoma, glioblastoma, and Spitzoid melanoma. Entrectinib, whose discovery and preclinical characterization are reported herein, is a novel, potent inhibitor of ALK, ROS1, and, importantly, of TRK family kinases, which shows promise for therapy of tumors bearing oncogenic forms of these proteins. Proliferation profiling against over 200 human tumor cell lines revealed that entrectinib is exquisitely potent in vitro against lines that are dependent on the drug's pharmacologic targets. Oral administration of entrectinib to tumor-bearing mice induced regression in relevant human xenograft tumors, including the TRKA-dependent colorectal carcinoma KM12, ROS1-driven tumors, and several ALK-dependent models of different tissue origins, including a model of brain-localized lung cancer metastasis. Entrectinib is currently showing great promise in phase I/II clinical trials, including the first documented objective responses to a TRK inhibitor in colorectal carcinoma and in NSCLC. The drug is, thus, potentially suited to the therapy of several molecularly defined cancer settings, especially that of TRK-dependent tumors, for which no approved drugs are currently available. Mol Cancer Ther; 15(4); 628-39. ©2016 AACR.",1,-1,0,"The paper mentions the TRKA-dependent colorectal carcinoma KM12 xenograft model, indicating focus on colorectal cancer.",The paper discusses crizotinib in the context of other ALK/ROS1/TRK inhibitors but does not focus on crizotinib as the main treatment examined.,The paper does not specifically describe the effect of crizotinib treatment; it primarily discusses entrectinib's effects.
36801912,NPJ precision oncology,2023,Feb,18,"BRAF v600E-mutant cancers treated with vemurafenib alone or in combination with everolimus, sorafenib, or crizotinib or with paclitaxel and carboplatin (VEM-PLUS) study.",Journal Article,"Blessie Elizabeth Nelson, Jason Roszik, Filip Janku, David S Hong, Shumei Kato, Aung Naing, Sarina Piha-Paul, Siqing Fu, Apostolia Tsimberidou, Maria Cabanillas, Naifa Lamki Busaidy, Milind Javle, Lauren Averett Byers, John V Heymach, Funda Meric-Bernstam, Vivek Subbiah","Combined BRAF + MEK inhibition is FDA approved for BRAF V600E-mutant solid tumors except for colorectal cancer. However, beyond MAPK mediated resistance several other mechanisms of resistance such as activation of CRAF, ARAF, MET, P13K/AKT/mTOR pathway exist among other complex pathways. In the VEM-PLUS study, we performed a pooled analysis of four phase one studies evaluating the safety and efficacy of vemurafenib monotherapy and vemurafenib combined with targeted therapies (sorafenib, crizotinib, or everolimus) or carboplatin plus paclitaxel in advanced solid tumors harboring BRAF V600 mutations. When vemurafenib monotherapy was compared with the combination regimens, no significant differences in OS or PFS durations were noted, except for inferior OS in the vemurafenib and paclitaxel and carboplatin trial (P = 0.011; HR, 2.4; 95% CI, 1.22-4.7) and in crossover patients (P = 0.0025; HR, 2.089; 95% CI, 1.2-3.4). Patients naïve to prior BRAF inhibitors had statistically significantly improved OS at 12.6 months compared to 10.4 months in the BRAF therapy refractory group (P = 0.024; HR, 1.69; 95% CI 1.07-2.68). The median PFS was statistically significant between both groups, with 7 months in the BRAF therapy naïve group compared to 4.7 months in the BRAF therapy refractory group (P = 0.016; HR, 1.80; 95% CI 1.11-2.91). The confirmed ORR in the vemurafenib monotherapy trial (28%) was higher than that in the combination trials. Our findings suggest that, compared with vemurafenib monotherapy, combinations of vemurafenib with cytotoxic chemotherapy or with RAF- or mTOR-targeting agents do not significantly extend the OS or PFS of patients who have solid tumors with BRAF V600E mutations. Gaining a better understanding of the molecular mechanisms of BRAF inhibitor resistance, balancing toxicity and efficacy with novel trial designs are warranted.",-1,1,1,"The study focuses on patients with BRAF V600E-mutant solid tumors, but explicitly excludes colorectal cancer.",The study examines the use of crizotinib in combination with vemurafenib in patients with BRAF V600E-mutant solid tumors.,"The study describes the effect of crizotinib as part of combination therapy with vemurafenib, noting no significant improvement in OS or PFS compared to monotherapy."
