PMID,Journal,Year,Month,Day,Title,Publication Type,Authors,Abstract,s1,s2,s3,r1,r2,r3
31044698,The Lancet. Oncology,2019,May,,Denosumab in early-stage breast cancer - Authors' reply.,"Letter, Comment","Michael Gnant, Georg Pfeiler, Sophie Frantal,  ",,-1,1,1,"The study focuses on early-stage breast cancer, not colorectal cancer.",The study examines the use of Denosumab in the context of breast cancer treatment.,The study describes the effect of Denosumab treatment in the context of breast cancer.
26197752,Gan to kagaku ryoho. Cancer & chemotherapy,2015,Jul,,[A Case of Fanconi Syndrome Induced by Zoledronic Acid in a Metastatic Colorectal Cancer Patient].,"Case Reports, Journal Article","Yutaka Okagawa, Yasushi Sato, Hiroyuki Onuma, Takahiro Osuga, Tsuyoshi Hayashi, Tsutomu Sato, Koji Miyanishi, Masayoshi Kobune, Rishu Takimoto, Junji Kato","A 60s-year-old woman with metastatic colorectal cancer was treated using mFOLFOX6 plus bevacizumab. Zoledronic acid was also administered owing to the presence of bone metastasis. The patient was admitted to our hospital with progressive hypokalemia, hypocalcemia, hypophosphatemia, and proximal renal tubular dysfunction. A diagnosis of Fanconi syndrome was made, and was believed to be induced by zoledronic acid treatment. This treatment was discontinued, and the patient's renal tubular function recovered. Denosumab was subsequently administered to treat the bone metastasis, and no renal tubular dysfunction occurred. It was possible to continue chemotherapy, and a complete response was obtained. Fanconi syndrome induced by zoledronic acid is rare, but it may hinder chemotherapy. Therefore, monitoring renal tubular function is recommended during therapy with zoledronic acid.",1,1,1,The paper focuses on a patient with metastatic colorectal cancer.,The study examines the use of Denosumab as a treatment for bone metastasis after zoledronic acid was discontinued.,"The study describes the effect of Denosumab treatment, noting that no renal tubular dysfunction occurred after its administration."
22432839,Current clinical pharmacology,2012,May,,Application of monoclonal antibodies as cancer therapy in solid tumors.,"Journal Article, Review","Rodrigo Dienstmann, Ben Markman, Josep Tabernero","Monoclonal antibodies have become an important new class of therapeutic agents approved for use in solid tumors. They function through several different mechanisms including inhibition of tumor-related signal transduction, induction of apoptosis, inhibition of angiogenesis, enhancing host immune response against cancer and targeted delivery of cytotoxic agents to the tumor site. Several monoclonal antibodies have now received regulatory approval--trastuzumab, cetuximab, panitumumab, bevacizumab, catumaxomab, ipilimumab and denosumab--across multiple solid tumor types, including breast, colorectal, head and neck, non-small cell lung cancers and melanomas, amongst others. These agents are employed clinically in some neoadjuvant/adjuvant and radical treatment settings, as well as more extensively in the metastatic and palliative settings. Current research is focused on innovative compound design, novel targets, predictive biomarker discovery, enriched patient populations, and combination strategies in order to overcome resistance and prolong disease control. Here we provide an overview of monoclonal antibodies approved for use in clinical oncology and those currently in clinical development.",1,1,0,The paper mentions colorectal cancer as one of the solid tumor types where monoclonal antibodies are used.,"The paper lists Denosumab as one of the monoclonal antibodies approved for use in solid tumors, including colorectal cancer.",The paper provides an overview of monoclonal antibodies but does not specifically describe the effect of Denosumab treatment in detail.
36316649,BMC cancer,2022,Oct,31,Personalized targeted therapy prescription in colorectal cancer using algorithmic analysis of RNA sequencing data.,Journal Article,"Maxim Sorokin, Marianna Zolotovskaia, Daniil Nikitin, Maria Suntsova, Elena Poddubskaya, Alexander Glusker, Andrew Garazha, Alexey Moisseev, Xinmin Li, Marina Sekacheva, David Naskhletashvili, Alexander Seryakov, Ye Wang, Anton Buzdin","Overall survival of advanced colorectal cancer (CRC) patients remains poor, and gene expression analysis could potentially complement detection of clinically relevant mutations to personalize CRC treatments.
We performed RNA sequencing of formalin-fixed, paraffin-embedded (FFPE) cancer tissue samples of 23 CRC patients and interpreted the data obtained using bioinformatic method Oncobox for expression-based rating of targeted therapeutics. Oncobox ranks cancer drugs according to the efficiency score calculated using target genes expression and molecular pathway activation data. The patients had primary and metastatic CRC with metastases in liver, peritoneum, brain, adrenal gland, lymph nodes and ovary. Two patients had mutations in NRAS, seven others had mutated KRAS gene. Patients were treated by aflibercept, bevacizumab, bortezomib, cabozantinib, cetuximab, crizotinib, denosumab, panitumumab and regorafenib as monotherapy or in combination with chemotherapy, and information on the success of totally 39 lines of therapy was collected.
Oncobox drug efficiency score was effective biomarker that could predict treatment outcomes in the experimental cohort (AUC 0.77 for all lines of therapy and 0.91 for the first line after tumor sampling). Separately for bevacizumab, it was effective in the experimental cohort (AUC 0.87) and in 3 independent literature CRC datasets, n = 107 (AUC 0.84-0.94). It also predicted progression-free survival in univariate (Hazard ratio 0.14) and multivariate (Hazard ratio 0.066) analyses. Difference in AUC scores evidences importance of using recent biosamples for the prediction quality.
Our results suggest that RNA sequencing analysis of tumor FFPE materials may be helpful for personalizing prescriptions of targeted therapeutics in CRC.",1,1,0,The study focuses on patients with colorectal cancer (CRC).,The study examines the use of Denosumab as one of the targeted therapies among others.,"The study does not specifically describe the effect of Denosumab treatment, but rather evaluates the overall performance of an algorithm in predicting treatment outcomes across multiple drugs, including Denosumab."
27565250,Fertility and sterility,2016,Nov,,Ovarian stimulation in young adult cancer survivors on targeted cancer therapies.,"Case Reports, Journal Article, Review","H Irene Su, Meghan W Connell, Lyudmila A Bazhenova","To describe a clinical approach to and outcomes of IVF in reproductive-aged cancer survivors receiving targeted cancer therapies.
Case report.
Not applicable.
The first case is of a female patient with metastatic lung cancer receiving long-term crizotinib, an anaplastic lymphoma kinase inhibitor. The second case is of a female patient with metastatic colon cancer receiving long-term denosumab, a RANKL antibody. Both patients presented desiring fertility.
In vitro fertilization.
Live birth and embryo banking.
The potential impact of targeted therapy on oocytes and pregnancy was investigated via literature review and pharmaceutical company inquiries. After oncologic, fertility, and psychological counseling, both survivors underwent ovarian stimulation, IVF, and preimplantation genetic screening. One couple achieved live births of dizygotic twins via gestational surrogacy. The second couple froze one euploid blastocyst for future fertility. Both survivors are stable from their cancer standpoints.
Successful fertility treatments are possible in the context of exposure to crizotinib and denosumab.",1,1,1,"The paper describes a patient with metastatic colon cancer, which is a type of colorectal cancer.","The paper examines the use of denosumab in a patient undergoing fertility treatment, highlighting its role in the context of cancer therapy.","The paper describes the effect of denosumab treatment on a patient undergoing ovarian stimulation and IVF, noting no adverse impact on fertility outcomes."
38319865,NEJM evidence,2022,Dec,,Long-Term Outcomes of Adjuvant Denosumab in Breast Cancer.,"Randomized Controlled Trial, Journal Article","Michael Gnant, Sophie Frantal, Georg Pfeiler, Guenther G Steger, Daniel Egle, Richard Greil, Florian Fitzal, Viktor Wette, Marija Balic, Ferdinand Haslbauer, Elisabeth Melbinger-Zeinitzer, Vesna Bjelic-Radisic, Silvia Artner-Matuschek, Franz Kainberger, Magdalena Ritter, Gabriel Rinnerthaler, Paul Sevelda, Jonas Bergh, Stephanie Kacerovsky-Strobl, Christoph Suppan, Christine Brunner, Christine Deutschmann, Simon P Gampenrieder, Hannes Fohler, Raimund Jakesz, Christian Fesl, Christian Singer","BACKGROUND: Adjuvant aromatase inhibitors increase osteoporosis and fractures in patients with hormone receptor–positive breast cancer. We have previously reported outcomes of the ABCSG-18 (study 18 from the Austrian Breast & Colorectal Cancer Study Group) trial showing that adjuvant anti–receptor activator of nuclear factor-κB ligand denosumab treatment counteracts these adverse effects and may improve outcomes. We report here the final long-term outcomes. METHODS: ABCSG-18 is a prospective, double-blind, placebo-controlled, phase 3 trial in which 3425 postmenopausal patients with early hormone receptor–positive breast cancer receiving aromatase inhibitor therapy were randomly assigned in 58 trial centers to receive either denosumab 60 mg or placebo administered subcutaneously every 6 months. The primary end point was the time to first clinical fracture after randomization. Secondary disease outcome–related end points were disease-free survival (DFS), bone metastasis–free survival (BMFS), and overall survival (OS). RESULTS: For this final protocol-defined analysis, median follow-up is 8 years (interquartile range, 6 to 9.6 years). There were 309 versus 368 DFS events (hazard ratio, 0.83; 95% confidence interval [CI], 0.71 to 0.97) in the denosumab versus the placebo group, respectively, resulting in an absolute 9-year DFS benefit of 3.5 percentage points (79.4 vs. 75.9%). Adjuvant denosumab improved BMFS by 2.5 percentage points (88.9 vs. 86.4%; hazard ratio, 0.81; 95% CI, 0.65 to 1.00) and OS by 1.0 percentage point (90.9 vs. 89.9%; hazard ratio, 0.80; 95% CI, 0.64 to 1.01). No new toxicities for this dose of adjuvant denosumab were observed. CONCLUSIONS: DFS, BMFS, and OS continued to show benefit in this final long-term analysis of ABCSG-18. There were no new toxicities. (Funded by Amgen; ClinicalTrials.gov number, NCT00556374.)",-1,1,1,"The study focuses on patients with breast cancer, not colorectal cancer.",The study examines the use and effect of denosumab as an adjuvant treatment in patients with breast cancer.,"The study describes the effect of denosumab treatment on disease-free survival, bone metastasis-free survival, and overall survival."
37370996,"Diagnostics (Basel, Switzerland)",2023,Jun,17,Paget's Disease of the Bone and Lynch Syndrome: An Exceptional Finding.,"Case Reports, Journal Article","Ana-Maria Gheorghe, Laura-Semonia Stanescu, Eugenia Petrova, Mara Carsote, Claudiu Nistor, Adina Ghemigian","Our objective is to present an exceptional case of a patient diagnosed with Paget's disease of the bone (PDB) while being confirmed with Lynch syndrome (LS). A 44-year-old woman was admitted for progressive pain in the left forearm 2 years ago, and was partially relieved since admission by non-steroidal anti-inflammatory drugs. Suggestive imaging findings and increased blood bone turnover markers helped the diagnosis of PDB. She was offered zoledronate 5 mg. She had two more episodes of relapse, and a decision of new medication was taken within the following years (a second dose of zoledronate, as well as denosumab 60 mg). Her family history showed PDB (mother) and colorectal cancer (father). Whole exome sequencing was performed according to the manufacturer's standard procedure (Ion AmpliSeq™ Exome RDY S5 Kit). A heterozygous pathogenic variant in the SQSTM1 gene (c.1175C>T, p.Pro392Leu) was confirmed, consistent with the diagnosis of PDB. Additionally, a heterozygous pathogenic variant of MSH2 gene (c.2634+1G>T) was associated with LS. The patient's first-degree relatives (her brother, one of her two sisters, and her only daughter) underwent specific genetic screening and found negative results, except for her daughter, who tested positive for both pathogenic variants while being clinically asymptomatic. The phenotype influence of either mutation is still an open issue. To our current knowledge, no similar case has been published before. Both genetic defects that led to the two conditions appeared highly transmissible in the patient's family. The patient might have an increased risk of osteosarcoma and chondrosarcoma, both due to PDB and LS, and a review of the literature was introduced in this particular matter. The phenotypic expression of the daughter remains uncertain and is yet to be a lifelong follow-up as the second patient harbouring this unique combination of gene anomalies.",-1,1,1,"The study focuses on a patient with Paget's disease of the bone and Lynch syndrome, not specifically on patients with colorectal cancer.",The study examines the use of Denosumab as part of the treatment for Paget's disease of the bone.,The study describes the effect of Denosumab treatment in the context of Paget's disease of the bone.
21051913,Oncology,2010,,,Women and bone health: maximizing the benefits of aromatase inhibitor therapy.,"Journal Article, Research Support, Non-U.S. Gov't, Review",Shou-Ching Tang,"Postmenopausal women with early breast cancer (EBC) are already at risk for bone loss, osteoporosis and fracture as they age because of declining estrogen levels. Adjuvant hormonal therapy with aromatase inhibitors (AIs; e.g. letrozole, anastrozole, exemestane) can exacerbate this risk. All three AIs appear to have similar effects on bone, increasing bone turnover and fracture risk in postmenopausal women with EBC. Risk factors for bone loss can be used to assess fracture risk and the need for ongoing assessment and/or treatment in postmenopausal women receiving AIs for EBC. The concomitant, up-front use of intravenous bisphosphonate therapy, such as zoledronic acid, in combination with AIs can inhibit bone loss. In addition, a strong body of evidence suggests an anticancer activity of bisphosphonate therapy with zoledronic acid in EBC in both the pre- and postmenopausal adjuvant setting. Zoledronic acid thus provides a therapeutic option for postmenopausal women with EBC who may be at higher risk for bone loss while on AIs, allowing more patients to receive treatment with effective adjuvant hormonal therapy to prevent recurrence.",-1,-1,-1,"The study focuses on postmenopausal women with early breast cancer, not colorectal cancer.",The study does not examine the use or effect of Denosumab; it discusses bisphosphonates such as zoledronic acid.,The study does not describe the effect of Denosumab treatment.
35213212,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2022,Jun,01,Impact of the Oncology Care Model on Use of Supportive Care Medications During Cancer Treatment.,"Journal Article, Research Support, U.S. Gov't, P.H.S.","Gabriel A Brooks, Mary Beth Landrum, Nirav S Kapadia, Pang-Hsiang Liu, Robert Wolf, Lauren E Riedel, Van Doren Hsu, Shalini Jhatakia Parekh, Carol Simon, Andrea Hassol, Nancy L Keating","The Oncology Care Model (OCM) is an episode-based alternative payment model for cancer care that seeks to reduce Medicare spending while maintaining care quality. We evaluated the impact of OCM on appropriate use of supportive care medications during cancer treatment.
We evaluated chemotherapy episodes assigned to OCM (n = 201) and comparison practices (n = 534) using Medicare claims (2013-2019). We assessed denosumab use for beneficiaries with bone metastases from breast, lung, or prostate cancer; prophylactic WBC growth factor use for beneficiaries receiving chemotherapy for breast, lung, or colorectal cancer; and prophylactic use of neurokinin-1 (NK1) antagonists and long-acting serotonin antagonists for beneficiaries receiving chemotherapy for any cancer type. Analyses used a difference-in-difference approach.
After its launch in 2016, OCM led to a relative reduction in the use of denosumab for beneficiaries with bone metastases receiving bone-modifying medications (eg, 5.0 percentage point relative reduction in breast cancer episodes [90% CI, -7.1 to -2.8]). There was no OCM impact on use of prophylactic WBC growth factors during chemotherapy with high or low risk for febrile neutropenia. Among beneficiaries receiving chemotherapy with intermediate febrile neutropenia risk, OCM led to a 7.6 percentage point reduction in the use of prophylactic WBC growth factors during breast cancer episodes (90% CI, -12.6 to -2.7); there was no OCM impact in lung or colorectal cancer episodes. Among beneficiaries receiving chemotherapy with high or moderate emetic risk, OCM led to reductions in the prophylactic use of NK1 antagonists and long-acting serotonin antagonists (eg, 6.0 percentage point reduction in the use of NK1 antagonists during high emetic risk chemotherapy [90% CI, -9.0 to -3.1]).
OCM led to the reduced use of some high-cost supportive care medications, suggesting more value-conscious care.",1,1,1,The study includes patients with colorectal cancer as one of the cancer types examined.,"The study examines the use of denosumab among patients with bone metastases from various cancers, including colorectal cancer.",The study describes the effect of denosumab treatment by reporting a relative reduction in its use among patients with bone metastases.
39639476,"Endocrine, metabolic & immune disorders drug targets",2025,,,Asymptomatic Hypocalcemia Related to Denosumab Administration in Bone-Metastatic Patient Affected by Colorectal Cancer: A Case Report.,"Case Reports, Journal Article","Andrea Corsello, Francesco Torino, Annapina De Rosa, Domenica D'Addario, Celestina Cannarsa, Rosa Maria Paragliola","Denosumab, a fully humanized monoclonal neutralizing antibody inhibiting the RANK/RANKL/OPG signaling pathway, is widely used for treating patients with bone metastases. However, its use in cancer patients with bone metastases is burdened by the risk of all grades of hypocalcemia, with the severe grade being rare. In the literature, several cases of severe symptomatic hypocalcemia have been reported, particularly in patients with breast and prostate cancers. In this report, we present a rare case of asymptomatic hypocalcemia in a 78 years-old patient with sigmoid cancer and bone metastases.
Hypocalcemia was detected two weeks after the first denosumab administration, during routine biochemical evaluation. The patient reported only a mild nonspecific paresthesia after medical questioning, without relevant clinical symptoms. Despite the severity of the hypocalcemia, serum calcium levels began to improve after a short period of low-dose calcium and calcitriol therapy, though complete stabilization and normalization occurred after several weeks.
This case highlights the importance to consider severe paucisymptomatic or asymptomatic hypocalcemia as a possible side effect in bone-metastatic patients treated with denosumab. It is advisable to monitor serum calcium levels even in the absence of typical hypocalcemia-related symptoms.",1,1,1,"The paper describes a patient with sigmoid cancer, which is a type of colorectal cancer.",The paper examines the use of Denosumab in a patient with bone metastases from colorectal cancer.,"The paper describes the effect of Denosumab treatment, specifically the occurrence of asymptomatic hypocalcemia."
